TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;08.680.812/0001-37;VERDE EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;6798042;;2026-05-29
CLASSES - FIF;08.680.812/0001-37;VERDE EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-11-30;Obrigações por ações e outros TVM recebidos em empréstimo;;;86482672;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Ações;0;0;3949352;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;0;0;228901;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Disponibilidades;;;10000;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Mercado Futuro - Posições compradas;;;2022;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Operações Compromissadas;;;670639;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Valores a pagar;;;25280;;2026-05-29
CLASSES - FIF;08.702.251/0001-20;TIVIO EQUITY PREV AÇÕES FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Valores a receber;;;151278;;2026-05-29
CLASSES - FIF;08.707.235/0001-20;VERDE AM PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Ações;1528615;2625556;8010574;;2026-05-29
CLASSES - FIF;08.707.235/0001-20;VERDE AM PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Brazilian Depository Receipt - BDR;;;145054;;2026-05-29
CLASSES - FIF;08.707.235/0001-20;VERDE AM PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;1201327;;2026-05-29
CLASSES - FIF;08.707.235/0001-20;VERDE AM PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Opções - Posições lançadas;;;8826;;2026-05-29
CLASSES - FIF;08.707.235/0001-20;VERDE AM PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Opções - Posições titulares;;;845;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Ações;4691153;9697491;103259523;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Ações e outros TVM cedidos em empréstimo;;;2714075;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;0;0;7414874;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Disponibilidades;;;10000;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Operações Compromissadas;;;8717911;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Valores a pagar;;;1959681;;2026-05-29
CLASSES - FIF;08.757.697/0001-51;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES ZINCO - RESP LIMITADA;2025-11-30;Valores a receber;;;4071922;;2026-05-29
CLASSES - FIF;08.799.304/0001-72;RAINBOW SUPERFIM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-11-30;Cotas de Fundos;;;61200981;;2026-05-29
CLASSES - FIF;08.799.304/0001-72;RAINBOW SUPERFIM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-11-30;Títulos Públicos;0;0;1068606;;2026-05-29
CLASSES - FIF;08.799.304/0001-72;RAINBOW SUPERFIM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-11-30;Valores a pagar;;;16932;;2026-05-29
CLASSES - FIF;08.799.304/0001-72;RAINBOW SUPERFIM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-11-30;Valores a receber;;;73;;2026-05-29
CLASSES - FIF;08.799.308/0001-50;DBMA FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Cotas de Fundos;;;80451468;;2026-05-29
CLASSES - FIF;08.799.308/0001-50;DBMA FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Disponibilidades;;;9975;;2026-05-29
CLASSES - FIF;08.799.308/0001-50;DBMA FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Valores a pagar;;;14488;;2026-05-29
CLASSES - FIF;08.799.308/0001-50;DBMA FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-11-30;Valores a receber;;;1084;;2026-05-29
CLASSES - FIF;08.804.108/0001-49;PINGUIM FUNDO DE INVESTIMENTO EM AÇÕES;2025-11-30;Cotas de Fundos;;;579813155;;2026-05-29
CLASSES - FIF;08.804.108/0001-49;PINGUIM FUNDO DE INVESTIMENTO EM AÇÕES;2025-11-30;Operações Compromissadas;;;33182;;2026-05-29
CLASSES - FIF;08.804.108/0001-49;PINGUIM FUNDO DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a pagar;;;2537;;2026-05-29
CLASSES - FIF;08.804.108/0001-49;PINGUIM FUNDO DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a receber;;;329984;;2026-05-29
CLASSES - FIF;08.830.947/0001-31;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Cotas de Fundos;;;2215213482;;2026-05-29
CLASSES - FIF;08.830.947/0001-31;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a pagar;;;6481434;;2026-05-29
CLASSES - FIF;08.830.947/0001-31;GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a receber;;;3530535;;2026-05-29
CLASSES - FIF;08.845.635/0001-00;MOSAICO FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Cotas de Fundos;;;64334248;;2026-05-29
CLASSES - FIF;08.845.635/0001-00;MOSAICO FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Disponibilidades;;;1000;;2026-05-29
CLASSES - FIF;08.845.635/0001-00;MOSAICO FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Operações Compromissadas;;;375904;;2026-05-29
CLASSES - FIF;08.845.635/0001-00;MOSAICO FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Valores a pagar;;;12320;;2026-05-29
CLASSES - FIF;08.845.635/0001-00;MOSAICO FI FINANCEIRO - CIA - RESP LIMITADA;2025-11-30;Valores a receber;;;1084;;2026-05-29
CLASSES - FIF;08.869.576/0001-00;MOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-11-30;Cotas de Fundos;;;18362875;;2026-05-29
CLASSES - FIF;08.869.576/0001-00;MOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-11-30;Disponibilidades;;;1000;;2026-05-29
CLASSES - FIF;08.869.576/0001-00;MOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-11-30;Operações Compromissadas;;;53637;;2026-05-29
CLASSES - FIF;08.869.576/0001-00;MOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-11-30;Valores a pagar;;;3282;;2026-05-29
CLASSES - FIF;08.869.576/0001-00;MOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-11-30;Valores a receber;;;1663;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Ações;0;0;14236620;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Brazilian Depository Receipt - BDR;;;6241927;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;2681987;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Cotas de Fundos;;;768613;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Disponibilidades;;;5000;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Valores a pagar;;;11190;;2026-05-29
CLASSES - FIF;08.900.498/0001-50;MIDAS AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Valores a receber;;;64346;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Ações;268370;377202;1127344;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Ações e outros TVM cedidos em empréstimo;;;379375;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;103078;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Operações Compromissadas;;;10295;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Valores a pagar;;;3527;;2026-05-29
CLASSES - FIF;08.913.176/0001-46;BTG PACTUAL ABSOLUTO PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-11-30;Valores a receber;;;20821;;2026-05-29
CLASSES - FIF;08.920.983/0001-96;HN FIVE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações;359878;0;6864813;;2026-05-29
CLASSES - FIF;08.920.983/0001-96;HN FIVE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Operações Compromissadas;;;71847;;2026-05-29
CLASSES - FIF;08.920.983/0001-96;HN FIVE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a pagar;;;7926;;2026-05-29
CLASSES - FIF;08.920.983/0001-96;HN FIVE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a receber;;;33725;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações;15647971;10493705;158429419;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações e outros TVM cedidos em empréstimo;;;15654371;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;24789561;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Disponibilidades;;;312033;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Investimento no Exterior;;;15517624;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Opções - Posições titulares;;;6304742;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Operações Compromissadas;;;55710801;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Títulos Públicos;55395915;59279834;32425420;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a pagar;;;53378;;2026-05-29
CLASSES - FIF;08.927.452/0001-25;VELT MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a receber;;;1840505;;2026-05-29
CLASSES - FIF;08.940.189/0001-04;VELT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Cotas de Fundos;;;36846000;;2026-05-29
CLASSES - FIF;08.940.189/0001-04;VELT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a pagar;;;35902;;2026-05-29
CLASSES - FIF;08.940.189/0001-04;VELT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a receber;;;25598;;2026-05-29
CLASSES - FIF;08.968.733/0001-26;TRÍGONO VERBIER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Cotas de Fundos;;;96300259;;2026-05-29
CLASSES - FIF;08.968.733/0001-26;TRÍGONO VERBIER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a pagar;;;183151;;2026-05-29
CLASSES - FIF;08.968.733/0001-26;TRÍGONO VERBIER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-11-30;Valores a receber;;;54242;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Ações;5344637;6400448;92909209;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Ações e outros TVM cedidos em empréstimo;;;10800;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Brazilian Depository Receipt - BDR;;;2088701;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Disponibilidades;;;284776;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Mercado Futuro - Posições compradas;21607250;12245775;0;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a pagar;;;856572;;2026-05-29
CLASSES - FIF;08.973.915/0001-95;BB TOP AÇÕES SETORIAL SIDERURGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a receber;;;1362574;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Ações;8852053;9307946;45720071;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Brazilian Depository Receipt - BDR;;;62880;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Disponibilidades;;;290562;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Mercado Futuro - Posições compradas;1425612;947932;2022;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Outras aplicações;0;0;100;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a pagar;;;288350;;2026-05-29
CLASSES - FIF;08.973.939/0001-44;BB TOP AÇÕES SETORIAL CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a receber;;;535992;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Ações;14391636;15990833;82390138;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Ações e outros TVM cedidos em empréstimo;;;17891654;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;1167290;709656;3259260;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Disponibilidades;;;452167;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Mercado Futuro - Posições compradas;6661330;6299241;8088;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Operações Compromissadas;;;289954;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Outras aplicações;793925;1187280;20915502;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Valores a pagar;;;400694;;2026-05-29
CLASSES - FIF;08.973.959/0001-15;BB TOP AÇÕES SETOR FINANCEIRO FIF RESPONSABILIDADE LIMITADA;2025-11-30;Valores a receber;;;1034376;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Ações;130773779;132464472;270379350;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Brazilian Depository Receipt - BDR;;;3689200;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Disponibilidades;;;1554770;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Mercado Futuro - Posições compradas;55704285;20469020;114580;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Operações Compromissadas;;;30479236;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Outras aplicações;534937;215281;10800000;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a pagar;;;25779137;;2026-05-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Valores a receber;;;19432355;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações;0;0;610261;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;68400;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Cotas de Fundos;;;705618;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Operações Compromissadas;;;285452;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a pagar;;;2587;;2026-05-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a receber;;;2203;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações;4002743;13529530;99348876;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Brazilian Depository Receipt - BDR;;;8300700;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;20134974;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Cotas de Fundos;;;54968678;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Opções - Posições lançadas;;;3103125;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Operações Compromissadas;;;1045458;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Títulos Públicos;4907501;4904799;41476332;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a pagar;;;19868;;2026-05-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a receber;;;1282119;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Ações;0;98396000;299579580;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Certificado ou recibo de depósito de valores mobiliários;;;112110000;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Cotas de Fundos;;;4675945;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Operações Compromissadas;;;550044;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Títulos Públicos;397165;931442;24090407;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a pagar;;;79359;;2026-05-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-11-30;Valores a receber;;;7609323;;2026-05-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-11-30;Cotas de Fundos;;;130248488;;2026-05-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-11-30;Operações Compromissadas;;;189919;;2026-05-29
