TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;13.455.174/0001-90;SANTANDER DIVIDENDOS AÇÕES - CIC FIF RESP LIMITADA;2026-02-28;Cotas de Fundos;;;817932448;;2026-08-27
CLASSES - FIF;13.455.174/0001-90;SANTANDER DIVIDENDOS AÇÕES - CIC FIF RESP LIMITADA;2026-02-28;Disponibilidades;;;5000;;2026-08-27
CLASSES - FIF;13.455.174/0001-90;SANTANDER DIVIDENDOS AÇÕES - CIC FIF RESP LIMITADA;2026-02-28;Valores a pagar;;;7905727;;2026-08-27
CLASSES - FIF;13.455.174/0001-90;SANTANDER DIVIDENDOS AÇÕES - CIC FIF RESP LIMITADA;2026-02-28;Valores a receber;;;1464500;;2026-08-27
CLASSES - FIF;13.529.588/0001-17;NÚCLEO F2 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Cotas de Fundos;;;75350364;;2026-08-27
CLASSES - FIF;13.529.588/0001-17;NÚCLEO F2 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a pagar;;;88197;;2026-08-27
CLASSES - FIF;13.529.588/0001-17;NÚCLEO F2 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a receber;;;102661;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações;30897464;9764614;227830184;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações e outros TVM cedidos em empréstimo;;;68823463;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Brazilian Depository Receipt - BDR;;;6910037;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;;;144164789;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Investimento no Exterior;;;62445660;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Mercado Futuro - Posições compradas;;;-25632;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Opções - Posições titulares;;;1819992;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Operações Compromissadas;;;81850297;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a pagar;;;225356;;2026-08-27
CLASSES - FIF;13.549.298/0001-35;SHARP EQUITY VALUE MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a receber;;;1387975;;2026-08-27
CLASSES - FIF;13.549.299/0001-80;SOLIS FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Ações;0;0;4550787;;2026-08-27
CLASSES - FIF;13.549.299/0001-80;SOLIS FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Cotas de Fundos;;;61833927;;2026-08-27
CLASSES - FIF;13.549.299/0001-80;SOLIS FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Operações Compromissadas;;;3225695;;2026-08-27
CLASSES - FIF;13.549.299/0001-80;SOLIS FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a pagar;;;30586;;2026-08-27
CLASSES - FIF;13.549.299/0001-80;SOLIS FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a receber;;;47801;;2026-08-27
CLASSES - FIF;13.574.572/0001-26;TRANCOSO IBOVESPA FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;Ações;0;0;384571;;2026-08-27
CLASSES - FIF;13.574.572/0001-26;TRANCOSO IBOVESPA FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;Cotas de Fundos;;;10830242;;2026-08-27
CLASSES - FIF;13.574.572/0001-26;TRANCOSO IBOVESPA FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;Operações Compromissadas;;;1411314;;2026-08-27
CLASSES - FIF;13.574.572/0001-26;TRANCOSO IBOVESPA FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;Valores a pagar;;;8172;;2026-08-27
CLASSES - FIF;13.574.572/0001-26;TRANCOSO IBOVESPA FUNDOS DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;Valores a receber;;;10615;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações;11386850;13258125;119997242;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações e outros TVM cedidos em empréstimo;;;53608935;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;;;25697344;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Investimento no Exterior;;;13890946;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Mercado Futuro - Posições compradas;;;-117344;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Mercado Futuro - Posições vendidas;;;15578;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;12561511;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Opções - Posições titulares;;;1631923;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Operações Compromissadas;;;773060;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Outras operações passivas e exigibilidades;;;11084147;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Títulos Públicos;3255854;3254063;1292606;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a pagar;;;432485;;2026-08-27
CLASSES - FIF;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a receber;;;3020375;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Ações;14919448;20818350;55650996;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;;;6058894;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Disponibilidades;;;1005;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Opções - Posições lançadas;;;19338;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Opções - Posições titulares;;;101103;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Valores a pagar;;;3876931;;2026-08-27
CLASSES - FIF;13.950.080/0001-98;APEX MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;Valores a receber;;;612232;;2026-08-27
CLASSES - FIF;13.958.690/0001-38;GLPG DEEP OCEAN CONSOLIDADOR FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Cotas de Fundos;;;70573376;;2026-08-27
CLASSES - FIF;13.958.690/0001-38;GLPG DEEP OCEAN CONSOLIDADOR FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a pagar;;;4879;;2026-08-27
CLASSES - FIF;13.958.690/0001-38;GLPG DEEP OCEAN CONSOLIDADOR FUNDO DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a receber;;;17683;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Ações;13730230;22769522;111813566;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Brazilian Depository Receipt - BDR;0;0;1532561;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;3303570;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Cotas de Fundos;6185810;17213155;27705210;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Disponibilidades;;;951;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Obrigações por ações e outros TVM recebidos em empréstimo;;;19242339;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;701333;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Valores a pagar;;;2509729;;2026-08-27
CLASSES - FIF;13.962.941/0001-58;VOKIN K2 LONG BIASED CLASSE DE  INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-02-28;Valores a receber;;;1809172;;2026-08-27
CLASSES - FIF;13.966.575/0001-05;KLEOS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Cotas de Fundos;;;19826303;;2026-08-27
CLASSES - FIF;13.966.575/0001-05;KLEOS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Operações Compromissadas;;;681151;;2026-08-27
CLASSES - FIF;13.966.575/0001-05;KLEOS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Valores a pagar;;;12768;;2026-08-27
CLASSES - FIF;13.966.575/0001-05;KLEOS AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Valores a receber;;;4449;;2026-08-27
CLASSES - FIF;13.966.586/0001-95;NIKOS POTENCIAL FUNDO DE INVESTIMENTO EM  AÇÕES;2026-02-28;Cotas de Fundos;;;22230196;;2026-08-27
CLASSES - FIF;13.966.586/0001-95;NIKOS POTENCIAL FUNDO DE INVESTIMENTO EM  AÇÕES;2026-02-28;Mercado Futuro - Posições compradas;;;-40262;;2026-08-27
CLASSES - FIF;13.966.586/0001-95;NIKOS POTENCIAL FUNDO DE INVESTIMENTO EM  AÇÕES;2026-02-28;Operações Compromissadas;;;4195455;;2026-08-27
CLASSES - FIF;13.966.586/0001-95;NIKOS POTENCIAL FUNDO DE INVESTIMENTO EM  AÇÕES;2026-02-28;Valores a pagar;;;1010003;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Ações;23286618;6326322;147611560;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Ações e outros TVM cedidos em empréstimo;;;19507230;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Brazilian Depository Receipt - BDR;0;0;19397111;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;40355347;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Cotas de Fundos;;;6412949;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Disponibilidades;;;1000;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Mercado Futuro - Posições compradas;;;-32785;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Opções - Posições titulares;;;16782;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Valores a pagar;;;90752;;2026-08-27
CLASSES - FIF;13.969.608/0001-70;SHARP ARPOADOR IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Valores a receber;;;1389196;;2026-08-27
CLASSES - FIF;13.974.750/0001-06;AZ QUEST TOP LONG BIASED FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-02-28;Cotas de Fundos;;;179091467;;2026-08-27
CLASSES - FIF;13.974.750/0001-06;AZ QUEST TOP LONG BIASED FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-02-28;Valores a pagar;;;570964;;2026-08-27
CLASSES - FIF;13.974.750/0001-06;AZ QUEST TOP LONG BIASED FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-02-28;Valores a receber;;;410624;;2026-08-27
CLASSES - FIF;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Cotas de Fundos;;;246118916;;2026-08-27
CLASSES - FIF;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Valores a pagar;;;423820;;2026-08-27
CLASSES - FIF;14.068.366/0001-07;NÚCLEO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-02-28;Valores a receber;;;308468;;2026-08-27
CLASSES - FIF;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Cotas de Fundos;;;36375258;;2026-08-27
CLASSES - FIF;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Operações Compromissadas;;;132940;;2026-08-27
CLASSES - FIF;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a pagar;;;107496;;2026-08-27
CLASSES - FIF;14.083.797/0001-42;MANTARO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;Valores a receber;;;10072;;2026-08-27
CLASSES - FIF;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2026-02-28;Cotas de Fundos;;;396700403;;2026-08-27
CLASSES - FIF;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2026-02-28;Disponibilidades;;;1000;;2026-08-27
CLASSES - FIF;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2026-02-28;Operações Compromissadas;;;332542;;2026-08-27
CLASSES - FIF;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2026-02-28;Valores a pagar;;;586485;;2026-08-27
CLASSES - FIF;14.113.340/0001-33;NAVI INSTITUCIONAL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2026-02-28;Valores a receber;;;228682;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações;2927779;3967016;23237726;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações e outros TVM cedidos em empréstimo;;;16503422;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Brazilian Depository Receipt - BDR;;;8021895;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;;;3221112;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Disponibilidades;;;1148;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Investimento no Exterior;;;1036713;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Operações Compromissadas;;;724995;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a pagar;;;655907;;2026-08-27
CLASSES - FIF;14.126.355/0001-36;MANTARO AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a receber;;;832008;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações;33969265;31791978;681218870;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Cotas de Fundos;;;43087122;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Disponibilidades;;;5600013;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Investimento no Exterior;;;138852137;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Operações Compromissadas;;;58228068;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Outras operações passivas e exigibilidades;;;26900583;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a pagar;;;1930401;;2026-08-27
CLASSES - FIF;14.138.786/0001-12;NÚCLEO MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a receber;;;1910778;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Ações;21755577;36940095;293087611;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Ações e outros TVM cedidos em empréstimo;;;53911575;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;15209984;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Disponibilidades;;;10000;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Opções - Posições lançadas;;;428547;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Opções - Posições titulares;;;39196;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Operações Compromissadas;;;12880913;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Valores a pagar;;;49644;;2026-08-27
CLASSES - FIF;14.180.114/0001-75;BRADESCO MÁSTER DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;Valores a receber;;;8551297;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Ações;19055981;12782934;89307336;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;0;0;6794225;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Cotas de Fundos;;;12267426;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Disponibilidades;;;10000;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Mercado Futuro - Posições compradas;;;-771296;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Opções - Posições lançadas;;;2410283;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Opções - Posições titulares;;;1433450;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Operações Compromissadas;;;16168312;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Valores a pagar;;;4800187;;2026-08-27
CLASSES - FIF;14.188.156/0001-52;ICATU VANGUARDA INCOME FIFE FIF  - CLASSE DE INVESTIMENTO EM AÇÕES PREVIDENCIÁRIO - RESP  LTDA;2026-02-28;Valores a receber;;;1033901;;2026-08-27
CLASSES - FIF;14.213.077/0001-54;GUEPARDO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Ações;57967218;73874616;3045991976;;2026-08-27
CLASSES - FIF;14.213.077/0001-54;GUEPARDO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Certificado ou recibo de depósito de valores mobiliários;;;671110391;;2026-08-27
CLASSES - FIF;14.213.077/0001-54;GUEPARDO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Operações Compromissadas;;;45315235;;2026-08-27
CLASSES - FIF;14.213.077/0001-54;GUEPARDO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;Valores a pagar;;;15765528;;2026-08-27
