TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2896643.64;;2023-05-29;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;82257632.22;;2023-05-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1315636143.99;;2023-05-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;51715494.03;;2023-05-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4989300.95;;2023-05-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2896643.64;;2023-05-29;SNP;IND X PRE
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2594146.01;;2023-05-29;Outros;999 X 999
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;45784014.64;;2023-05-29;Outros;999 X 999
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;455036.47;;2023-05-29;SCP;DOL X PRE
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;119293.97;;2023-05-29;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35657.85;;;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;218438.53;;2023-05-29;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;43390.03;;2023-05-29;SCP;DOL X PRE
FI;38.090.099/0001-32;VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;154747.20;;2023-05-29;SDP;DI1 X PRE
FI;38.090.099/0001-32;VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1555.15;;2023-05-29;SDP;DI1 X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1144864.06;;2023-05-29;SCP;DOL X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1235656.92;;2023-05-29;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;694696.07;;2023-05-29;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;171404.57;;2023-05-29;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;283878.56;;2023-05-29;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;54375.81;;2023-05-29;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;392851.01;;2023-05-29;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;93702.88;;2023-05-29;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;93876.97;;2023-05-29;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;87866.61;;2023-05-29;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35550.95;;2023-05-29;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28918.84;;2023-05-29;SCP;DOL X PRE
FI;38.610.795/0001-22;WELLINGTON VENTURA 30 ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;659999.08;;2023-05-29;SCP;DOL X PRE
FI;38.610.795/0001-22;WELLINGTON VENTURA 30 ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;502171.12;;2023-05-29;SCP;DOL X PRE
FI;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO CREDIT GREEN;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;215512.24;;;Outros;999 X 999
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;416060.19;;2023-05-29;SCP;DOL X PRE
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;72058.79;;2023-05-29;SCP;DOL X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2045086.99;;;SDP;DI1 X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2470644.00;;;Outros;999 X 999
FI;39.774.017/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2897940.22;;;SDP;DI1 X PRE
FI;39.851.758/0001-79;PGMPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2734.09;;2023-05-29;Outros;999 X 999
FI;39.937.544/0001-10;VINCI SELECTION LONG BIASED FI MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;25453.09;;2023-05-29;Outros;999 X 999
FI;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1487036.63;;;SSE;SEL X REU
FI;40.107.636/0001-51;LLF STM FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;14192492.57;;2023-05-29;Outros;999 X 999
FI;40.127.685/0001-56;VINCI RETORNO REAL FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;106399.94;;2023-05-29;Outros;999 X 999
FI;40.127.685/0001-56;VINCI RETORNO REAL FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1096629.13;;2023-05-29;Outros;999 X 999
FI;40.158.383/0001-45;SAN GIORGIO 3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;40.209.612/0001-03;PEÔNIA FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3645.45;;2023-05-29;Outros;999 X 999
FI;40.213.404/0001-88;PRILOU FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;40.225.969/0001-85;TVD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1367.04;;2023-05-29;Outros;999 X 999
FI;40.225.985/0001-78;KLONDIKE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;40.225.993/0001-14;APICE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;40.226.000/0001-29;GARDÊNIA BZ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2734.09;;2023-05-29;Outros;999 X 999
FI;40.226.101/0001-08;VINCI MONALISA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76164.07;;2023-05-29;Outros;999 X 999
FI;40.226.101/0001-08;VINCI MONALISA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;289032.90;;2023-05-29;Outros;999 X 999
FI;40.750.982/0001-53;ABERDEEN CHINA EQUITY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;47351.93;;2023-05-29;SCP;DOL X PRE
FI;40.750.982/0001-53;ABERDEEN CHINA EQUITY ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12063.10;;2023-05-29;SCP;DOL X PRE
FI;40.886.337/0001-62;NOMURA ASIA HIGH CONVICTION ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;221705.89;;2023-05-29;SCP;DOL X PRE
FI;40.886.337/0001-62;NOMURA ASIA HIGH CONVICTION ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;40366.56;;2023-05-29;SCP;DOL X PRE
FI;40.887.546/0001-20;J ASIA GROWTH ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23648.77;;2023-05-29;SCP;DOL X PRE
FI;40.887.546/0001-20;J ASIA GROWTH ADVISORY FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8993.73;;2023-05-29;SCP;DOL X PRE
FI;40.912.220/0001-06;SELEÇÃO FIFA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;40.963.243/0001-40;BOLSA AMERICANA + IPCA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;27387281.48;;;SCP;DOL X PRE
FI;41.593.482/0001-18;VINLAND PLUS MASTER FIA;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2094.11;;2023-05-29;SDP;DI1 X PRE
FI;41.593.482/0001-18;VINLAND PLUS MASTER FIA;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21.05;;2023-05-29;SDP;DI1 X PRE
FI;41.733.441/0001-80;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO CESTA AGRO MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;936368.74;;;SDP;DI1 X PRE
FI;41.745.156/0001-89;BRIDGEWATER DIVERSIFIED MACRO PORTFOLIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11137302.22;;2023-05-29;SCP;DOL X PRE
FI;41.745.156/0001-89;BRIDGEWATER DIVERSIFIED MACRO PORTFOLIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;125783388.84;;2023-05-29;SCP;DOL X PRE
FI;41.907.150/0001-60;CITRINO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;42.101.973/0001-67;Neuberger Berman US Multicap Opportunities Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77303.42;;2023-05-29;SCP;DOL X PRE
FI;42.101.973/0001-67;Neuberger Berman US Multicap Opportunities Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;14348.52;;2023-05-29;SCP;DOL X PRE
FI;42.120.343/0001-30;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES V MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;873007.29;;;SDP;DI1 X PRE
FI;42.120.363/0001-00;FUNDO DE INVESTIMENTO CAIXA MASTER HEDGE II MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2573256.30;;;Outros;999 X 999
FI;42.120.363/0001-00;FUNDO DE INVESTIMENTO CAIXA MASTER HEDGE II MULTIMERCADO LONGO PRAZO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;510364.24;;;Outros;999 X 999
FI;42.228.062/0001-03;Threadneedle Global Smaller Companies Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37012.13;;2023-05-29;SCP;DOL X PRE
FI;42.228.062/0001-03;Threadneedle Global Smaller Companies Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6686.64;;2023-05-29;SCP;DOL X PRE
FI;42.228.211/0001-26;Nomura Japan High Conviction Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;171220.59;;;SCP;DOL X PRE
FI;42.228.211/0001-26;Nomura Japan High Conviction Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;52613.28;;;SCP;DOL X PRE
FI;42.556.281/0001-03;PCS II BRASIL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3212.98;;2023-05-29;SDP;DI1 X PRE
FI;42.831.201/0001-80;KAPITALO ZETA MERÍDIA MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6610.83;;2023-05-29;SCP;DOL X PRE
FI;42.831.201/0001-80;KAPITALO ZETA MERÍDIA MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;74332.06;;2023-05-29;SCP;DOL X PRE
FI;42.831.431/0001-40;PORTFÓLIO GAIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2278.41;;2023-05-29;Outros;999 X 999
FI;42.888.543/0001-37;CARBYNE PORTFÓLIO ADVISORS SECONDARY FUNDS FUNDO DE INVESTIMENTO MULTIMERCADO CP IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;121850.51;;2023-05-29;SCP;DOL X PRE
FI;43.105.489/0001-79;Pictet TR Atlas Titan Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;43435.85;;2023-05-29;SCP;DOL X PRE
FI;43.105.489/0001-79;Pictet TR Atlas Titan Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56122.35;;2023-05-29;SCP;DOL X PRE
FI;43.210.552/0001-37;Mirova Global Sustainable Equity Advisory FIA IE IS;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;285440.03;;2023-05-29;SCP;DOL X PRE
FI;43.210.552/0001-37;Mirova Global Sustainable Equity Advisory FIA IE IS;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;141090.03;;2023-05-29;SCP;DOL X PRE
FI;43.216.117/0001-10;American Century Focused Innovation Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;243790.23;;2023-05-29;SCP;DOL X PRE
FI;43.216.117/0001-10;American Century Focused Innovation Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;67796.90;;2023-05-29;SCP;DOL X PRE
FI;43.216.244/0001-19;American Century Global Small Cap Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;232748.07;;2023-05-29;SCP;DOL X PRE
FI;43.216.244/0001-19;American Century Global Small Cap Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;26596.94;;2023-05-29;SCP;DOL X PRE
FI;43.690.651/0001-63;GARDA FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;455.68;;2023-05-29;Outros;999 X 999
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11337.09;;2023-05-29;SDP;DI1 X PRE
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;113.92;;2023-05-29;SDP;DI1 X PRE
FI;44.230.764/0001-49;ENTRE RIOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;911.36;;2023-05-29;Outros;999 X 999
FI;44.273.805/0001-84;BRAM ALOCAÇÃO SISTEMÁTICA FUNDO DE INVESTIMENTO MULTIMERCADO PRÊMIO DE RISCO ALTERNATIVO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;455290.04;;;Outros;999 X 999
FI;44.273.805/0001-84;BRAM ALOCAÇÃO SISTEMÁTICA FUNDO DE INVESTIMENTO MULTIMERCADO PRÊMIO DE RISCO ALTERNATIVO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2295929.65;;;Outros;999 X 999
FI;44.960.864/0001-20;TOTA IV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2278.41;;2023-05-29;Outros;999 X 999
FI;45.017.343/0001-05;Seilern World Growth Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;21813.90;;2023-05-29;SCP;DOL X PRE
FI;45.017.343/0001-05;Seilern World Growth Advisory FIA IE;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7275.32;;2023-05-29;SCP;DOL X PRE
FI;45.018.320/0001-07;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORTUNIDADE GLOBAL II  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;537718.83;;2023-05-29;SDP;DI1 X PRE
FI;45.018.320/0001-07;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORTUNIDADE GLOBAL II  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5408840.89;;2023-05-29;Outros;999 X 999
FI;45.104.343/0001-34;FORTUNE SEA GARDEN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;40691.63;;;SCP;DOL X PRE
FI;71.586.432/0001-74;BRAM H FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTI;2023-02-28;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9887564.87;;;SDL;DI1 X IAP
FI;71.586.432/0001-74;BRAM H FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTI;2023-02-28;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3495792.34;;;SDL;DI1 X IAP
