TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;DIFERENCIAL DE SWAP A PAGAR;;;1144575;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;DIFERENCIAL DE SWAP A RECEBER;;;13448059;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Disponibilidades;;;26483;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Operações Compromissadas;;;7285746;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Outras aplicações;;;73128;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Títulos ligados ao agronegócio;;;149511670;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Valores a pagar;;;2506547;;2026-06-29
CLASSES - FIAGRO;55.657.680/0001-02;BOCOM BBM FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1182501;Valores a receber;;;64033;;2026-06-29
CLASSES - FIAGRO;56.936.116/0001-91;FATOR TARKEN FIAGRO;2026-03-31;1199129;Cotas de Fundos;0;0;2902900;;2026-06-29
CLASSES - FIAGRO;56.936.116/0001-91;FATOR TARKEN FIAGRO;2026-03-31;1199129;Disponibilidades;;;102;;2026-06-29
CLASSES - FIAGRO;56.936.116/0001-91;FATOR TARKEN FIAGRO;2026-03-31;1199129;Outras aplicações;;;310882;;2026-06-29
CLASSES - FIAGRO;56.936.116/0001-91;FATOR TARKEN FIAGRO;2026-03-31;1199129;Valores a pagar;;;363429;;2026-06-29
CLASSES - FIAGRO;56.936.116/0001-91;FATOR TARKEN FIAGRO;2026-03-31;1199129;Valores a receber;;;156108120;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Cotas de Fundos;0;0;13520038;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Disponibilidades;;;97;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Outras aplicações;;;79;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Títulos Públicos;0;0;187008;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Valores a pagar;;;103637;;2026-06-29
CLASSES - FIAGRO;57.131.490/0001-82;PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199135;Valores a receber;;;119882132;;2026-06-29
CLASSES - FIAGRO;57.305.969/0001-98;POLLI FIAGRO -DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192465;Cotas de Fundos;;;826375;;2026-06-29
CLASSES - FIAGRO;57.305.969/0001-98;POLLI FIAGRO -DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192465;Disponibilidades;;;118972;;2026-06-29
CLASSES - FIAGRO;57.305.969/0001-98;POLLI FIAGRO -DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192465;Outras aplicações;0;0;1414938;;2026-06-29
CLASSES - FIAGRO;57.305.969/0001-98;POLLI FIAGRO -DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192465;Títulos de Crédito Privado;;;1418111;;2026-06-29
CLASSES - FIAGRO;57.305.969/0001-98;POLLI FIAGRO -DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192465;Valores a pagar;;;392933;;2026-06-29
CLASSES - FIAGRO;57.933.661/0001-97;CLASSE ÚNICA DO CIBRA FIAGRO - DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192373;Cotas de Fundos;;;20191369;;2026-06-29
CLASSES - FIAGRO;57.933.661/0001-97;CLASSE ÚNICA DO CIBRA FIAGRO - DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192373;Outras aplicações;0;0;106740200;;2026-06-29
CLASSES - FIAGRO;57.933.661/0001-97;CLASSE ÚNICA DO CIBRA FIAGRO - DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192373;Valores a pagar;;;6741201;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Disponibilidades;;;4270;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Operações Compromissadas;;;1188313;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Outras aplicações;0;0;42781506;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Títulos ligados ao agronegócio;;;51689067;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Valores a pagar;;;43392410;;2026-06-29
CLASSES - FIAGRO;58.056.955/0001-40;SANTA ROSA FUNDO DE INVESTIMENTO EM CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2026-03-31;1192179;Valores a receber;;;3228257;;2026-06-29
CLASSES - FIAGRO;58.291.962/0001-27;HELM FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192378;Cotas de Fundos;;;23326930;;2026-06-29
CLASSES - FIAGRO;58.291.962/0001-27;HELM FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192378;Outras aplicações;0;0;105688554;;2026-06-29
CLASSES - FIAGRO;58.291.962/0001-27;HELM FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192378;Valores a pagar;;;4815391;;2026-06-29
CLASSES - FIAGRO;58.291.962/0001-27;HELM FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192378;Valores a receber;;;2436209;;2026-06-29
CLASSES - FIAGRO;60.456.937/0001-06;SPAÇO AGRÍCOLA FIAGRO;2026-03-31;1199136;Cotas de Fundos;0;0;5780836;;2026-06-29
CLASSES - FIAGRO;60.456.937/0001-06;SPAÇO AGRÍCOLA FIAGRO;2026-03-31;1199136;Disponibilidades;;;107;;2026-06-29
CLASSES - FIAGRO;60.456.937/0001-06;SPAÇO AGRÍCOLA FIAGRO;2026-03-31;1199136;Outras aplicações;;;46312;;2026-06-29
CLASSES - FIAGRO;60.456.937/0001-06;SPAÇO AGRÍCOLA FIAGRO;2026-03-31;1199136;Valores a pagar;;;65039;;2026-06-29
CLASSES - FIAGRO;60.456.937/0001-06;SPAÇO AGRÍCOLA FIAGRO;2026-03-31;1199136;Valores a receber;;;20253110;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;DIFERENCIAL DE SWAP A RECEBER;;;20892850;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Disponibilidades;;;34168;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Operações Compromissadas;;;9399432;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Outras aplicações;;;6350;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Títulos ligados ao agronegócio;;;287075901;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Valores a pagar;;;1548222;;2026-06-29
CLASSES - FIAGRO;60.852.265/0001-40;BOCOM BBM FIAGRO II - FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESP LIMITADA;2026-03-31;1182505;Valores a receber;;;22973;;2026-06-29
CLASSES - FIAGRO;61.007.751/0001-24;LAVOURA FIAGRO - DIREITOS CREDITÓRIOS;2026-03-31;1195786;Outras aplicações;0;0;27816;;2026-06-29
CLASSES - FIAGRO;61.007.751/0001-24;LAVOURA FIAGRO - DIREITOS CREDITÓRIOS;2026-03-31;1195786;Valores a pagar;;;1061188;;2026-06-29
CLASSES - FIAGRO;61.700.572/0001-78;CRIALT INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192374;Cotas de Fundos;;;754971;;2026-06-29
CLASSES - FIAGRO;61.700.572/0001-78;CRIALT INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192374;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIAGRO;61.700.572/0001-78;CRIALT INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192374;Outras aplicações;0;0;7838277;;2026-06-29
CLASSES - FIAGRO;61.700.572/0001-78;CRIALT INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192374;Valores a pagar;;;366288;;2026-06-29
CLASSES - FIAGRO;61.700.572/0001-78;CRIALT INSUMOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192374;Valores a receber;;;550455;;2026-06-29
CLASSES - FIAGRO;61.865.683/0001-34;SANTO REIS FIAGRO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2026-03-31;1192460;Disponibilidades;;;1280;;2026-06-29
CLASSES - FIAGRO;61.865.683/0001-34;SANTO REIS FIAGRO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2026-03-31;1192460;Operações Compromissadas;;;74852095;;2026-06-29
CLASSES - FIAGRO;61.865.683/0001-34;SANTO REIS FIAGRO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2026-03-31;1192460;Títulos ligados ao agronegócio;;;97093807;;2026-06-29
CLASSES - FIAGRO;61.865.683/0001-34;SANTO REIS FIAGRO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2026-03-31;1192460;Valores a pagar;;;3339258;;2026-06-29
CLASSES - FIAGRO;61.865.683/0001-34;SANTO REIS FIAGRO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2026-03-31;1192460;Valores a receber;;;7824094;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;Cotas de Fundos;;;11812582;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;DIFERENCIAL DE SWAP A PAGAR;;;43231;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;DIFERENCIAL DE SWAP A RECEBER;;;32;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;Outras aplicações;0;0;264967634;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;Outras operações passivas e exigibilidades;;;58933;;2026-06-29
CLASSES - FIAGRO;62.134.120/0001-39;FIAGRO SINOVA RESPONSABILIDADE LIMITADA;2026-03-31;1192383;Valores a pagar;;;4928654;;2026-06-29
CLASSES - FIAGRO;62.193.937/0001-88;AGD FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192524;Cotas de Fundos;;;67900;;2026-06-29
CLASSES - FIAGRO;62.193.937/0001-88;AGD FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192524;Outras aplicações;0;0;7439344;;2026-06-29
CLASSES - FIAGRO;62.193.937/0001-88;AGD FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192524;Valores a pagar;;;20350;;2026-06-29
CLASSES - FIAGRO;62.587.224/0001-07;NATURAL ONE FIAGRO DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192380;Cotas de Fundos;;;14137008;;2026-06-29
CLASSES - FIAGRO;62.587.224/0001-07;NATURAL ONE FIAGRO DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192380;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIAGRO;62.587.224/0001-07;NATURAL ONE FIAGRO DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192380;Outras aplicações;0;0;6972017;;2026-06-29
CLASSES - FIAGRO;62.587.224/0001-07;NATURAL ONE FIAGRO DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192380;Valores a pagar;;;2077698;;2026-06-29
CLASSES - FIAGRO;62.588.649/0001-22;AGROGALAXY FORNECEDORES III FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - RESPONSABI;2026-03-31;1192376;Cotas de Fundos;;;12364627;;2026-06-29
CLASSES - FIAGRO;62.588.649/0001-22;AGROGALAXY FORNECEDORES III FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - RESPONSABI;2026-03-31;1192376;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIAGRO;62.588.649/0001-22;AGROGALAXY FORNECEDORES III FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - RESPONSABI;2026-03-31;1192376;Outras aplicações;54187758;0;130045837;;2026-06-29
CLASSES - FIAGRO;62.588.649/0001-22;AGROGALAXY FORNECEDORES III FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - RESPONSABI;2026-03-31;1192376;Valores a pagar;;;736424;;2026-06-29
CLASSES - FIAGRO;62.588.649/0001-22;AGROGALAXY FORNECEDORES III FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - RESPONSABI;2026-03-31;1192376;Valores a receber;;;564223;;2026-06-29
CLASSES - FIAGRO;62.861.162/0001-71;GS3 II FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192377;Cotas de Fundos;;;25855178;;2026-06-29
CLASSES - FIAGRO;62.861.162/0001-71;GS3 II FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192377;Outras aplicações;0;0;-22318039;;2026-06-29
CLASSES - FIAGRO;62.861.162/0001-71;GS3 II FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192377;Valores a pagar;;;109299;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Disponibilidades;;;3394;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Operações Compromissadas;;;13718784;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Outras aplicações;0;0;-26625711;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;11512886;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Títulos ligados ao agronegócio;;;13466241;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Valores a pagar;;;62374;;2026-06-29
CLASSES - FIAGRO;62.910.733/0001-10;SICOOB PRIME FLEX FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192184;Valores a receber;;;2768598;;2026-06-29
CLASSES - FIAGRO;63.087.508/0001-99;ECOAGRO III - FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192375;Cotas de Fundos;;;6323557;;2026-06-29
CLASSES - FIAGRO;63.087.508/0001-99;ECOAGRO III - FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192375;Outras aplicações;0;0;-34071287;;2026-06-29
CLASSES - FIAGRO;63.087.508/0001-99;ECOAGRO III - FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192375;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;993041;31688316;;2026-06-29
CLASSES - FIAGRO;63.087.508/0001-99;ECOAGRO III - FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192375;Valores a pagar;;;64467;;2026-06-29
CLASSES - FIAGRO;63.087.508/0001-99;ECOAGRO III - FIAGRO - RESPONSABILIDADE LIMITADA;2026-03-31;1192375;Valores a receber;;;6010;;2026-06-29
CLASSES - FIAGRO;63.194.165/0001-61;CIBRA OCP FIAGRO DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192372;Cotas de Fundos;;;16204724;;2026-06-29
CLASSES - FIAGRO;63.194.165/0001-61;CIBRA OCP FIAGRO DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192372;Disponibilidades;;;1469473;;2026-06-29
CLASSES - FIAGRO;63.194.165/0001-61;CIBRA OCP FIAGRO DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192372;Outras aplicações;0;0;25081558;;2026-06-29
CLASSES - FIAGRO;63.194.165/0001-61;CIBRA OCP FIAGRO DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192372;Valores a pagar;;;2196877;;2026-06-29
CLASSES - FIAGRO;63.194.165/0001-61;CIBRA OCP FIAGRO DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA;2026-03-31;1192372;Valores a receber;;;6320;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Cotas de Fundos;0;0;39206997;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Disponibilidades;;;8095;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Obrigações por compra a termo a pagar;;;35327688;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Outras aplicações;;;61884367;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Valores a pagar;;;189805;;2026-06-29
CLASSES - FIAGRO;63.654.286/0001-49;MBS FAZENDA I FIAGRO RESPONSABILIDADE LIMITADA;2026-03-31;1199132;Valores a receber;;;6115;;2026-06-29
CLASSES - FIAGRO;63.866.936/0001-10;GRUPO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192482;Cotas de Fundos;;;144717;;2026-06-29
CLASSES - FIAGRO;63.866.936/0001-10;GRUPO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192482;Disponibilidades;;;907411;;2026-06-29
CLASSES - FIAGRO;63.866.936/0001-10;GRUPO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192482;Outras aplicações;0;0;4239061;;2026-06-29
CLASSES - FIAGRO;63.866.936/0001-10;GRUPO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192482;Títulos de Crédito Privado;;;1386405;;2026-06-29
CLASSES - FIAGRO;63.866.936/0001-10;GRUPO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192482;Valores a pagar;;;3837748;;2026-06-29
CLASSES - FIAGRO;64.008.175/0001-28;UP NORTH FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192487;Cotas de Fundos;;;13947361;;2026-06-29
CLASSES - FIAGRO;64.008.175/0001-28;UP NORTH FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192487;Disponibilidades;;;22297;;2026-06-29
CLASSES - FIAGRO;64.008.175/0001-28;UP NORTH FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192487;Outras aplicações;0;6640438;-2085840;;2026-06-29
CLASSES - FIAGRO;64.008.175/0001-28;UP NORTH FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192487;Títulos de Crédito Privado;;;1278146;;2026-06-29
CLASSES - FIAGRO;64.008.175/0001-28;UP NORTH FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2026-03-31;1192487;Valores a pagar;;;252547;;2026-06-29
CLASSES - FIAGRO;64.027.096/0001-64;VALORIZA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192385;Cotas de Fundos;;;392086;;2026-06-29
CLASSES - FIAGRO;64.027.096/0001-64;VALORIZA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192385;Outras aplicações;0;0;14096212;;2026-06-29
CLASSES - FIAGRO;64.027.096/0001-64;VALORIZA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192385;Valores a pagar;;;95587;;2026-06-29
CLASSES - FIAGRO;64.027.096/0001-64;VALORIZA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192385;Valores a receber;;;61897;;2026-06-29
CLASSES - FIAGRO;64.064.212/0001-15;BLU MARE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192371;Cotas de Fundos;;;1497873;;2026-06-29
CLASSES - FIAGRO;64.064.212/0001-15;BLU MARE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192371;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIAGRO;64.064.212/0001-15;BLU MARE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192371;Outras aplicações;0;0;0;;2026-06-29
CLASSES - FIAGRO;64.064.212/0001-15;BLU MARE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192371;Títulos ligados ao agronegócio;;;43589269;;2026-06-29
CLASSES - FIAGRO;64.064.212/0001-15;BLU MARE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA;2026-03-31;1192371;Valores a pagar;;;618353;;2026-06-29
CLASSES - FIAGRO;64.957.407/0001-94;AGROLÓGICA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192514;Cotas de Fundos;;;15645701;;2026-06-29
CLASSES - FIAGRO;64.957.407/0001-94;AGROLÓGICA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO RESPONSABILIDADE LIMITADA;2026-03-31;1192514;Outras aplicações;0;0;-7238528;;2026-06-29
