TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;39.974.064/0001-29;OCCAM RAZOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;115292;;2026-09-27
CLASSES - FIF;39.974.143/0001-30;BEST IDEAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Ações;11246912;14082187;59818956;;2026-09-27
CLASSES - FIF;39.974.143/0001-30;BEST IDEAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Operações Compromissadas;;;94064;;2026-09-27
CLASSES - FIF;39.974.143/0001-30;BEST IDEAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;868031;;2026-09-27
CLASSES - FIF;39.974.143/0001-30;BEST IDEAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;408060;;2026-09-27
CLASSES - FIF;39.974.272/0001-28;ALPHAKEY 100 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Cotas de Fundos;;;4083893;;2026-09-27
CLASSES - FIF;39.974.272/0001-28;ALPHAKEY 100 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;22523;;2026-09-27
CLASSES - FIF;39.974.272/0001-28;ALPHAKEY 100 PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;575;;2026-09-27
CLASSES - FIF;39.992.349/0001-92;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Cotas de Fundos;;;16014004;;2026-09-27
CLASSES - FIF;39.992.349/0001-92;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Valores a pagar;;;20958;;2026-09-27
CLASSES - FIF;39.992.349/0001-92;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Valores a receber;;;2160;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Ações;2057704;2950298;3526966;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;6636;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Brazilian Depository Receipt - BDR;;;292020;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;146433;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Mercado Futuro - Posições vendidas;;;-2991;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;321585;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Opções - Posições titulares;;;6420;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Operações Compromissadas;;;423042;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Outras operações passivas e exigibilidades;;;131291;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;31725;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Valores a pagar;;;6608;;2026-09-27
CLASSES - FIF;39.992.645/0001-93;ALPHAKEY PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES 100 FIFE;2026-03-31;Valores a receber;;;88523;;2026-09-27
CLASSES - FIF;39.992.990/0001-27;CONSTELLATION ESTRATÉGIA IQ FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2026-03-31;Cotas de Fundos;;;34040625;;2026-09-27
CLASSES - FIF;39.992.990/0001-27;CONSTELLATION ESTRATÉGIA IQ FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2026-03-31;Operações Compromissadas;;;34703;;2026-09-27
CLASSES - FIF;39.992.990/0001-27;CONSTELLATION ESTRATÉGIA IQ FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2026-03-31;Valores a pagar;;;57813;;2026-09-27
CLASSES - FIF;39.992.990/0001-27;CONSTELLATION ESTRATÉGIA IQ FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2026-03-31;Valores a receber;;;3027;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Ações;183137537;91023619;1672873129;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;0;0;182862433;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;564295511;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Disponibilidades;;;1000;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Opções - Posições lançadas;;;27203374;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Opções - Posições titulares;;;21786329;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;59663982;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Valores a pagar;;;1093484;;2026-09-27
CLASSES - FIF;39.997.959/0001-89;PETROS SELEÇÃO ALTA LIQUIDEZ FI FINANCEIRO - CIA - RESP LIMITADA;2026-03-31;Valores a receber;;;17391251;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Ações;644458;391839;2531670;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;268698;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;10000;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;536828;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1094;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;870469;;2026-09-27
CLASSES - FIF;40.022.500/0001-49;IS MÁSTER PREVIDÊNCIA ESG FI FINANCEIRO - CI SUSTENTÁVEL EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;529932;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Ações;4697745;5848844;12475857;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Brazilian Depository Receipt - BDR;;;797136;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Operações Compromissadas;;;1023061;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;727999;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;413;;2026-09-27
CLASSES - FIF;40.040.288/0001-42;INDIE FOCUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;831244;;2026-09-27
CLASSES - FIF;40.054.469/0001-28;VELT A PREVIDENCIÁRIO IQ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;;;14206534;;2026-09-27
CLASSES - FIF;40.054.469/0001-28;VELT A PREVIDENCIÁRIO IQ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;15698;;2026-09-27
CLASSES - FIF;40.054.469/0001-28;VELT A PREVIDENCIÁRIO IQ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;35867;;2026-09-27
CLASSES - FIF;40.054.469/0001-28;VELT A PREVIDENCIÁRIO IQ FIF DA CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;5372;;2026-09-27
CLASSES - FIF;40.103.126/0001-06;AZ QUEST AZIMUT EQUITY CHINA MASTER FIF EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2026-03-31;Disponibilidades;;;7143;;2026-09-27
CLASSES - FIF;40.103.126/0001-06;AZ QUEST AZIMUT EQUITY CHINA MASTER FIF EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2026-03-31;Investimento no Exterior;;;4664157;;2026-09-27
CLASSES - FIF;40.103.126/0001-06;AZ QUEST AZIMUT EQUITY CHINA MASTER FIF EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2026-03-31;Operações Compromissadas;;;29936;;2026-09-27
CLASSES - FIF;40.103.126/0001-06;AZ QUEST AZIMUT EQUITY CHINA MASTER FIF EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2026-03-31;Valores a pagar;;;10846;;2026-09-27
CLASSES - FIF;40.103.126/0001-06;AZ QUEST AZIMUT EQUITY CHINA MASTER FIF EM AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2026-03-31;Valores a receber;;;3581;;2026-09-27
CLASSES - FIF;40.151.212/0001-94;BTG PACTUAL ABSOLUTO RED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-03-31;Cotas de Fundos;;;4331559;;2026-09-27
CLASSES - FIF;40.151.212/0001-94;BTG PACTUAL ABSOLUTO RED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-03-31;Disponibilidades;;;3653;;2026-09-27
CLASSES - FIF;40.151.212/0001-94;BTG PACTUAL ABSOLUTO RED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-03-31;Valores a pagar;;;6276;;2026-09-27
CLASSES - FIF;40.151.212/0001-94;BTG PACTUAL ABSOLUTO RED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-03-31;Valores a receber;;;2311;;2026-09-27
CLASSES - FIF;40.191.037/0001-69;INDIE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Cotas de Fundos;;;2064378;;2026-09-27
CLASSES - FIF;40.191.037/0001-69;INDIE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Valores a pagar;;;968;;2026-09-27
CLASSES - FIF;40.191.037/0001-69;INDIE A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-03-31;Valores a receber;;;257;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações;12730857;13903231;144730112;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;1968620;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;;;3926783;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;;;4372874;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Cotas de Fundos;;;3328074;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Disponibilidades;;;504;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;762492;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a pagar;;;559806;;2026-09-27
CLASSES - FIF;40.213.005/0001-17;REAL INVESTOR 100 ICATU PREV MASTER FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-03-31;Valores a receber;;;2209023;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Ações;8528783;28287751;168847948;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;0;0;5184827;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;14619408;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;1277;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Mercado Futuro - Posições compradas;;;-183674;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Mercado Futuro - Posições vendidas;;;-504834;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Opções - Posições titulares;;;18;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;16764602;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;380148;;2026-09-27
CLASSES - FIF;40.226.010/0001-64;VINCI TOTAL RETURN INSTITUCIONAL FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;4285341;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Ações;142009;239575;2050626;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;0;0;56734;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;134026;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;1145;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;147597;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;1;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Títulos Públicos;0;0;46653;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;13050;;2026-09-27
CLASSES - FIF;40.226.014/0001-42;VINCI MOSAICO ADVISORY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;18206;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Ações;6761074;12886634;123795364;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;0;0;3461635;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;7636864;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;1158;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;9957031;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;48;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;466206;;2026-09-27
CLASSES - FIF;40.226.025/0001-22;VINCI MOSAICO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;1110641;;2026-09-27
CLASSES - FIF;40.226.121/0001-70;PERFIN INFRA EQUITY ALOCADORES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM ACOES;2026-03-31;Cotas de Fundos;;;167808466;;2026-09-27
CLASSES - FIF;40.226.121/0001-70;PERFIN INFRA EQUITY ALOCADORES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM ACOES;2026-03-31;Disponibilidades;;;197328;;2026-09-27
CLASSES - FIF;40.226.121/0001-70;PERFIN INFRA EQUITY ALOCADORES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM ACOES;2026-03-31;Valores a pagar;;;1349283;;2026-09-27
CLASSES - FIF;40.226.121/0001-70;PERFIN INFRA EQUITY ALOCADORES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM ACOES;2026-03-31;Valores a receber;;;793;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Ações;978193;862614;7239862;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Ações e outros TVM cedidos em empréstimo;;;6664927;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Brazilian Depository Receipt - BDR;0;0;3711817;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Certificado ou recibo de depósito de valores mobiliários;0;0;1625881;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Cotas de Fundos;;;483674;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Disponibilidades;;;1000;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Mercado Futuro - Posições vendidas;;;67902;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;1955993;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Operações Compromissadas;;;4684485;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a pagar;;;149199;;2026-09-27
CLASSES - FIF;40.226.150/0001-32;STK LONG BIASED PREV ICATU QUALIFICADO FIFE FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2026-03-31;Valores a receber;;;150494;;2026-09-27
CLASSES - FIF;40.265.107/0001-86;TRIGONO POWER & YIELD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Ações;3093202;4043585;20911990;;2026-09-27
CLASSES - FIF;40.265.107/0001-86;TRIGONO POWER & YIELD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Brazilian Depository Receipt - BDR;;;3636880;;2026-09-27
CLASSES - FIF;40.265.107/0001-86;TRIGONO POWER & YIELD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Operações Compromissadas;;;225112;;2026-09-27
CLASSES - FIF;40.265.107/0001-86;TRIGONO POWER & YIELD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a pagar;;;30375;;2026-09-27
CLASSES - FIF;40.265.107/0001-86;TRIGONO POWER & YIELD FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-03-31;Valores a receber;;;246970;;2026-09-27
CLASSES - FIF;40.265.128/0001-00;SHARP LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI DE AÇÕES ACCESS;2026-03-31;Cotas de Fundos;;;109839907;;2026-09-27
CLASSES - FIF;40.265.128/0001-00;SHARP LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI DE AÇÕES ACCESS;2026-03-31;Valores a pagar;;;56565;;2026-09-27
CLASSES - FIF;40.265.128/0001-00;SHARP LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI DE AÇÕES ACCESS;2026-03-31;Valores a receber;;;4168;;2026-09-27
