TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;32.760.026/0001-24;MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;1089302512.04
FI;32.760.042/0001-17;ICATU VANGUARDA CREDIT PLUS FIF - CIC RF CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;572444379.91
FI;32.760.072/0001-23;ICATU VANGUARDA CREDIT PLUS MASTER FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA;2024-04-30;573273289.32
FI;32.760.099/0001-16;G5 PITAGORAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;91650056.54
FI;32.760.103/0001-46;ALASKA LONG ONLY ADVISORY XP SEGUROS FIFE FIF DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;142651741.74
FI;32.760.110/0001-48;LONG SHORT ALOCAÇÃO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;19332738.52
FI;32.760.138/0001-85;IBOVESPA ALOCAÇÃO FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-04-30;15303054.64
FI;32.760.223/0001-43;HIX PREV 100 MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;75798224.35
FI;32.761.323/0001-94;ALASKA LONG ONLY ADVISORY XP SEGUROS PREVIDENCIÁRIO FIC DE FIF MULTIMERCADO 70 - RESP LIMITADA;2024-04-30;15379424.81
FI;32.761.589/0001-37;ABSOLUTE PACE LONG BIASED CSHG II FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-04-30;31791832.97
FI;32.770.355/0001-56;XP TOP CREDIT XP SEGUROS PREV FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2024-04-30;313052168.55
FI;32.770.526/0001-47;ARX K2 INFLAÇÃO CURTA FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO- RESPONSABILIDADE LIMITADA;2024-04-30;1141771052.61
FI;32.771.072/0001-29;XP CORPORATE PLUS MASTER FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO -  RESPONSABILIDADE LIMITADA;2024-04-30;593238941.17
FI;32.771.148/0001-16;OCEANA LONG BIASED VTR FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;11322576.79
FI;32.771.215/0001-00;OPP CORCOVADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;43911803.27
FI;32.772.397/0001-26;POLO LONG BIAS MASTER FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;24966399.09
FI;32.772.457/0001-00;PERPETUAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2024-04-30;41213628.77
FI;32.773.105/0001-70;OPPORTUNITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;904687805.13
FI;32.773.560/0001-75;SULAMÉRICA LONG BIASED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA;2024-04-30;7025064.80
FI;32.773.622/0001-49;VIC INFLATIE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO DE RESPONSABILIDADE LIMITADA;2024-04-30;37283693.49
FI;32.773.685/0001-03;OCEANA LONG BIASED RED FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;48518522.79
FI;32.773.697/0001-20;SULAMÉRICA JURO REAL CURTO PREV FIFE FIF RENDA FIXA LONGO PRAZO RESP LIMITADA;2024-04-30;43783141.95
FI;32.773.911/0001-48;TATUI INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;68423544.60
FI;32.774.576/0001-00;OPPORTUNITY CARTEIRA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;436307785.39
FI;32.782.940/0001-76;INDIANA 95 FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-04-30;34771225.09
FI;32.783.483/0001-34;AZBWM DAHLIA TOTAL RETURN FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;9664160.69
FI;32.783.564/0001-34;KAIRÓS MACRO ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-04-30;5122554.89
FI;32.784.736/0001-94;GEO GCP I EM DÓLARES FIC FIF DE AÇÕES IE - RESPONSABILIDADE LIMITADA;2024-04-30;30940753.25
FI;32.784.859/0001-25;OCEANA LONG BIASED G FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;21560124.08
FI;32.785.900/0001-88;DAHLIA MACRO GLOBAL II FIC FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;177128652.80
FI;32.786.258/0001-51;OCEANA LONG BIASED P FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;171688183.30
FI;32.811.286/0001-81;BB BPCH FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA LONGO PRAZO RESPONSABILIDADE LTDA;2024-04-30;13040808.85
FI;32.811.306/0001-14;BB BBO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-04-30;2570672.73
FI;32.811.397/0001-98;BB TOP RENDA FIXA INCENTIVADO FIF INVESTIMENTO EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2024-04-30;514409128.43
FI;32.811.422/0001-33;BB AÇÕES GLOBAIS HEDGE INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2024-04-30;160947765.79
FI;32.811.956/0001-60;INTER JUROS ATIVOS ICATU PREV FIF - CLASSE DE INVESTIMENTO  MULT CRED PRIV - RESP LIMITADA;2024-04-30;26697328.13
FI;32.812.110/0001-44;WM PATRIMONIAL ICATU PREV QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-04-30;20167976.61
FI;32.812.233/0001-85;ASTAFRUTO LINHA FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-04-30;51874579.24
FI;32.812.263/0001-91;VINCI OABPREV SC FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-04-30;55711194.67
FI;32.812.291/0001-09;NAVI INSTITUCIONAL MASTER FIF  - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2024-04-30;1101659140.03
FI;32.812.338/0001-34;NAVI LONG SHORT MASTER FIF - CLASSE DE INVESTIMENTO MULT - RESP LIMITADA;2024-04-30;1227337989.73
FI;32.812.459/0001-86;NAVI LONG BIASED MASTER FI FINANCEIRO - CIA - RESP LIMITADA;2024-04-30;390547615.58
FI;32.817.365/0001-08;PV FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-04-30;12192593.23
FI;32.833.996/0001-02;ANTARES FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;5040514.92
FI;32.834.102/0001-07;SASQUATCH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;11563554.10
FI;32.834.521/0001-30;CORUJA AZUL CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-04-30;25695807.90
FI;32.834.664/0001-42;G5 BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;752964251.38
FI;32.834.725/0001-71;IRB PAR CAIXA FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;2024-04-30;3269459.56
FI;32.835.495/0001-65;ITAÚ REFERENCIADO DI III FIF CIC RENDA FIXA RESP LIMITADA;2024-04-30;17060051.70
FI;32.835.538/0001-02;QUASAR ADVANTAGE PLUS CRÉDITO PRIVADO LONGO PRAZO IU FUNDO DE INV EM COTAS DE FDOS DE INV RENDA FIXA;2024-04-30;881048.14
FI;32.835.577/0001-00;VEXTY ITAÚ RV FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2024-04-30;54308038.11
FI;32.835.611/0001-46;ICATU VANGUARDA CRÉDITO PRIVADO LONGO PRAZO IU FIF DA CIC RENDA FIXA RESP LIMITADA;2024-04-30;154895156.74
FI;32.841.087/0001-16;BB RENDA FIXA LONGO PRAZO GLOBAL HEDGE CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FIF RESP LIMITADA;2024-04-30;107788499.95
FI;32.841.189/0001-31;BB RENDA FIXA LONGO PRAZO GLOBAL CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FIF RESP LIMITADA;2024-04-30;140490717.79
FI;32.846.425/0001-02;MILES VIRTUS S PREVIDENCIARIO FIC DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LTDA;2024-04-30;19610111.53
FI;32.846.811/0001-02;SPARTA TOP ADVISORY FIC DE FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO RESP LTDA;2024-04-30;544633093.31
FI;32.846.911/0001-20;EQUITAS SELECTION A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;147003072.68
FI;32.846.986/0001-01;BRASIL CAPITAL 30 A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;255408468.53
FI;32.847.001/0001-62;AZ QUEST LUCE ADVISORY PREV XP SEGUROS FIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;2414296479.06
FI;32.847.123/0001-59;HIKER FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - ESPONSABILIDADE LIMITADA;2024-04-30;172115986.43
FI;32.847.791/0001-86;GIANT PREV XP FIE FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;122246131.55
FI;32.849.296/0001-06;GIANT PREV FIFE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;219247107.57
FI;32.849.785/0001-68;IRIDIUM APOLLO ADVISORY XP SEGUROS PREV FIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;494144642.14
FI;32.861.904/0001-06;IRB CAIXA FI FINANCEIRO - CI RF - RESP LIMITADA;2024-04-30;22478291.84
FI;32.861.970/0001-78;IRB ASSET CAIXA FI FINANCEIRO - CI RF CP - RESP LIMITADA;2024-04-30;22762184.97
FI;32.862.022/0001-57;DARWIN EVOLUÇÃO FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2024-04-30;49787948.78
FI;32.862.087/0001-00;FP INFLAÇÃO CURTA FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-04-30;3282001843.40
FI;32.862.118/0001-15;FP INFLAÇÃO LONGA FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-04-30;2972002700.95
FI;32.862.167/0001-58;SYKO FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA - RESP LIMITADA;2024-04-30;25610864.29
FI;32.862.204/0001-28;ICATU SEG VIP II PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESP LIMITADA;2024-04-30;11491742.69
FI;32.862.354/0001-31;BAHIA AM ADVISORY FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2024-04-30;28028286.56
FI;32.864.267/0001-13;ITAÚ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INF RF CRÉD PRIVADO - RESP LIMITADA;2024-04-30;906528206.09
FI;32.864.403/0001-75;KINEA XTR ADVISORY XP SEGUROS PREV FIC MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;160480181.31
FI;32.880.591/0001-25;IMP INSTITUTO MATTOS FILHO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-04-30;13055748.22
FI;32.880.675/0001-69;COPAIBA FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉD PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;24085679.71
FI;32.880.693/0001-40;BRIO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2024-04-30;19067322.38
FI;32.880.720/0001-85;TOTVS FIF CIC RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-04-30;2462713535.74
FI;32.888.589/0001-00;UNIFINANCE VEGA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;37488552.97
FI;32.889.108/0001-73;8 ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;23343302.26
FI;32.889.197/0001-58;SELECTION DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;66955713.59
FI;32.889.247/0001-05;MLA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;13937436.57
FI;32.889.785/0001-91;HIMALAIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-04-30;6986192.93
FI;32.890.698/0001-54;PATA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;11604199.91
FI;32.890.800/0001-11;HIX CAPITAL ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-04-30;68768590.48
FI;32.890.801/0001-66;FOXTROT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;43325165.71
FI;32.891.030/0001-21;MONDEGO PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;18566030.87
FI;32.891.138/0001-14;LEBLON 100 FUNDO DE INVESTIMENTO MULTIMERCADO FIE;2024-04-30;2494075.01
FI;32.891.432/0001-26;ZEVER II PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIVADO - RESP LIMITADA;2024-04-30;22873826.56
FI;32.891.820/0001-07;K2 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;19747923.71
FI;32.891.951/0001-94;LEGACY CAPITAL I FIF CIC RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-04-30;301557421.82
FI;32.892.264/0001-93;JGP CORPORATE PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO CRÉD PRIV IU RESP LIMITADA;2024-04-30;255028936.91
FI;32.892.326/0001-67;TREND PÓS-FIXADO MASTER FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2024-04-30;18595827341.34
FI;32.892.517/0001-29;BRASIL CAPITAL 70 XP SEGUROS ADVISORY PREVIDÊNCIA FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;78758860.12
FI;32.892.561/0001-39;ITAÚ IDKA 2 IPCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-04-30;150035088.73
FI;32.892.588/0001-21;TRAVESSIA FIF DA CIC MULTIMERCADO CRÉD PRIV INVEST EXTERIOR RESP LIMITADA;2024-04-30;11847657.44
FI;32.892.615/0001-66;JGP SELECT FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO CRÉDITO PRIVADO IU RESP LIMITADA;2024-04-30;193320143.54
FI;32.892.819/0001-05;ITAÚ OPTIMUS DISTRIBUIDORES FIF DA CLASSE DE INVESTIMENTO EM COTAS RF LP - RESP LIMITADA;2024-04-30;132882734.56
FI;32.892.827/0001-43;ABSOLUTE PACE LONG BIASED ADVISORY FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-04-30;537517389.02
FI;32.892.954/0001-42;ABSOLUTE VERTEX 30 BB FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;415242345.74
FI;32.893.181/0001-19;CORDIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA CRÉD PRIV RESP LTDA;2024-04-30;73965292.84
FI;32.893.267/0001-41;XP LONG BIASED ADVISORY XP SEGUROS PREVIDÊNCIA MASTER FIF MULTIMERCADO IQ -RESPONSABILIDADE LIMITADA;2024-04-30;39615200.83
FI;32.893.376/0001-69;ABSOLUTE VERTEX 45 BB FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2024-04-30;133569086.35
FI;32.893.482/0001-42;CLOVIS PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;23321964.48
FI;32.893.503/0001-20;TREND DI SIMPLES FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA;2024-04-30;3408657707.26
FI;32.893.581/0001-24;AZ QUEST MULTI BRASILPREV FIFE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;1919128853.10
FI;32.893.639/0001-30;EQUITAS SELECTION EDUCAÇÃO FIC DE FIF EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-04-30;7563781.93
FI;32.902.638/0001-04;MILES ACER LONG BIAS B FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LTDA;2024-04-30;12349946.49
FI;32.903.873/0001-09;KINEA PREV APOLO ITAÚ MULTIMERCADO FIF CIC RESPONSABILIDADE LIMITADA;2024-04-30;9836152474.73
FI;32.905.253/0001-09;KINEA PREV APOLO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2024-04-30;10005768796.07
FI;32.905.367/0001-40;XP EQUITY HEDGE SEGUROS PREVIDÊNCIA FC MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;134771599.01
FI;32.905.400/0001-32;XP EQUITY HEDGE SEGUROS PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;134770645.49
FI;32.905.444/0001-62;PORTO SEGURO CONCEDIDOS TRADICIONAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESP LIMITADA;2024-04-30;241943905.31
FI;32.905.758/0001-65;SIRMIONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;6906672.76
FI;32.905.802/0001-37;KAPITALO TARKUS SELEÇÃO FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;36678188.68
FI;32.905.940/0001-16;FORQUEADURA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;43872528.19
FI;32.906.045/0001-16;ITAÚ PRIVATE PREV MULTI FIF CIC AÇÕES - RESP LIMITADA;2024-04-30;333727778.99
FI;32.906.784/0001-08;ITAÚ SELEÇÃO PREV MULTIFUNDOS V70 FIF DA CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;41485241.51
FI;32.906.857/0001-61;MURAJUBA FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;61258034.10
FI;32.906.983/0001-16;ALVORADA ALTERNATIVOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE RESP LIMITADA;2024-04-30;18874257.37
FI;32.907.013/0001-35;ITAÚ FLEXPREV OLIMPO 70 FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT - RESP LIMITADA;2024-04-30;45370210.99
FI;32.907.049/0001-19;ITAÚ FLEXPREV MOMENTO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LIMITADA;2024-04-30;30214313.49
FI;32.907.084/0001-38;VILLA DYNDA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESPONSABILIDADE LIMITADA;2024-04-30;129378641.12
FI;32.921.740/0001-57;ALTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;29400317.99
FI;32.921.798/0001-09;SANTA ANA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;46126758.05
FI;32.921.808/0001-06;SQUADRA LONG ONLY PVT FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;438697172.96
FI;32.921.848/0001-40;BAHIA AM SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;25998191.57
FI;32.921.866/0001-21;MOINHO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV RESP LIMITADA;2024-04-30;11075252.57
FI;32.922.086/0001-04;ITAÚ IDKA 2 IPCA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RENDA FIXA RESP LIMITADA;2024-04-30;150348610.09
FI;32.922.105/0001-94;PIRACAIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;32024666.85
FI;32.922.116/0001-74;HORACE INVESTOR FIF CIC MULT CRED PRIV - RESP LIMITADA;2024-04-30;12332845.52
FI;32.922.156/0001-16;ITAÚ CLASSIQUE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA;2024-04-30;650247.74
FI;32.922.174/0001-06;PININGA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-04-30;30258680.90
FI;32.922.184/0001-33;ABA FUNDO DE INV FIN DA CLASSE DE INV EM COTAS MULT CRÉDITO PRIVADO - RESP LIMITADA;2024-04-30;56989824.84
FI;32.971.916/0001-85;ITAÚ FLEXPREV VISION PLUS PERFORMANCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT - RESP LIMITADA;2024-04-30;7280015.05
FI;32.971.942/0001-03;ITAÚ FLEXPREV MACRO PREV PERFORMANCE FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT - RESP LIMITADA;2024-04-30;230266053.88
FI;32.972.925/0001-90;ITAÚ GLOBAL DINÂMICO RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-04-30;8263792475.75
FI;32.972.942/0001-28;ITAÚ INSTITUCIONAL GLOBAL DINÂMICO RENDA FIXA LONGO PRAZO FIF DA CIC RESP LIMITADA;2024-04-30;2243451902.02
FI;32.972.962/0001-07;ONIX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;23211495.51
FI;32.972.983/0001-14;ITAÚ PRIVATE PREV NTN-B 2035 FIF RF - RESP LIMITADA;2024-04-30;936053196.91
FI;32.973.027/0001-57;ITAÚ AMP FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-04-30;22219451.36
FI;32.973.123/0001-03;ITAÚ MASTER GLOBAL DINÂMICO RENDA FIXA LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2024-04-30;7251886148.77
FI;32.973.263/0001-73;FRANKLIN FAPES MULTI ASSET FIF MULTIMERCADO RESP LIMITADA IE;2024-04-30;239991238.11
FI;32.973.280/0001-00;KINEA AÇÕES ADVISORY XP SEGUROS PREV FC DE AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;9400784.86
FI;32.973.294/0001-24;ÁGUIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-04-30;41606099.15
FI;32.990.051/0001-02;KINEA OPORTUNIDADE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-04-30;418100355.43
FI;32.990.098/0001-68;THUNDERBOLT FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-04-30;401212751.13
FI;32.990.151/0001-20;RPS PREV RED ABSOLUTO FC MULT;2024-04-30;11341185.64
FI;32.990.311/0001-31;KINEA PREV APOLO XP MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-04-30;167396408.37
FI;32.990.386/0001-12;UNIMED INVESTCOOP ANS I SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RF LONGO PRAZO RESP LIMITADA;2024-04-30;164328394.87
FI;32.990.465/0001-23;XP EQUITY HEDGE SEGUROS PREVIDÊNCIA I FIC FIM RESPONSABILIDADE LIMITADA;2024-04-30;81657953.20
FI;32.998.646/0001-04;TORO ONE FOF FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CP;2024-04-30;3387228.86
FI;32.998.710/0001-49;MONETUS DEBENTURES INCENTIVADAS FIC MULTIMERCADO CREDITO PRIVADO;2024-04-30;2230982.31
FI;32.998.963/0001-12;BLUE ONE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO IE;2024-04-30;313690762.83
FI;32.999.121/0001-85;SAFRA PREV CALABRIA FIF PREVIDENCIÁRIO CIC MULTIMERCADO CRÉDITO PRIVADO PREVID RESP LIMITADA;2024-04-30;44125896.56
FI;32.999.290/0001-15;MANAGER SAFARI FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-04-30;4558866.88
FI;32.999.318/0001-14;MANAGER PERFIN UTILITIES FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA;2024-04-30;5678601.72
FI;32.999.335/0001-51;SFPB 004 FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVEST EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;8388086.81
FI;32.999.355/0001-22;SAFRA INFRA MASTER III FIF INV EM INFRAESTRUTURA CLASSE DE INVEST EM INFRA RENDA FIXA RESP LIMITADA;2024-04-30;348600727.44
FI;32.999.370/0001-70;SAFRA INFRA VIP III FIF INV EM INFRAESTRUTURA CIC DE INVESTIMENTO EM INFRA RENDA FIXA RESP LIMITADA;2024-04-30;348346316.12
