TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;21.888.776/0001-60;FLEXPREV JODU FIF RF - RESP LIMITADA;2024-05-31;408548109.50
FI;21.888.827/0001-53;BLG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;12993856.79
FI;21.889.006/0001-31;VOTORANTIM PREVINORTE FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2024-05-31;322308315.01
FI;21.889.184/0001-62;GAUDI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;41687994.68
FI;21.889.194/0001-06;DINÂMICO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;14082913.56
FI;21.917.184/0001-29;FORPUS AÇÕES FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-05-31;329337651.77
FI;21.917.206/0001-50;FORPUS AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-05-31;426569573.01
FI;21.918.896/0001-62;CAIXA BRASIL INFLAÇÃO ATIVA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉD PRIV - RESP LIMITADA;2024-05-31;212671890.63
FI;21.919.074/0001-04;CAIXA JUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-05-31;2226956637.76
FI;21.934.904/0001-64;TIVIO VIGGEN FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;26622144.87
FI;21.934.945/0001-50;AMADEUS FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;9054928.46
FI;21.934.992/0001-02;BV GARDE VALLON MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2024-05-31;1060276.28
FI;21.937.782/0001-60;MULTINVEST INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA IMAB-5;2024-05-31;3070395.91
FI;21.937.940/0001-81;TIVIO VIVALDI MASTER FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-05-31;1686220.78
FI;21.937.952/0001-06;FUNDO DE INVESTIMENTO CODOCORA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;7448913.44
FI;21.938.054/0001-72;PROSPERIDADE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;3177604579.86
FI;21.940.668/0001-99;GD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV INVESTIMENTO NO EXTERIOR RESP LIMITADA;2024-05-31;16792102.70
FI;21.940.681/0001-48;MANAGER IBIUNA HEDGE STH FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-05-31;305872463.03
FI;21.940.710/0001-71;MANAGER SHARP LONG SHORT 2X FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2024-05-31;208229152.43
FI;21.940.723/0001-40;NXC FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;10160155.81
FI;21.940.736/0001-10;SAFRA GALILEO ALOCAÇÃO FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-05-31;74384780.43
FI;21.940.749/0001-99;ITWELL FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO MULTIMERCADO;2024-05-31;13538734.90
FI;21.940.779/0001-03;XINGU FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;8732140.12
FI;21.946.290/0001-30;BRASILPREV RT REVIC FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-05-31;28498971.88
FI;21.946.656/0001-71;MAG OABPREV SP FIF  CLASSE DE INVESTIMENTO RENDA FIXA  RESPONSABILIDADE LIMITADA;2024-05-31;113480971.87
FI;21.946.695/0001-79;JGP SELECT FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LTDA;2024-05-31;235887105.16
FI;21.956.674/0001-34;VERDE AM HORIZONTE FEEDER FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2024-05-31;31868266.02
FI;21.964.520/0001-94;OPPORTUNITY FIGUEIRA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;97530535.90
FI;21.964.701/0001-10;IP VALUE HEDGE ITAÚ FI EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESP LTDA;2024-05-31;36499070.36
FI;21.964.716/0001-89;JADULÍ FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-05-31;6392073.51
FI;21.964.768/0001-55;BRASIL PLURAL CRÉDITO PRIVADO TRIPLE A FI FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-05-31;30958889.48
FI;21.983.042/0001-60;ABSOLUTE ALPHA GLOBAL FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;458420467.51
FI;21.983.061/0001-96;FIL ICATU PREV QUALIFICADO FIF- CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2024-05-31;143688974.75
FI;21.983.079/0001-98;ABSOLUTE ALPHA GLOBAL MASTER FIF MULTI - RESPONSABILIDADE LIMITADA;2024-05-31;577538345.01
FI;21.992.525/0001-20;PATAGONIA PATRIMONIAL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - RESP LIMITADA;2024-05-31;6226235.39
FI;22.003.296/0001-37;NÚCLEO CAPITAL FL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-05-31;97254734.85
FI;22.003.325/0001-60;NEWCORP FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;25638634.19
FI;22.003.335/0001-04;QI FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;146790062.59
FI;22.003.346/0001-86;DEVANT SOLIDUS CASH FUNDO DE INVESTIMENTO FINANCEIRO;2024-05-31;31473997.00
FI;22.003.609/0001-57;ANGUS FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-05-31;7124150.35
FI;22.003.645/0001-10;METLIFE MASTER S&P FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA;2024-05-31;22684479.07
FI;22.003.665/0001-91;SCHRODER PLATINUM RV FIF CIC MULTIMERCADO RESP LIMITADA;2024-05-31;194870276.62
FI;22.003.688/0001-04;METLIFE PLATINUM IMA FIF CIC RENDA FIXA RESPONSABILIDADE LIMITADA;2024-05-31;195433627.53
FI;22.003.706/0001-40;ITAÚ FLEXPREV IMA-B FIF DA CLASSE DE INVESTIMENTO EM COTAS RF - RESP LIMITADA;2024-05-31;113330928.19
FI;22.003.723/0001-87;BLACK FISH FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2024-05-31;45892500.64
FI;22.003.777/0001-42;DIMIREDE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;12921694.25
FI;22.003.797/0001-13;BS ALPHA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-05-31;153239239.63
FI;22.003.815/0001-67;BLUEBIRD CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;40207357.36
FI;22.003.855/0001-09;CSHG IPAUSSU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;23176902.43
FI;22.003.892/0001-17;UBS CONSENSO GLOBAL ACCESS FUND GROWTH FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR RESP LIMITADA;2024-05-31;8649837.52
FI;22.003.930/0001-31;XP CRÉDITO ESTRUTURADO 120 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESP LIMITADA;2024-05-31;898415687.72
FI;22.013.009/0001-70;FIF MULTIMERCADO WETTE INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-05-31;15115064.09
FI;22.013.560/0001-13;TIVIO VIVALDI FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-05-31;1713533.43
FI;22.013.584/0001-72;PLATINA H10 ESPELHO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-05-31;107913924.93
FI;22.013.612/0001-51;TURMALINA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2024-05-31;82630965.73
FI;22.013.628/0001-64;TIVIO GÁVEA MACRO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-05-31;11773948.65
FI;22.013.935/0001-45;IBIUNA HEDGE BP FIF - CI EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;27159699.48
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-05-31;300154786.49
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-05-31;259901390.32
FI;22.014.217/0001-93;ITAÚ VÉRTICE FOF GLOBAL STR FIF CIC MULT INVESTIMENTO NO EXTERIOR RESP LIMITADA;2024-05-31;46196485.39
FI;22.014.279/0001-03;XPCE IMOBILIÁRIO FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;54636193.15
FI;22.014.290/0001-65;TUPINAMBÁ FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;34297782.90
FI;22.014.317/0001-10;DINDA FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;101340668.29
FI;22.014.331/0001-13;PORTO SEGURO MASTER CAIXA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESP LIMITADA;2024-05-31;243526387.27
FI;22.014.343/0001-48;BR2 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;120498662.71
FI;22.014.363/0001-19;JCTM II ALLOCATION FUND FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-05-31;145273830.46
FI;22.014.375/0001-43;SUMAÚMA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESP LIMITADA;2024-05-31;104723942.37
FI;22.016.550/0001-31;CASCAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;9017872344.40
FI;22.016.573/0001-46;TFO EXPRESSO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-05-31;51546916.05
FI;22.016.586/0001-15;G5 GUARANTÃ FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;53645436.19
FI;22.016.608/0001-47;G5 SUNSHINE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-05-31;18523446.90
FI;22.022.523/0001-71;FERNANDO DE NORONHA FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;9729634.98
FI;22.022.536/0001-40;ESTRELA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;17304243.14
FI;22.031.953/0001-50;BB TTI MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FI FINANCEIRO CRÉDITO PRIVADO;2024-05-31;28258425.00
FI;22.032.175/0001-13;TOMMA FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO INVEST EXT;2024-05-31;23076682.06
FI;22.041.150/0001-86;BRASIL PLURAL MASTER PREVIDÊNCIA CRÉDITO PRIVADO FIF RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-05-31;348929568.29
FI;22.041.216/0001-38;VOKIN GBV ACONCÁGUA MASTER LONG ONLY CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-05-31;870988684.25
FI;22.041.234/0001-10;BLC FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;138268884.58
FI;22.041.241/0001-11;RANDOM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-05-31;48944949.84
FI;22.051.699/0001-51;BB RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-05-31;2607397418.58
FI;22.061.532/0001-71;ROSARIO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;26787869.07
FI;22.080.558/0001-67;BRASILPREV TOP CONSERVADOR FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-05-31;33904279241.14
FI;22.080.561/0001-80;BB MILÊNIO 2 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO LONGO PRAZO CRÉDITO PRIVADO RESP LIM;2024-05-31;8498344731.61
FI;22.080.563/0001-70;BB MULTIMERCADO BRASILPREV EXTERIOR II INVESTIMENTO NO EXTERIOR FIF RESPONSABILIDADE LIMITADA;2024-05-31;706003774.63
FI;22.080.567/0001-58;BRASILPREV RT DIET1938 FIC FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;55638471.32
FI;22.099.965/0001-16;GIANT ZARATHUSTRA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;2285813009.80
FI;22.099.999/0001-00;ARTESANAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-05-31;546536836.04
FI;22.100.009/0001-07;AZ QUEST ALTRO FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;623091649.73
FI;22.106.186/0001-09;ATMOS JCW FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-05-31;134143702.73
FI;22.106.240/0001-08;CSHG INFINITY FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULT CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;38337717.85
FI;22.106.276/0001-91;PROMISSÃO FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO DE AÇÕES - RESPONSABILIDADE LIMITADA;2024-05-31;40684991.12
FI;22.106.310/0001-28;BRASIL PLURAL CRÉDITO PRIVADO RETAIL FI FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2024-05-31;271715055.34
FI;22.106.367/0001-27;NCIP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-05-31;574475609.41
FI;22.106.390/0001-11;NUCLEO CAPITAL IFO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-05-31;35707488.15
FI;22.118.281/0001-14;LUTTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;14313021.10
FI;22.118.295/0001-38;HERMES FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-05-31;10669032.17
FI;22.118.329/0001-94;DLM UNION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;35686497.78
FI;22.118.342/0001-43;ARX EXTRA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;56726613.18
FI;22.118.816/0001-57;BRASIL PLURAL PORTFÓLIO CP FIC DE FIF RF- RESPONSABILIDADE LTDA;2024-05-31;122375956.56
FI;22.128.289/0001-61;ATMOS INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES VISAO PREVIDENCIARIO;2024-05-31;131586071.87
FI;22.128.298/0001-52;VALORA GUARDIAN MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-05-31;1488398616.21
FI;22.150.375/0001-70;ICATU VANGUARDA WM FIF  - CLASSE DE INVESTIMENTO RF  CRÉDITO PRIVADO - RESP  LIMITAD;2024-05-31;31201290.64
FI;22.150.427/0001-09;NK FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-05-31;4321428.08
FI;22.150.448/0001-24;PGA SERPROS FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-05-31;66231482.31
FI;22.150.467/0001-50;VINCI CRÉDITO ESTRUTURADO SELECTION ADVISORY FIC DE DIREITOS CREDITÓRIOS - RESP LIMITADA;2024-05-31;151265039.49
FI;22.150.527/0001-35;MSF FIF MULT CRÉD PRIV - RESP LIMITADA;2024-05-31;24552037.59
FI;22.150.568/0001-21;FIF - CIC MULTIMERCADO CRÉDITO PRIVADO - VIC CPHY - RESP LIMITADA;2024-05-31;182309839.47
FI;22.150.587/0001-58;FIDUC FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE  INVESTIMENTO EM COTAS EM AÇÕES - RESP LIMITADA;2024-05-31;56932946.15
FI;22.150.600/0001-79;FIDUC FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2024-05-31;138688112.00
FI;22.177.246/0001-76;AFICIONADO II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-05-31;18530585.96
FI;22.177.252/0001-23;BS2 SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;16103453.15
FI;22.187.479/0001-50;BTG PACTUAL PREVIDÊNCIA IMA-B FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE RENDA FIXA;2024-05-31;241969697.11
FI;22.187.885/0001-12;CSHG VERDE AM PRISMA FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CREDITO PRIVADO - RESP LIMITADA;2024-05-31;37999100.15
FI;22.187.896/0001-00;VERDE AM ALPHA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-05-31;4298208.97
FI;22.187.946/0001-41;VERDE FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-05-31;1152294257.70
FI;22.187.973/0001-14;CSHG VERDE AM AGAR FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;38291742.81
FI;22.187.998/0001-18;VERDE AM VII FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-05-31;217355753.57
FI;22.188.018/0001-00;VERDE TM FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-05-31;2050468581.88
FI;22.188.036/0001-83;VERDE AM AGAR FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2024-05-31;38844456.20
FI;22.188.046/0001-19;CSHG VERDE 14 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;77238721.72
FI;22.188.086/0001-60;VERDE 14 FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA;2024-05-31;113762458.38
FI;22.188.128/0001-63;CSHG VERDE AM 50 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO CREDITO PRIVADO - RESP LIMITADA;2024-05-31;10229167.58
FI;22.214.446/0001-51;R1 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;1029270.64
FI;22.215.116/0001-80;CSHG VERDE 30 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;1644307609.87
FI;22.215.215/0001-62;CSHG VERDE 90 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;86502316.04
FI;22.215.322/0001-90;HTG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO  MULTIMERCADO;2024-05-31;14265359.83
FI;22.215.402/0001-46;CSHG 1495 FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;361092266.07
FI;22.215.418/0001-59;P.V. CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;57908037.93
FI;22.215.449/0001-00;CSHG SANTO INACIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉD PRIV RESP LIMITADA;2024-05-31;1981255.28
FI;22.222.944/0001-46;MERAKI LONG BIASED MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;473097391.72
FI;22.222.949/0001-79;MERAKI EQUITY HEDGE MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;486767579.70
FI;22.232.878/0001-95;BTG PACTUAL ANS RF PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-05-31;1106984613.63
FI;22.232.921/0001-12;MARUPIARA 3 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;4993013.76
FI;22.232.927/0001-90;TARPON GT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-05-31;416125139.84
FI;22.232.929/0001-89;3R GENUS HEDGE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;95393936.30
FI;22.232.931/0001-58;MPR FUNDO DE INVESTIMENTO MULTIMERCADO EM COTAS DE FUNDO DE INVESTIMENTO;2024-05-31;109012968.60
FI;22.232.933/0001-47;DWFUNDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;9542852.16
FI;22.235.513/0001-14;SANTANDER PB EXPONENCIAL MULTIMERCADO CRÉDITO PRIVADO - CIC FIF;2024-05-31;19921260.39
FI;22.235.554/0001-00;SANTANDER PREV PB CAMPO DOS BUGRES MULTIMERCADO CRÉDITO PRIVADO FIC FI;2024-05-31;17940389.12
FI;22.235.708/0001-64;BLACK HILL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;88612860.07
FI;22.235.826/0001-72;PERTO DÁGUA FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-05-31;55735244.43
FI;22.242.875/0001-32;INFINITY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;0.00
FI;22.242.894/0001-69;BTG PACTUAL PREVIDÊNCIA MASTER IMA-B FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-05-31;241933079.42
FI;22.253.501/0001-12;NANOOK FUNDO DE INVESTIMENTO MULTIMERCADO;2024-05-31;14329599.14
FI;22.253.506/0001-45;GRF FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-05-31;14610869.78
FI;22.282.621/0001-48;VINCI CRÉDITO ESTRUTURADO SELEÇÃO FIC DE FIDC - RESP LIMITADA;2024-05-31;101914517.01
FI;22.282.646/0001-41;VINCI CRÉDITO ESTRUTURADO SELECTION MASTER FIC DE FIDC - RESP LIMITADA;2024-05-31;255104829.97
FI;22.282.665/0001-78;MARY CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-05-31;25622594.67
FI;22.282.955/0001-11;MULTIPREV FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-05-31;706858118.01
FI;22.282.971/0001-04;LEGG MASON HOLDING FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR RESP LIMITADA;2024-05-31;89871047.30
FI;22.282.992/0001-20;WESTERN ASSET MACRO OPPORTUNITIES FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-05-31;115068927.76
FI;22.314.812/0001-44;KAPITALO ESTRATÉGIA KAPPA FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;358947568.19
FI;22.314.823/0001-24;EW1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;131772964.39
FI;22.328.326/0001-85;JADE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - CRÉDITO PRIVADO;2024-05-31;93732844.35
FI;22.341.009/0001-07;BELITONI FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;26707344.38
FI;22.341.021/0001-03;LES DEUX FUNDO DE INVESTIMENTO MULTIMERCADO;2024-05-31;31945473.59
FI;22.343.253/0001-09;ITAPARICA FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-05-31;7710805.26
FI;22.344.834/0001-57;TOOL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;4447825.48
FI;22.344.837/0001-90;BUTIA FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;2024-05-31;55539406.85
FI;22.344.843/0001-48;BUTIÁ TOP FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2024-05-31;248042346.14
FI;22.345.286/0001-80;CSHG BORBOREMA EI FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-05-31;189550870.21
FI;22.345.303/0001-89;CSHG GREENFINCH FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULT CRÉD PRIV RESPONSABILIDADE LIMITADA;2024-05-31;29327883.53
