TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;32.696.765/0001-02;G5 FINTECH FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;18930488.95
FI;32.704.998/0001-00;AMW OMAHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;14740305.49
FI;32.708.092/0001-55;CSHG FRANCISCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2024-01-31;21941893.91
FI;32.708.100/0001-63;CSHG CARAIVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FIN - MULT CRED PRIV RESP LTDA;2024-01-31;15465425.16
FI;32.708.116/0001-76;CSHG ESKADRON FUNDO DE INVESTIMENTO FINANCEIRO - MULT CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-01-31;52525434.89
FI;32.708.144/0001-93;ORITA FIF MULT CRED PRIV - RESP LIMITADA;2024-01-31;78485720.30
FI;32.708.165/0001-09;CSHG PB MEGEVE FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-01-31;17354691.64
FI;32.708.181/0001-00;CSHG BRANCA FUNDO DE INVESTIMENTO FINANCEIRO - AÇÕES RESPONSABILIDADE LIMITADA;2024-01-31;35246111.94
FI;32.708.192/0001-81;CSHG GAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;313715011.05
FI;32.708.215/0001-58;CSHG INFLATION 2026 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;74386275.67
FI;32.708.226/0001-38;CSHG INFLATION 2024 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;73286310.36
FI;32.708.233/0001-30;CSHG INFLATION 2035 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;15820109.49
FI;32.708.248/0001-06;CSHG CONNECTION BRILLIANCE USD FUNDO DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2024-01-31;7072465.29
FI;32.709.939/0001-16;CSHG INFLATION 2030 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;78280929.55
FI;32.710.503/0001-47;CSHG ALLOCATION SHARP IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FI AÇÕES;2024-01-31;8827898.65
FI;32.711.748/0001-99;VTR KAPITALO ZETA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;17897394.09
FI;32.711.808/0001-73;BOAGAM FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2024-01-31;17017855.25
FI;32.711.883/0001-34;ACELERADOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;222445752.22
FI;32.711.923/0001-48;JUXTA CRUCEM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;31705688.60
FI;32.711.953/0001-54;LIS FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2024-01-31;85329176.53
FI;32.711.990/0001-62;FUNDO DE INVESTIMENTO MULTIMERCADO EMB III A IMOBILIARIO;2024-01-31;70691401.24
FI;32.712.006/0001-88;BB PAXS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-01-31;48908655.93
FI;32.712.027/0001-01;G5 SHANGRILA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;10909080.94
FI;32.738.523/0001-26;COCHISE FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;5316239.27
FI;32.738.755/0001-84;ABSOLUTO PARTNERS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES I;2024-01-31;278283467.86
FI;32.738.820/0001-71;LEGACY CAPITAL QI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;8889653.49
FI;32.739.192/0001-49;DUCATI FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;17126111.41
FI;32.739.825/0001-19;DALIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-01-31;14573757.17
FI;32.739.928/0001-89;TCL 95 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;23078775.37
FI;32.740.523/0001-60;LUPA FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;32775299.06
FI;32.740.613/0001-51;VIVAT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-01-31;11956519.37
FI;32.740.725/0001-02;GRA3 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;31723483.87
FI;32.741.500/0001-70;PS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIV;2024-01-31;183378765.19
FI;32.741.788/0001-83;LEGACY CAPITAL RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;554697441.36
FI;32.741.932/0001-81;LEGACY CAPITAL STB I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;1204342056.11
FI;32.742.147/0001-43;DANIELI II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2024-01-31;1244656.94
FI;32.742.225/0001-00;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PORTFÓLIO INFLAÇÃO;2024-01-31;777601425.17
FI;32.742.425/0001-62;STEIN PART FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;26717412.17
FI;32.742.438/0001-31;KAIRÓS MACRO BP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;30605209.54
FI;32.742.493/0001-21;KADIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ÁGORA;2024-01-31;1493162.49
FI;32.742.535/0001-24;FUNDO DE INVESTIMENTO MULTIMERCADO ODA II CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;70137562.04
FI;32.742.599/0001-25;BRAM FUNDO DE INVESTIMENTO RENDA FIXA INDEX IMA-B;2024-01-31;1181741039.65
FI;32.742.636/0001-03;BRAM FUNDO DE INVESTIMENTO RENDA FIXA INDEX IMA-B5;2024-01-31;117581809.26
FI;32.742.673/0001-03;CLARITAS PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;152216891.10
FI;32.742.742/0001-89;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA INFLAÇÃO CURTA;2024-01-31;73540765.89
FI;32.742.747/0001-01;SC2 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;8644564.66
FI;32.742.822/0001-34;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRÉDITO PRIVADO GR;2024-01-31;89768495.89
FI;32.742.869/0001-06;BRAM FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO BOND II;2024-01-31;1129824472.04
FI;32.742.977/0001-70;JCA FI  EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;19247281.74
FI;32.743.215/0001-99;BTG PACTUAL REFERENCE IBOVESPA INDEXADO FUNDO DE INVESTIMENTO DE AÇÕES;2024-01-31;59581347.93
FI;32.743.313/0001-26;BRADESCO FIC FI RENDA FIXA LONGO PRAZO MULTI-ÍNDICES MAX;2024-01-31;1213820090.63
FI;32.743.384/0001-29;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTIGESTORES MAX;2024-01-31;8422613.94
FI;32.743.483/0001-00;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES MULTIGESTORES;2024-01-31;15451294.56
FI;32.743.582/0001-92;OCEANA LONG BIASED C FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-01-31;69640751.20
FI;32.744.771/0001-80;BRADESCO PORTFOLIO FUNDO DE INVESTIMENTO EM AÇÕES GLOBAL EQUITIES INVESTIMENTO NO EXTERIOR;2024-01-31;166305924.07
FI;32.745.001/0001-51;GAVEA MACRO A FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESP LIMITADA;2024-01-31;2148141085.42
FI;32.745.056/0001-61;SHISAK FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;41039115.37
FI;32.745.260/0001-82;ALGARVE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;1416300.19
FI;32.745.426/0001-60;GÁVEA MACRO PLUS CGI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;367875682.93
FI;32.745.504/0001-27;HORIZONTE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2024-01-31;61406542.65
FI;32.745.560/0001-61;ICATU VANGUARDA DÓLAR FUNDO DE INVESTIMENTO CAMBIAL;2024-01-31;1048845.51
FI;32.745.593/0001-01;MACRO I ALOCAÇÃO FC DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;19248346.73
FI;32.745.642/0001-06;MACRO II ALOCAÇÃO FC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;23580641.91
FI;32.753.864/0001-70;G5 SQUADRA F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-01-31;91653896.22
FI;32.754.433/0001-29;FUNDO DE INVESTIMENTO MULTIMERCADO SAL CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;5139435.67
FI;32.754.524/0001-64;G5 SHARP FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2024-01-31;32185412.57
FI;32.754.867/0001-29;G5 AUGME 90 F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;60531338.95
FI;32.754.920/0001-91;G5 G11 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-01-31;39860407.75
FI;32.754.982/0001-01;RUBI ETERNO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;255095371.81
FI;32.755.077/0001-68;CLARITAS ADVISORY XP SEGUROS PREVIDÊNCIA FIE FC MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-01-31;152215014.16
FI;32.755.165/0001-60;WELLDONE FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;1737763.81
FI;32.756.019/0001-59;MORGAN STANLEY GLOBAL FIXED INCOME ADV CIC DE CLASSES MULT- IE - RESP LIMITADA;2024-01-31;15860257.27
FI;32.756.812/0001-58;IRIDIUM TITAN ADVISORY FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2024-01-31;229361457.83
FI;32.757.330/0001-12;SPARTA MAX ADVISORY FI EM COTAS DE FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2024-01-31;264547465.50
FI;32.757.615/0001-53;XPA PENILU FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;11314287.89
FI;32.757.743/0001-05;ALASKA BLACK ADVISORY XP SEGUROS PREVIDÊNCIA FI EM COTAS DE FI MULTIMERCADO 100;2024-01-31;62511577.80
FI;32.758.190/0001-05;TAGUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES MGF;2024-01-31;8804246.63
FI;32.760.006/0001-53;TRAFALGAR CONQUEROR ICATU PREVIDENCIÁRIO FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;32942849.45
FI;32.760.026/0001-24;MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;1217030599.67
FI;32.760.042/0001-17;ICATU VANGUARDA CREDIT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA CRÉDITO PRIVADO;2024-01-31;571540827.24
FI;32.760.072/0001-23;ICATU VANGUARDA CREDIT PLUS MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2024-01-31;571990935.45
FI;32.760.099/0001-16;G5 PITAGORAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;94402958.64
FI;32.760.103/0001-46;ALASKA BLACK ADVISORY XP SEGUROS FIFE PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;152972348.80
FI;32.760.110/0001-48;LONG SHORT ALOCAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;19717035.42
FI;32.760.138/0001-85;IBOVESPA ALOCAÇÃO FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;15871696.96
FI;32.760.223/0001-43;HIX PREV 100 MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;79752892.76
FI;32.761.323/0001-94;ALASKA BLACK ADVISORY XP SEGUROS PREVIDENCIÁRIO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO 70;2024-01-31;16681401.83
FI;32.761.589/0001-37;ABSOLUTE PACE LONG BIASED CSHG II FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;113804521.40
FI;32.770.355/0001-56;SCHRODER TOP CREDIT ADVISORY XP SEGUROS PREV FIC RF CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-01-31;333960774.02
FI;32.770.526/0001-47;ARX K2 INFLAÇÃO CURTA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;1233435227.36
FI;32.771.072/0001-29;XP CORPORATE PLUS MASTER FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO -  RESPONSABILIDADE LIMITADA;2024-01-31;631347330.27
FI;32.771.148/0001-16;OCEANA LONG BIASED VTR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-01-31;12400418.94
FI;32.771.215/0001-00;OPP CORCOVADO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-01-31;40434196.52
FI;32.772.397/0001-26;POLO LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;28168680.60
FI;32.772.457/0001-00;PERPETUAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2024-01-31;39898084.04
FI;32.773.105/0001-70;OPPORTUNITY MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;657394036.18
FI;32.773.560/0001-75;SULAMERICA LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;6953151.18
FI;32.773.622/0001-49;VIC INFLATIE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-01-31;37864370.57
FI;32.773.685/0001-03;OCEANA LONG BIASED RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-01-31;49036666.86
FI;32.773.697/0001-20;SULAMÉRICA PREV JURO REAL CURTO FIFE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-01-31;94823745.06
FI;32.773.911/0001-48;TATUI INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;72102812.92
FI;32.774.576/0001-00;OPPORTUNITY CARTEIRA FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;412101206.57
FI;32.782.940/0001-76;INDIANA 95 FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-01-31;36229342.79
FI;32.783.483/0001-34;AZBWM DAHLIA TOTAL RETURN FIC DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-01-31;10363906.45
FI;32.783.564/0001-34;KAIRÓS MACRO ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;5929362.56
FI;32.784.736/0001-94;GEO GCP I EM DÓLARES FIC FIF DE AÇÕES IE - RESPONSABILIDADE LIMITADA;2024-01-31;28985721.29
FI;32.784.859/0001-25;OCEANA LONG BIASED G FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;22630605.68
FI;32.785.900/0001-88;DAHLIA MACRO GLOBAL II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;179106625.57
FI;32.786.258/0001-51;OCEANA LONG BIASED P FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-01-31;183810739.33
FI;32.811.286/0001-81;BB BPCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-01-31;28565057.59
FI;32.811.306/0001-14;BB BBO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-01-31;2512150.64
FI;32.811.397/0001-98;BB TOP RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2024-01-31;293872357.31
FI;32.811.422/0001-33;BB AÇÕES GLOBAIS HEDGE INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2024-01-31;157542275.53
FI;32.811.956/0001-60;INTER JUROS ATIVOS ICATU PREV FUNDO  DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;27973260.53
FI;32.812.110/0001-44;WM PATRIMONIAL ICATU PREV QUALIFICADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;20100385.10
FI;32.812.233/0001-85;ASTAFRUTO LINHA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;50840433.37
FI;32.812.263/0001-91;VINCI OABPREV SC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;55456326.51
FI;32.812.291/0001-09;NAVI INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;1128986737.84
FI;32.812.338/0001-34;NAVI LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;1289120440.29
FI;32.812.459/0001-86;NAVI LONG BIASED MASTER FUNDO DE INVESTIMENTO EM ACOES;2024-01-31;495069888.47
FI;32.817.365/0001-08;PV FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;9913194.20
FI;32.833.996/0001-02;ANTARES FI MULTI CRÉDITO PRIVADO INVESTIMENTO DO EXTERIOR;2024-01-31;4913071.23
FI;32.834.102/0001-07;SASQUATCH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO  PRIVADO;2024-01-31;11502269.47
FI;32.834.521/0001-30;CORUJA AZUL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;25374508.21
FI;32.834.664/0001-42;G5 BLUE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;742277348.48
FI;32.834.725/0001-71;IRB PAR CAIXA FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;2024-01-31;3196670.46
FI;32.835.495/0001-65;QUASAR ADVANTAGE CRÉDITO PRIVADO LONGO PRAZO IU FDO DE INV EM COTAS DE FDOS DE INV RENDA FIXA;2024-01-31;22538204.85
FI;32.835.538/0001-02;QUASAR ADVANTAGE PLUS CRÉDITO PRIVADO LONGO PRAZO IU FUNDO DE INV EM COTAS DE FDOS DE INV RENDA FIXA;2024-01-31;1584641.40
FI;32.835.577/0001-00;VEXTY ITAÚ RV FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2024-01-31;56370063.75
FI;32.835.611/0001-46;ICATU VANGUARDA CRÉDITO PRIVADO LONGO PRAZO IU FICFI RENDA FIXA;2024-01-31;156367682.57
FI;32.841.087/0001-16;BB RENDA FIXA LP GLOBAL HEDGE CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2024-01-31;105950592.45
FI;32.841.189/0001-31;BB RENDA FIXA LONGO PRAZO GLOBAL CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2024-01-31;94284574.10
FI;32.846.425/0001-02;MILES VIRTUS S PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;27671968.38
FI;32.846.811/0001-02;SPARTA TOP ADVISORY FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2024-01-31;422331157.99
FI;32.846.911/0001-20;EQUITAS SELECTION A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-01-31;166374726.65
FI;32.846.986/0001-01;BRASIL CAPITAL 30 A FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-01-31;266918682.43
FI;32.847.001/0001-62;AZ QUEST LUCE ADVISORY PREV XP SEGUROS FIC DE FI RENDA FIXA CRÉDITO PRIVADO;2024-01-31;2018577114.69
FI;32.847.123/0001-59;HIKER FUNDO DE  INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO  PRAZO;2024-01-31;209434000.17
FI;32.847.791/0001-86;GIANT PREV XP FIE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;137886687.73
FI;32.849.296/0001-06;GIANT PREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;266261564.48
FI;32.849.785/0001-68;IRIDIUM APOLLO ADVISORY XP SEGUROS PREV FIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-01-31;500132505.07
FI;32.861.904/0001-06;IRB CAIXA FUNDO DE INVESTIMENTO RENDA FIXA;2024-01-31;32823393.34
FI;32.861.970/0001-78;IRB ASSET CAIXA FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;2024-01-31;14870766.73
FI;32.862.022/0001-57;DARWIN EVOLUÇÃO FC DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2024-01-31;47552282.50
FI;32.862.087/0001-00;FP INFLAÇÃO CURTA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;1859463572.35
FI;32.862.118/0001-15;FP INFLAÇÃO LONGA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;2755760374.39
FI;32.862.167/0001-58;SYKO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2024-01-31;25172340.94
FI;32.862.204/0001-28;ICATU SEG VIP II PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;12263505.10
FI;32.862.354/0001-31;BAHIA AM ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;30392362.32
FI;32.864.267/0001-13;ITAÚ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INF RF CRÉD PRIVADO - RESP LIMITADA;2024-01-31;932001177.71
FI;32.864.403/0001-75;KINEA XTR ADVISORY XP SEGUROS PREV FIC MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-01-31;164317188.19
FI;32.880.591/0001-25;IMP INSTITUTO MATTOS FILHO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-01-31;13467003.87
FI;32.880.675/0001-69;COPAIBA FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉD PRIVADO - RESPONSABILIDADE LIMITADA;2024-01-31;24102292.25
FI;32.880.693/0001-40;BRIO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA;2024-01-31;24167842.81
FI;32.880.720/0001-85;TOTVS FIF CIC RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-01-31;3229276897.54
FI;32.888.589/0001-00;UNIFINANCE VEGA FI EM COTAS DE FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRED PRIV  - RESP LIMITADA;2024-01-31;43512295.97
FI;32.889.108/0001-73;8 ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;23214833.47
FI;32.889.197/0001-58;SELECTION DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;52661541.22
FI;32.889.247/0001-05;MLA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;14118072.55
FI;32.889.785/0001-91;HIMALAIA FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2024-01-31;7151815.76
FI;32.890.698/0001-54;PATA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;11557170.96
FI;32.890.800/0001-11;HIX CAPITAL ADVISORY FUNDO DE INVESTIMENTO DE EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-01-31;72392380.87
FI;32.890.801/0001-66;FOXTROT FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;42910548.55
FI;32.891.030/0001-21;MONDEGO PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-01-31;18200870.43
