TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;58349.62;;;SDP;DI1 X PRE
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;738735.71;;;SDL;DI1 X IAP
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21509237.80;;;SDL;DI1 X IAP
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;278834.00;;2024-04-30;SDL;DI1 X IAP
FI;21.040.600/0001-53;JBFO CORPORATIVO IQ 60 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;27183.93;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;809311.07;;2024-04-30;SDP;DI1 X PRE
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;274966.90;;2024-04-30;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;809311.07;;2024-04-30;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;274966.90;;2024-04-30;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;729507.59;;2024-04-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4691492000.82;;2024-04-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;294417120.79;;2024-04-30;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;610954237.45;;2024-04-30;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76634118.62;;2024-04-30;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3855643.45;;2024-04-30;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1231314150.80;;2024-04-30;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;333573826.27;;2024-04-30;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;656120904.48;;2024-04-30;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;104498419.74;;2024-04-30;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1313523.47;;2024-04-30;SEP;REU X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6350387.13;;2024-04-30;SDE;DI1 X REU
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;108550.19;;2024-04-30;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2426087.42;;2024-04-30;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2426087.42;;2024-04-30;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;108520.67;;2024-04-30;SDL;DI1 X IAP
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;222185.58;;2024-04-30;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;480191.18;;2024-04-30;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;222318.03;;2024-04-30;SDM;DI1 X IGM
FI;27.293.764/0001-79;DAYCOVAL EXPERT II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;45591.55;;;SCP;DOL X PRE
FI;27.293.764/0001-79;DAYCOVAL EXPERT II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO  INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11275.34;;;SCP;DOL X PRE
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;296334.00;;2024-04-30;Outros;999 X 999
FI;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
FI;28.194.713/0001-52;SANTANDER PB SERENGETI MULTIMERCADO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;106871.84;;2024-04-30;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34526.92;;2024-04-30;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;80942.15;;2024-04-30;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;294064.88;;2024-04-30;SDP;DI1 X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;55050795.40;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;41602639.05;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;336301949.13;;;SDL;DI1 X IAP
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;266821647.90;;;SDL;DI1 X IAP
FI;30.556.626/0001-40;JBFO CORPORATIVO 60 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;131794.57;;;SDL;DI1 X IAP
FI;31.552.281/0001-19;HHH FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1229076.88;;;SDP;DI1 X PRE
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3681716.97;;2024-04-30;SSC;SEL X DOL
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18372.50;;2024-04-30;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6081.45;;2024-04-30;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;33349.88;;2024-04-30;SDP;DI1 X PRE
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;129380431.21;;;Outros;999 X 999
FI;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;129380431.21;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;175190158.76;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;103588189.45;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;499744.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;165922968.39;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;58618623.90;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;160567572.33;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8410228.62;;;SDP;DI1 X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3030743.87;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2645596.92;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND ATIVO MASTER FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6983.84;;2024-04-30;SDP;DI1 X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;956457.11;;2024-04-30;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;417369.07;;2024-04-30;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;983592.77;;;SCO;DOL X OZ1
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1095.94;;;Outros;999 X 999
FI;36.532.178/0001-20;SANTANDER PB CHRONOS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;54000.08;;;SDP;DI1 X PRE
FI;36.620.991/0001-52;ACE CAPITAL B PREVIDÊNCIA FIFE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35916.21;;2024-04-30;SCP;DOL X PRE
FI;36.620.991/0001-52;ACE CAPITAL B PREVIDÊNCIA FIFE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38311.40;;2024-04-30;SCP;DOL X PRE
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;35261.56;;2024-04-30;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;155818.77;;;SDP;DI1 X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;73659.19;;2024-04-30;SCP;DOL X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1810759.94;;2024-04-30;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1106309.17;;2024-04-30;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1211794.69;;2024-04-30;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;902.42;;2024-04-30;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;158051.01;;;SCP;DOL X PRE
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56795.40;;;SCP;DOL X PRE
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2089.76;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16253.67;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;489402973.74;;2024-04-30;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;69772256.69;;2024-04-30;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;44757644.72;;2024-04-30;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3855643.45;;2024-04-30;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;849192861.60;;2024-04-30;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;44757644.72;;2024-04-30;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1167097.76;;2024-04-30;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3855643.45;;2024-04-30;SNP;IND X PRE
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4641002.68;;2024-07-29;Outros;999 X 999
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;699207.07;;2024-07-29;Outros;999 X 999
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;55026.64;;2024-04-30;SCP;DOL X PRE
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9602.02;;2024-04-30;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;26329.56;;;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;37.28;;;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;51136.98;;2024-04-30;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11825.27;;2024-04-30;SCP;DOL X PRE
FI;38.090.099/0001-32;VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;84080.96;;2024-04-30;SDP;DI1 X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;381575.19;;2024-04-30;SCP;DOL X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;96517.35;;2024-04-30;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;172541.36;;2024-04-30;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29488.69;;2024-04-30;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;27608.84;;2024-04-30;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10561.60;;2024-04-30;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;36701.00;;2024-04-30;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19173.54;;2024-04-30;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;88452.73;;2024-04-30;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15899.51;;2024-04-30;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12019.37;;2024-04-30;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5497.99;;2024-04-30;SCP;DOL X PRE
FI;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2024-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;371388.50;;;Outros;999 X 999
