TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;362652508.63;;;SDC;DI1 X DOL
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;310022263.72;;;SCP;DOL X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3673067.91;;;SDP;DI1 X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;168655065.19;;;Outros;999 X 999
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;306736286.98;;;SCP;DOL X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2638144.18;;;SDP;DI1 X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;550449.46;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1155102.31;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;27338762.68;;;SCO;DOL X OZ1
CLASSES - FIF;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;203484003.60;;;SCO;DOL X OZ1
CLASSES - FIF;35.803.219/0001-03;G5 MONACO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1412837.84;;;SDP;DI1 X PRE
CLASSES - FIF;35.803.288/0001-17;CAPSTONE MACRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4389317.78;;2026-01-29;SDC;DI1 X DOL
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5017.06;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8595.26;;;SDP;DI1 X PRE
CLASSES - FIF;35.819.455/0001-18;MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;61478867.95;;;SCP;DOL X PRE
CLASSES - FIF;36.532.178/0001-20;CHRONOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;567668.22;;2026-01-29;SDP;DI1 X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;506007.15;;;SCP;DOL X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;269552.76;;;SCP;DOL X PRE
CLASSES - FIF;37.235.820/0001-72;BRAM OURO USD FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8201166.77;;;Outros;999 X 999
CLASSES - FIF;37.235.861/0001-69;BRAM OURO FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1828600.00;;;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;15443.52;;2026-01-29;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13888.89;;2026-01-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12965732114.75;;2026-01-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1280682349.81;;2026-01-29;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;249630292.87;;2026-01-29;SDL;DI1 X IAP
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2501106.30;;2026-01-29;SNP;IND X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12507922358.09;;2026-01-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4067992954.98;;2026-01-29;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;97030616.72;;2026-01-29;SDL;DI1 X IAP
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2501106.30;;2026-01-29;SNP;IND X PRE
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;91341.05;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;387055.95;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;190137.35;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;503231.21;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;123099.50;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;423990.41;;2026-01-29;SCP;DOL X PRE
CLASSES - FIF;39.774.017/0001-31;CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5668706.19;;;SDP;DI1 X PRE
CLASSES - FIF;39.937.544/0001-10;VINCI SELECTION LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP  LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37964.71;;2026-01-29;Outros;999 X 999
CLASSES - FIF;39.937.544/0001-10;VINCI SELECTION LONG BIASED FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP  LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38551.80;;2026-01-29;Outros;999 X 999
CLASSES - FIF;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4249.90;;;SSE;SEL X REU
CLASSES - FIF;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;749214.24;;;SSE;SEL X REU
CLASSES - FIF;40.127.685/0001-56;VINCI RETORNO REAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;277323.88;;2026-01-29;Outros;999 X 999
CLASSES - FIF;40.127.685/0001-56;VINCI RETORNO REAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;332535.65;;2026-01-29;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11261.12;;2026-01-29;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;150304.39;;2026-01-29;Outros;999 X 999
CLASSES - FIF;40.226.000/0001-29;GARDÊNIA BZ FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;93329.52;;2026-01-29;Outros;999 X 999
CLASSES - FIF;41.733.441/0001-80;CAIXA MASTER CAPITAL PROTEGIDO CESTA AGRO FUNDO DE INVESTIMENTO FINANCEIRO MULT LP - RESP LIMITADA;2025-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1154514.50;;;SDP;DI1 X PRE
