TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;Operações Compromissadas;;;76299449;;2026-04-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;Outras aplicações;3254039;0;10052038;;2026-04-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;Valores a pagar;;;26697142;;2026-04-29
CLASSES - FIF;08.973.963/0001-83;BB TOP AÇÕES IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;Valores a receber;;;10942077;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;0;0;551744;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;62280;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Cotas de Fundos;;;795395;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Operações Compromissadas;;;157345;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;2934;;2026-04-29
CLASSES - FIF;08.999.068/0001-38;PROSIM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;3756;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;0;24011252;93067273;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Brazilian Depository Receipt - BDR;;;9403200;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;22056420;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Cotas de Fundos;;;53741918;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Opções - Posições lançadas;;;3206003;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Operações Compromissadas;;;980475;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Títulos Públicos;103209853;103153019;40822426;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;22966;;2026-04-29
CLASSES - FIF;09.013.304/0001-68;FATOR NSE HIBISCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;853575;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;3108079;3322845;287812500;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;103440000;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Cotas de Fundos;;;4714736;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Operações Compromissadas;;;464211;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Títulos Públicos;0;0;23309264;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;91365;;2026-04-29
CLASSES - FIF;09.094.156/0001-53;DIMORAES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;8119141;;2026-04-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-10-31;Cotas de Fundos;;;130455235;;2026-04-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-10-31;Operações Compromissadas;;;199273;;2026-04-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-10-31;Valores a pagar;;;301019;;2026-04-29
CLASSES - FIF;09.120.774/0001-20;BTG PACTUAL ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-10-31;Valores a receber;;;105317;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Ações;6636669;10490138;202232280;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Ações e outros TVM cedidos em empréstimo;;;14623459;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;8275200;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Disponibilidades;;;104;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;10192400;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Valores a pagar;;;1742709;;2026-04-29
CLASSES - FIF;09.143.435/0001-60;GTI DIMONA BRASIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Valores a receber;;;1363607;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Ações;2668561;2677116;33653430;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Cotas de Fundos;;;45768;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Disponibilidades;;;5000;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Valores a pagar;;;12322;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Valores a receber;;;13268;;2026-04-29
CLASSES - FIF;09.186.696/0001-67;MAKCEMIUK AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Vendas a termo a receber;;;58383;;2026-04-29
CLASSES - FIF;09.198.023/0001-27;SENS FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO BDR-AÇÕES;2025-10-31;Ações;0;0;19769468;;2026-04-29
CLASSES - FIF;09.285.146/0001-03;SQUADRA LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Cotas de Fundos;;;829728292;;2026-04-29
CLASSES - FIF;09.285.146/0001-03;SQUADRA LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Operações Compromissadas;;;8440731;;2026-04-29
CLASSES - FIF;09.285.146/0001-03;SQUADRA LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a pagar;;;5461076;;2026-04-29
CLASSES - FIF;09.285.146/0001-03;SQUADRA LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a receber;;;3725375;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;53715615;121965953;1264983694;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações e outros TVM cedidos em empréstimo;;;191325379;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Brazilian Depository Receipt - BDR;;;107147898;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;365132903;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Investimento no Exterior;;;285980519;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Mercado Futuro - Posições vendidas;;;-2282;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Operações Compromissadas;;;47992722;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;3909973;;2026-04-29
CLASSES - FIF;09.288.254/0001-21;SQUADRA MASTER LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;11459419;;2026-04-29
CLASSES - FIF;09.290.607/0001-28;SAFRA 16 FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Ações;0;0;140683920;;2026-04-29
CLASSES - FIF;09.290.607/0001-28;SAFRA 16 FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;0;0;40419656;;2026-04-29
CLASSES - FIF;09.290.813/0001-38;BTG PACTUAL DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Cotas de Fundos;;;12808558;;2026-04-29
CLASSES - FIF;09.290.813/0001-38;BTG PACTUAL DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Operações Compromissadas;;;20167;;2026-04-29
CLASSES - FIF;09.290.813/0001-38;BTG PACTUAL DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a pagar;;;47912;;2026-04-29
CLASSES - FIF;09.290.813/0001-38;BTG PACTUAL DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a receber;;;27989;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;0;341385;13412615;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Brazilian Depository Receipt - BDR;;;821566;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;424734;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Disponibilidades;;;7233;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Investimento no Exterior;;;86927;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Operações Compromissadas;;;2544246;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;502423;;2026-04-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;57938;;2026-04-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-10-31;Ações;0;0;767550;;2026-04-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-10-31;Cotas de Fundos;;;18050527;;2026-04-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-10-31;Operações Compromissadas;;;2007703;;2026-04-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-10-31;Valores a pagar;;;4879;;2026-04-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-10-31;Valores a receber;;;22450;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Ações;236585738;415321232;2204943303;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Ações e outros TVM cedidos em empréstimo;;;335134207;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Brazilian Depository Receipt - BDR;;;150742201;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;706594821;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Investimento no Exterior;;;415996249;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Mercado Futuro - Posições vendidas;;;-4108;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;318821731;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Opções - Posições lançadas;;;23180215;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Opções - Posições titulares;;;21996335;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Operações Compromissadas;;;458428177;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Valores a pagar;;;49913488;;2026-04-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-10-31;Valores a receber;;;13799813;;2026-04-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Cotas de Fundos;;;371895586;;2026-04-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Operações Compromissadas;;;3768653;;2026-04-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Valores a pagar;;;2422254;;2026-04-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Valores a receber;;;1470858;;2026-04-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Cotas de Fundos;;;1479185096;;2026-04-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Operações Compromissadas;;;15115107;;2026-04-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a pagar;;;626;;2026-04-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a receber;;;32404;;2026-04-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Cotas de Fundos;;;30699432;;2026-04-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Operações Compromissadas;;;315454;;2026-04-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a pagar;;;50746;;2026-04-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-10-31;Valores a receber;;;9461;;2026-04-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Ações;0;0;54584954;;2026-04-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;9785224;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Ações;10502728;9361515;384539935;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Ações e outros TVM cedidos em empréstimo;;;4261581;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;0;0;14820862;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Disponibilidades;;;10000;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Operações Compromissadas;;;48190894;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Valores a pagar;;;1638626;;2026-04-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Valores a receber;;;1400464;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Ações;0;0;18240196;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Brazilian Depository Receipt - BDR;;;1247999;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;;;1562240;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Cotas de Fundos;;;1279511;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a pagar;;;12428;;2026-04-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-10-31;Valores a receber;;;114871;;2026-04-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Cotas de Fundos;;;61905586;;2026-04-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Operações Compromissadas;;;639395;;2026-04-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Valores a pagar;;;2174168;;2026-04-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-10-31;Valores a receber;;;2000847;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Ações;0;7440487;170324961;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Ações e outros TVM cedidos em empréstimo;;;155516230;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;0;0;10313521;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Disponibilidades;;;10000;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Operações Compromissadas;;;4321626;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Valores a pagar;;;947429;;2026-04-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-10-31;Valores a receber;;;4554281;;2026-04-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Ações;3199430;2430705;111197270;;2026-04-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Certificado ou recibo de depósito de valores mobiliários;0;0;24698564;;2026-04-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Disponibilidades;;;1000;;2026-04-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-10-31;Operações Compromissadas;;;162571;;2026-04-29
