TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Investimento no Exterior;;;138426;;2026-06-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Operações Compromissadas;;;2122097;;2026-06-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;6459;;2026-06-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a pagar;;;10401;;2026-06-29
CLASSES - FIF;09.352.724/0001-79;TYTON AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a receber;;;186473;;2026-06-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-12-31;Ações;0;0;795156;;2026-06-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-12-31;Cotas de Fundos;;;18571788;;2026-06-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-12-31;Operações Compromissadas;;;2051790;;2026-06-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-12-31;Valores a pagar;;;4879;;2026-06-29
CLASSES - FIF;09.380.144/0001-95;FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES SETIQUARA;2025-12-31;Valores a receber;;;34213;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Ações;309854273;139740486;1776234324;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;303473347;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Brazilian Depository Receipt - BDR;;;142146948;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;;;657389914;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Investimento no Exterior;;;785221271;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Mercado Futuro - Posições vendidas;;;857961;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;492221589;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Opções - Posições lançadas;;;13564786;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Opções - Posições titulares;;;4109054;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Operações Compromissadas;;;651503602;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Valores a pagar;;;20272181;;2026-06-29
CLASSES - FIF;09.412.648/0001-40;SQUADRA MASTER LONG-BIASED FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-12-31;Valores a receber;;;10373918;;2026-06-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Cotas de Fundos;;;360800934;;2026-06-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Operações Compromissadas;;;3797938;;2026-06-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Valores a pagar;;;894427;;2026-06-29
CLASSES - FIF;09.412.822/0001-54;SQUADRA LONG-ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Valores a receber;;;20800;;2026-06-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Cotas de Fundos;;;1416536137;;2026-06-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Operações Compromissadas;;;14887366;;2026-06-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Valores a pagar;;;626;;2026-06-29
CLASSES - FIF;09.412.843/0001-70;SQUADRA PRIVATE FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Valores a receber;;;22944;;2026-06-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Cotas de Fundos;;;29558629;;2026-06-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Operações Compromissadas;;;311453;;2026-06-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Valores a pagar;;;47188;;2026-06-29
CLASSES - FIF;09.441.290/0001-83;SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-12-31;Valores a receber;;;7038;;2026-06-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Ações;3305219;1382194;50034479;;2026-06-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;;;10513913;;2026-06-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Disponibilidades;;;1005;;2026-06-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Valores a pagar;;;212424;;2026-06-29
CLASSES - FIF;09.441.424/0001-66;FAMA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Valores a receber;;;1135128;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Ações;0;4036414;388461002;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;8843105;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;24097180;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Disponibilidades;;;10000;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Operações Compromissadas;;;50927468;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a pagar;;;866036;;2026-06-29
CLASSES - FIF;09.550.197/0001-07;4UM SMALL CAPS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a receber;;;4994500;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Ações;42931941;43113516;214929443;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;108492730;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;17276021;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Cotas de Fundos;;;2259623;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Disponibilidades;;;10333;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Mercado Futuro - Posições compradas;;;19934;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Operações Compromissadas;;;2731112;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Valores a pagar;;;26046;;2026-06-29
CLASSES - FIF;09.564.065/0001-34;BRAM FIF - CLASSE DE INVESTIMENTO EM AÇÕES IBRX ATIVO - RESP LIMITADA;2025-12-31;Valores a receber;;;6620173;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Ações;0;277943;19136982;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Brazilian Depository Receipt - BDR;;;1126517;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;;;1682560;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Cotas de Fundos;;;1736876;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a pagar;;;13148;;2026-06-29
CLASSES - FIF;09.573.694/0001-20;TNA ESTRATÉGICO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a receber;;;309997;;2026-06-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Cotas de Fundos;;;54437965;;2026-06-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Operações Compromissadas;;;564923;;2026-06-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Valores a pagar;;;135992;;2026-06-29
CLASSES - FIF;09.586.825/0001-04;SQUADRA AZZURRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-12-31;Valores a receber;;;5376;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Ações;3425891;22075361;228393145;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;121184680;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;12237442;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Disponibilidades;;;10000;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Operações Compromissadas;;;13235984;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a pagar;;;871961;;2026-06-29
CLASSES - FIF;09.599.346/0001-22;4UM MARLIM DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a receber;;;7016694;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Ações;3183365;5991338;114996287;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;26562640;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Operações Compromissadas;;;528841;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Valores a pagar;;;677203;;2026-06-29
CLASSES - FIF;09.606.345/0001-68;FEBE FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Valores a receber;;;2084623;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Ações;49197532;62712102;278677580;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Brazilian Depository Receipt - BDR;;;8206203;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;12477234;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Mercado Futuro - Posições compradas;;;241344;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Mercado Futuro - Posições vendidas;;;-23040;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Opções - Posições lançadas;;;180337;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Opções - Posições titulares;;;675040;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Operações Compromissadas;;;44234297;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;203033;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a pagar;;;54330;;2026-06-29
CLASSES - FIF;09.635.130/0001-75;BAHIA AM VALUATION MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-12-31;Valores a receber;;;7894809;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Ações;1753246;9822452;122837423;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;11669998;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;702464;43506;11993352;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Disponibilidades;;;634415;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Mercado Futuro - Posições compradas;45031223;60363218;121920;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Operações Compromissadas;;;3241828;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Outras aplicações;0;0;0;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Valores a pagar;;;2019110;;2026-06-29
CLASSES - FIF;09.635.615/0001-69;BB TOP AÇÕES SETOR IMOBILIÁRIO FIF RESPONSABILIDADE LIMITADA;2025-12-31;Valores a receber;;;1468526;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Ações;219694891;229932124;3802747447;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Ações e outros TVM cedidos em empréstimo;;;219975337;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;;;563221301;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;493662523;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;480884;;2026-06-29
CLASSES - FIF;09.720.835/0001-90;OPPORTUNITY LÓGICA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-12-31;Títulos Públicos;46504770;37704393;463980580;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Ações;738591;735739;19948220;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Brazilian Depository Receipt - BDR;;;3669240;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Cotas de Fundos;144409;480027;868359;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Disponibilidades;;;2000;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;351;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Valores a pagar;;;38876;;2026-06-29
CLASSES - FIF;09.911.429/0001-05;COX TOP CLASSE DE INVESTIMENTOS EM  AÇÕES - RESP LIMITADA;2025-12-31;Valores a receber;;;388473;;2026-06-29
CLASSES - FIF;10.141.924/0001-61;HS FUNDO DE INVESTIMENTO FINANCEIRO - AÇÕES RESPONSABILIDADE LIMITADA;2025-12-31;Cotas de Fundos;;;1115441647;;2026-06-29
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-12-31;Ações;46800;104538;2685358;;2026-06-29
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-12-31;Disponibilidades;;;5000;;2026-06-29
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-12-31;Operações Compromissadas;;;23392;;2026-06-29
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-12-31;Valores a pagar;;;10434;;2026-06-29
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-12-31;Valores a receber;;;2544;;2026-06-29
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Ações;1655321;6539506;56729994;;2026-06-29
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Operações Compromissadas;;;1268161;;2026-06-29
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;73883;;2026-06-29
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a pagar;;;272092;;2026-06-29
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-12-31;Valores a receber;;;975317;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Brazilian Depository Receipt - BDR;0;0;704318;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Certificado ou recibo de depósito de valores mobiliários;0;0;510026;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Cotas de Fundos;;;12329239;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Disponibilidades;;;1000;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Operações Compromissadas;;;11255;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Valores a pagar;;;18529;;2026-06-29
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2025-12-31;Valores a receber;;;6336;;2026-06-29
