TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077573;Títulos Públicos;0;0;3389848;;2026-03-31
FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077573;Valores a pagar;;;1792;;2026-03-31
FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077573;Valores a receber;;;2207;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Brazilian Depository Receipt - BDR;;;2165;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Cotas de Fundos;;;805014;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Disponibilidades;;;139188;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Investimento no Exterior;;;14413034;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Mercado Futuro - Posições vendidas;;;232364;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Títulos Públicos;0;1396585;5179560;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Valores a pagar;;;5497;;2026-03-31
FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE  DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077574;Valores a receber;;;2918;;2026-03-31
FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077575;Cotas de Fundos;;;586980;;2026-03-31
FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077575;Disponibilidades;;;3000;;2026-03-31
FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077575;Títulos Públicos;0;10007662;35418847;;2026-03-31
FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077575;Valores a pagar;;;5386;;2026-03-31
FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077575;Valores a receber;;;0;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Ações;0;4677509;4528965;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Brazilian Depository Receipt - BDR;;;1068492;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Certificado ou recibo de depósito de valores mobiliários;;;151640;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Cotas de Fundos;;;122992;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Disponibilidades;;;1793;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Valores a pagar;;;1704;;2026-03-31
FIIM;63.428.769/0001-25;GENIAL TEVA AÇÕES HIGH BETA CLASSE DE ÍNDICE RESP LIMITADA;2025-12-31;1077576;Valores a receber;;;56717;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Cotas de Fundos;;;3427102;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Disponibilidades;;;3000;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Mercado Futuro - Posições compradas;;;111967;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Títulos Públicos;0;9010416;9040522;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Valores a pagar;;;734;;2026-03-31
FIIM;63.715.020/0001-69;TREND ETF B3 OURO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078254;Valores a receber;;;0;;2026-03-31
FIIM;63.734.820/0001-27;NU LETRAS FINANCEIRAS ANBIMA CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078253;Cotas de Fundos;;;179606;;2026-03-31
FIIM;63.734.820/0001-27;NU LETRAS FINANCEIRAS ANBIMA CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078253;Disponibilidades;;;3000;;2026-03-31
FIIM;63.734.820/0001-27;NU LETRAS FINANCEIRAS ANBIMA CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078253;Valores a pagar;;;3560;;2026-03-31
FIIM;63.734.820/0001-27;NU LETRAS FINANCEIRAS ANBIMA CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1078253;Valores a receber;;;0;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Cotas de Fundos;;;230143;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Disponibilidades;;;1793;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Mercado Futuro - Posições compradas;;;-2142;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Títulos Públicos;0;2257629;2260130;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Valores a pagar;;;65;;2026-03-31
FIIM;63.747.287/0001-38;TREND ETF S&P 500 QUANTO CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077577;Valores a receber;;;0;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Cotas de Fundos;;;255651;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Disponibilidades;;;1793;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Mercado Futuro - Posições compradas;;;-40217;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Títulos Públicos;0;2257629;2260130;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Valores a pagar;;;65;;2026-03-31
FIIM;63.747.438/0001-58;TREND ETF S&P / B3 DOLAR CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-12-31;1077578;Valores a receber;;;0;;2026-03-31
