TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;15.862.804/0001-77;APEX INFINITY MASTER LONG-BIASED FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a pagar;;;1263411;;2026-07-30
CLASSES - FIF;15.862.804/0001-77;APEX INFINITY MASTER LONG-BIASED FI FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a receber;;;3715846;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Ações;0;2039753;66188559;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;1203681;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Mercado Futuro - Posições compradas;;;238716;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Mercado Futuro - Posições vendidas;;;623012;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Opções - Posições titulares;;;1928942;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Operações Compromissadas;;;7841178;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Outras aplicações;;;972974;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;24450;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Títulos Públicos;0;5644698;5658011;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Valores a pagar;;;18356;;2026-07-30
CLASSES - FIF;16.466.349/0001-53;CONCÓRDIA PUKARA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Valores a receber;;;12012;;2026-07-30
CLASSES - FIF;16.478.741/0001-12;SQUADRA LONG-ONLY STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Cotas de Fundos;;;967754190;;2026-07-30
CLASSES - FIF;16.478.741/0001-12;SQUADRA LONG-ONLY STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Operações Compromissadas;;;9635442;;2026-07-30
CLASSES - FIF;16.478.741/0001-12;SQUADRA LONG-ONLY STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Valores a pagar;;;1701840;;2026-07-30
CLASSES - FIF;16.478.741/0001-12;SQUADRA LONG-ONLY STR FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Valores a receber;;;20345;;2026-07-30
CLASSES - FIF;16.565.058/0001-12;BTG PACTUAL ALPHA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-01-31;Cotas de Fundos;;;121404677;;2026-07-30
CLASSES - FIF;16.565.058/0001-12;BTG PACTUAL ALPHA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-01-31;Valores a pagar;;;20000;;2026-07-30
CLASSES - FIF;16.565.058/0001-12;BTG PACTUAL ALPHA MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2026-01-31;Valores a receber;;;17817;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Ações;120407998;122462134;644303338;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;16616808;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Disponibilidades;;;20264;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Mercado Futuro - Posições compradas;;;-1340511;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Mercado Futuro - Posições vendidas;;;829129;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Opções - Posições lançadas;;;82314;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Operações Compromissadas;;;97298490;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1083759;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Valores a pagar;;;1267012;;2026-07-30
CLASSES - FIF;16.565.084/0001-40;SPX APACHE FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Valores a receber;;;18389098;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Ações;3683979;4614061;66088030;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Brazilian Depository Receipt - BDR;0;0;6737229;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;21367362;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Disponibilidades;;;1000;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Operações Compromissadas;;;15135174;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Valores a pagar;;;2993460;;2026-07-30
CLASSES - FIF;16.569.438/0001-25;SQUADRA HORIZONTE FI FINANCEIRO - CIA - RESP LIMITADA;2026-01-31;Valores a receber;;;955886;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Ações;15558066;13827248;74358203;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;7800335;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;2488884;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Disponibilidades;;;1000;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Opções - Posições titulares;;;172134;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Operações Compromissadas;;;25830559;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Valores a pagar;;;75911;;2026-07-30
CLASSES - FIF;16.570.142/0001-24;LENNOX - NÍVEL I FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2026-01-31;Valores a receber;;;11036328;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Ações;52794388;289343192;412131691;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;43682891;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Cotas de Fundos;341034576;339969404;16794328;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Disponibilidades;;;2000;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Operações Compromissadas;;;74996382;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a pagar;;;17326434;;2026-07-30
CLASSES - FIF;16.575.255/0001-12;XP INVESTOR DIVIDENDOS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a receber;;;9470913;;2026-07-30
CLASSES - FIF;16.617.472/0001-28;SAFRA SMALL CAP MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Ações;0;0;121205159;;2026-07-30
CLASSES - FIF;16.617.472/0001-28;SAFRA SMALL CAP MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;11350344;;2026-07-30
CLASSES - FIF;16.617.472/0001-28;SAFRA SMALL CAP MASTER FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Opções - Posições titulares;0;0;114471;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Ações;1053412;1996679;27470678;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Brazilian Depository Receipt - BDR;;;1624284;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;7446892;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Disponibilidades;;;1002;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Operações Compromissadas;;;139671;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;71091;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a pagar;;;34492;;2026-07-30
CLASSES - FIF;16.816.128/0001-68;SHARP VALOR PERNAMBUCO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Valores a receber;;;363713;;2026-07-30
CLASSES - FIF;16.816.153/0001-41;NEO FUTURE FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2026-01-31;Cotas de Fundos;;;294550786;;2026-07-30
CLASSES - FIF;16.816.153/0001-41;NEO FUTURE FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2026-01-31;Disponibilidades;;;24996;;2026-07-30
CLASSES - FIF;16.816.153/0001-41;NEO FUTURE FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2026-01-31;Valores a pagar;;;428291;;2026-07-30
CLASSES - FIF;16.816.153/0001-41;NEO FUTURE FIF DA CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA;2026-01-31;Valores a receber;;;417674;;2026-07-30
CLASSES - FIF;16.873.318/0001-17;DIRECT SPX FALCON FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-01-31;Cotas de Fundos;;;228068679;;2026-07-30
CLASSES - FIF;16.873.318/0001-17;DIRECT SPX FALCON FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-01-31;Valores a pagar;;;11148;;2026-07-30
CLASSES - FIF;16.873.318/0001-17;DIRECT SPX FALCON FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-01-31;Valores a receber;;;1831;;2026-07-30
CLASSES - FIF;16.876.874/0001-47;WITPAR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Ações;0;8570;92917344;;2026-07-30
CLASSES - FIF;16.876.874/0001-47;WITPAR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Operações Compromissadas;;;2786796;;2026-07-30
CLASSES - FIF;16.876.874/0001-47;WITPAR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Valores a pagar;;;1456523;;2026-07-30
CLASSES - FIF;16.876.874/0001-47;WITPAR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Valores a receber;;;2824122;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Ações;16353827;27124270;129073605;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;26623525;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;12560255;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Disponibilidades;;;10000;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Operações Compromissadas;;;4823455;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;620999;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Valores a pagar;;;1251291;;2026-07-30
CLASSES - FIF;16.880.814/0001-06;BRAM FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO AÇÕES SMALL CAPS - RESP LIMITADA;2026-01-31;Valores a receber;;;1933728;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Ações;129993;482685;11782225;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;3265404;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Disponibilidades;;;5000;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Operações Compromissadas;;;6014420;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;24265;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Valores a pagar;;;446785;;2026-07-30
CLASSES - FIF;16.892.122/0001-70;SULAMÉRICA SELECTION FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-01-31;Valores a receber;;;52581;;2026-07-30
CLASSES - FIF;16.929.553/0001-63;VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Ações;38491092;48632397;212256808;;2026-07-30
CLASSES - FIF;16.929.553/0001-63;VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;45500;;2026-07-30
CLASSES - FIF;16.929.553/0001-63;VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;15502449;;2026-07-30
CLASSES - FIF;16.929.553/0001-63;VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;6392798;;2026-07-30
CLASSES - FIF;16.948.298/0001-04;CONSTELLATION INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Cotas de Fundos;;;126616893;;2026-07-30
CLASSES - FIF;16.948.298/0001-04;CONSTELLATION INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Operações Compromissadas;;;103802;;2026-07-30
CLASSES - FIF;16.948.298/0001-04;CONSTELLATION INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Valores a pagar;;;241181;;2026-07-30
CLASSES - FIF;16.948.298/0001-04;CONSTELLATION INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2026-01-31;Valores a receber;;;169940;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Ações;2111990;565990;65631256;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;61505061;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Brazilian Depository Receipt - BDR;;;20067696;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;5665275;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Cotas de Fundos;;;5512675;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Disponibilidades;;;70123;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Investimento no Exterior;;;33098868;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Mercado Futuro - Posições vendidas;;;-555552;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;11512914;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Opções - Posições lançadas;;;3616;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Opções - Posições titulares;;;49927;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Outras operações passivas e exigibilidades;;;21721843;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Valores a pagar;;;3656723;;2026-07-30
CLASSES - FIF;16.987.508/0001-65;PRUMO CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2026-01-31;Valores a receber;;;4383630;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Ações;62289844;58481481;159270226;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;18983640;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;45590835;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Investimento no Exterior;;;45505153;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Mercado Futuro - Posições vendidas;;;-440293;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;2136870;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Opções - Posições titulares;;;2714268;;2026-07-30
CLASSES - FIF;16.993.142/0001-37;BRESSER AÇÕES MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;526138;;2026-07-30
CLASSES - FIF;17.009.959/0001-90;BTG PACTUAL ABSOLUTO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Ações;123588256;154454552;463319463;;2026-07-30
CLASSES - FIF;17.009.959/0001-90;BTG PACTUAL ABSOLUTO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Ações e outros TVM cedidos em empréstimo;;;104931183;;2026-07-30
CLASSES - FIF;17.009.959/0001-90;BTG PACTUAL ABSOLUTO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Certificado ou recibo de depósito de valores mobiliários;;;26031729;;2026-07-30
CLASSES - FIF;17.009.959/0001-90;BTG PACTUAL ABSOLUTO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Disponibilidades;;;64334;;2026-07-30
CLASSES - FIF;17.009.959/0001-90;BTG PACTUAL ABSOLUTO INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-01-31;Investimento no Exterior;;;66047492;;2026-07-30
