TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;15.060.253/0001-28;QUARTZ DC PLAN FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3110401.85;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24650410.40;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO RENDA FIXA NILO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17888828.05;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;83065298.58;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;13832074.03;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2446263.05;;;Outros;999 X 999
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3656979.91;;;SDP;DI1 X PRE
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;779653.70;;;SDL;DI1 X IAP
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23090563.92;;;SDL;DI1 X IAP
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;266453.05;;2023-11-29;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;315391.69;;;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;262392.58;;;SDL;DI1 X IAP
FI;20.622.306/0001-97;DYNAMO GLOBAL MASTER FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;72678.49;;2023-11-29;Outros;999 X 999
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;488688.20;;;SDL;DI1 X IAP
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;422384.33;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;265198.74;;2023-11-29;SDP;DI1 X PRE
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;358127.48;;2023-11-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;265198.74;;2023-11-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;358127.48;;2023-11-29;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1629276.50;;2023-11-29;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;523512664.86;;2023-11-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;219273378.89;;2023-11-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;78876957.53;;2023-11-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3238664.83;;2023-11-29;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;124688822.02;;2023-11-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;451365094.25;;2023-11-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;137664256.43;;2023-11-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5230938.45;;2023-11-29;SDE;DI1 X REU
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1617726.63;;2023-11-29;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6818416.62;;2023-11-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6818416.62;;2023-11-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1617708.63;;2023-11-29;SDL;DI1 X IAP
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;84966.40;;2023-11-29;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;675848.11;;2023-11-29;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;474576.81;;2023-11-29;SDM;DI1 X IGM
FI;28.077.946/0001-75;PRATA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;Outros;999 X 999
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;36384.47;;2023-11-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;85296.86;;2023-11-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;296180.95;;2023-11-29;SDP;DI1 X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;21235580.87;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1258454.08;;;SCP;DOL X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;866607.67;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;60803955.60;;;SDL;DI1 X IAP
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;254719.50;;;Outros;999 X 999
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;686428.60;;;Outros;999 X 999
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;16650.64;;2023-11-29;SSC;SEL X DOL
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4388329.39;;2023-11-29;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6408.60;;2023-11-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;35144.09;;2023-11-29;SDP;DI1 X PRE
FI;32.300.880/0001-08;SMARTQUANT TRE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4974.79;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;175206568.98;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;379148.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;94219643.26;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;243537410.52;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;65551483.83;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8018168.01;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;171125427.82;;;SCP;DOL X PRE
FI;34.369.940/0001-74;ACESSO CONSIGNADOS I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;225916.81;;;SCP;DOL X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1243164.28;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1209442.66;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND ATIVO MASTER FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7359.60;;2023-11-29;SDP;DI1 X PRE
FI;34.799.086/0001-86;PANAMBY INNO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9964.42;;;Outros;999 X 999
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4715350.35;;2023-11-29;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESPONSABILIDADE LIMITADA;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;834519.44;;2023-11-29;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;395307.77;;;SCO;DOL X OZ1
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12745.29;;;Outros;999 X 999
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;65633.75;;2023-11-29;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;365450.73;;;SDP;DI1 X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;431775.13;;2024-02-27;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1526038.87;;2023-11-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2316376.70;;2023-11-29;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;950.94;;2023-11-29;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;639549.40;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;50013.60;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY GLOBAL MACRO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;935.16;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;273835350.72;;2023-11-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;53501017.81;;2023-11-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;40990289.38;;2023-11-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3414769.99;;2023-11-29;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;872972912.66;;2023-11-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;53275635.78;;2023-11-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;573255.35;;2023-11-29;SDL;DI1 X IAP
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3414769.99;;2023-11-29;SNP;IND X PRE
FI;37.916.879/0001-26;DYNAMO COUGAR MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2083765.47;;2024-02-27;Outros;999 X 999
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;276230.80;;2023-11-29;SCP;DOL X PRE
FI;37.985.879/0001-88;J EMERGING MARKETS ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9090.02;;2023-11-29;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;137778.07;;;SCP;DOL X PRE
FI;38.075.003/0001-67;SAF GLOBAL WEALTH FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5913.28;;;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;213223.05;;2023-11-29;SCP;DOL X PRE
FI;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;54395.29;;2023-11-29;SCP;DOL X PRE
FI;38.090.099/0001-32;VINLAND MACRO II PREV MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;88604.51;;2023-11-29;SDP;DI1 X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2332832.37;;2023-11-29;SCP;DOL X PRE
FI;38.428.156/0001-40;J CHINA EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;63149.25;;2023-11-29;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;929919.16;;2023-11-29;SCP;DOL X PRE
FI;38.443.120/0001-36;WELLINGTON ASIA TECHNOLOGY ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;87448.24;;2023-11-29;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;432713.48;;2023-11-29;SCP;DOL X PRE
FI;38.542.686/0001-15;WELLINGTON EMERGING MARKET DEVELOPMENT ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;54420.02;;2023-11-29;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;485674.49;;2023-11-29;SCP;DOL X PRE
FI;38.542.816/0001-10;WELLINGTON ALL-CHINA FOCUS EQUITY ADVISORY FUNDO DE INVESTIMENTO EM AÇÕES IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16216.98;;2023-11-29;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;280388.74;;2023-11-29;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38256.51;;2023-11-29;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;53399.09;;2023-11-29;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2591.38;;2023-11-29;SCP;DOL X PRE
FI;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;123399.12;;;Outros;999 X 999
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;389454.74;;2023-11-29;SCP;DOL X PRE
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY FIA IE;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;110269.01;;2023-11-29;SCP;DOL X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1706908.98;;;SDP;DI1 X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-08-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2129998.00;;;Outros;999 X 999
FI;39.774.017/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV MULTIMERCADO;2023-08-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2887919.21;;;SDP;DI1 X PRE
