TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIIM;17.817.528/0001-50;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE;2023-08-31;519629;9839856.20;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;1.00;118350.00;1.00;-1852.00;;;;IND FUTURO BMF - 18/10/2023;;PJ;54641030000106;BOLSA MERCADORIAS FUTUROS BMF SA;;;;;;;
FIIM;17.817.528/0001-50;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE;2023-08-31;519629;9839856.20;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;0.00;0.00;5200.00;147108.00;;;;ALUPAR UNT N2;;PJ;8364948000138;ALUPAR INVESTIMENTO S.A;;;;;;;
FIIM;17.817.528/0001-50;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE;2023-08-31;519629;9839856.20;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;0.00;0.00;15100.00;516420.00;;;TAEE11;;;;;;;;2012-05-28;;;;
FIIM;17.817.528/0001-50;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE;2023-08-31;519629;9839856.20;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;0.00;0.00;14200.00;321630.00;;;;SANEPAR UNT N2;;PJ;76484013000145;COMPANHIA SANEAMENTO PARANA SANEPAR;;;;;;;
FIIM;17.817.528/0001-50;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE;2023-08-31;519629;9839856.20;CERTIFICADO OU RECIBO DE DEPÓSITO DE VALORES MOBILIÁRIOS;Certificado de depósito de ações;N;Para negociação;0.00;0.00;0.00;0.00;10900.00;464340.00;;;;COPEL UNT N1;;PJ;76483817000120;CIA PARANAENSE ENERGIA COPEL;;;;;;;
FIIM;19.909.560/0001-91;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2023-08-31;518651;2800786753.73;DISPONIBILIDADES;Outros;;Para negociação;;;;;;3038976.20;;;;Disponibilidade;;;;;;;;;;;
FIIM;19.909.560/0001-91;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2023-08-31;518651;2800786753.73;VALORES A PAGAR;Outros;;Para negociação;;;;;;1129241.26;;;;Valores a Pagar;;;;;;;;;;;
FIIM;19.909.560/0001-91;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2023-08-31;518651;2800786753.73;VALORES A RECEBER;Outros;;Para negociação;;;;;;654953.87;;;;Valores a Receber;;;;;;;;;;;
FIIM;19.909.560/0001-91;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2023-08-31;518651;2800786753.73;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;1255881.00;2798222064.92;;;9000032;;2014-04-28;;;ISHARES CORE SP500;N;;;28;ESTADOS UNIDOS DA AMÉRICA;99;OUTRAS BOLSAS OU MERCADOS DE BALCÃO ORGANIZADOS
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;218382.00;5990916.21;725496.00;19910812.94;2020177.00;55514463.96;;;RADL3;;;;;;;;2011-12-19;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;1075512.00;15027936.04;3573455.00;50502398.26;13890866.00;179608897.38;;;B3SA3;;;;;;;;2018-03-26;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;314019.00;3118227.53;1054945.00;10261781.05;2135184.00;19302063.36;;;BRFS3;;;;;;;;2009-12-10;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;340539.00;1088097.65;1131606.00;3583550.50;2700526.00;7885535.92;;;COGN3;;;;;;;;2019-10-11;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;75197.00;3160330.24;249805.00;10313227.31;599250.00;23364757.50;;;HYPE3;;;;;;;;2008-04-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;29627.00;533535.24;98408.00;895679.28;416659.00;2058295.46;;;PCAR3;;;;;;;;1995-10-03;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;223454.00;2940410.08;742198.00;9673794.28;1766627.00;20510539.47;;;ASAI3;;;;;;;;2021-03-01;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;219673.00;4085665.70;729908.00;13455652.48;2801696.00;49085713.92;;;CSAN3;;;;;;;;2005-11-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;80823.00;558328.68;268470.00;1952782.10;403213.00;2850715.91;;;LWSA3;;;;;;;;2020-02-06;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;35239.00;1231499.86;116990.00;4058616.50;429453.00;14665819.95;;;CPFE3;;;;;;;;2004-09-29;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;209264.00;6719494.65;695568.00;22360530.34;2932103.00;92830380.98;;;EQTL3;;;;;;;;2006-04-03;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;296033.00;3772995.77;983394.00;12451290.28;2371450.00;28267684.00;;;ENEV3;;;;;;;;2013-10-22;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;756940.00;47933272.27;2514946.00;159959286.20;9435839.00;614084402.12;;;VALE3;;;;;;;;1982-02-15;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;236501.00;8927041.20;785713.00;29172870.18;3325664.00;119324824.32;;;WEGE3;;;;;;;;2004-08-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;12929.00;104238.95;43079.00;334535.31;182467.00;1226178.24;;;CASH3;;;;;;;;2020-11-05;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;51543.00;431900.52;171348.00;1434545.72;310202.00;2469207.92;;;DXCO3;;;;;;;;2021-08-19;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;19909.00;813551.26;66056.00;2686503.60;94390.00;3796365.80;;;SLCE3;;;;;;;;2007-06-15;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;79272.00;1214355.46;263541.00;4057442.27;693727.00;10239410.52;;;FLRY3;;;;;;;;2009-12-17;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;378736.00;13540021.70;1258404.00;46249547.06;2608630.00;91980293.80;;;ELET3;;;;;;;;1983-09-01;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;55481.00;1230457.29;184421.00;4044155.72;370582.00;7548755.34;;;YDUQ3;;;;;;;;2019-07-23;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;157337.00;2626734.21;522864.00;8412772.40;1579289.00;23973607.02;;;NTCO3;;;;;;;;2019-12-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;811222.00;3815252.39;2695065.00;12699097.40;10654174.00;45386781.24;;;HAPV3;;;;;;;;2018-04-25;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;539204.00;1646820.51;1791414.00;5443536.04;4034693.00;11135752.68;;;MGLU3;;;;;;;;2011-05-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;17720.00;415499.89;58780.00;1427456.54;115195.00;2538897.80;;;EZTC3;;;;;;;;2007-06-22;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;91982.00;860308.42;305838.00;2770871.02;476187.00;3566640.63;;;SOMA3;;;;;;;;2020-07-31;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;209003.00;3728001.21;694594.00;12757991.84;2873461.00;53044090.06;;;VBBR3;;;;;;;;2021-10-22;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;71839.00;935379.85;240364.00;3119273.12;450505.00;5117736.80;;;MRVE3;;;;;;;;2007-07-23;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;83076.00;218761.52;275917.00;706103.01;678318.00;1682228.64;;;CVCB3;;;;;;;;2013-12-09;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;136407.00;6747004.44;453013.00;22503246.62;1500259.00;75237988.85;;;SUZB3;;;;;;;;2004-08-05;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;157722.00;10263219.91;524220.00;34532057.64;1406511.00;88961820.75;;;RENT3;;;;;;;;2005-05-23;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;212919.00;4061475.16;707343.00;13300037.14;1645243.00;30272471.20;;;JBSS3;;;;;;;;2007-03-29;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;822793.00;11889062.18;2734007.00;39430778.59;5521346.00;76415428.64;;;ABEV3;;;;;;;;2013-11-11;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;205405.00;6419696.43;682631.00;20863432.99;1586052.00;45456250.32;;;RDOR3;;;;;;;;2020-12-10;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;15264.00;642479.11;50749.00;2210733.89;82626.00;3549612.96;;;IRBR3;;;;;;;;2017-07-31;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;66588.00;485143.79;456974.00;3181988.04;1034954.00;7669009.14;;;MRFG3;;;;;;;;2007-06-28;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;48815.00;513803.62;162302.00;1734227.40;391536.00;3288902.40;;;BEEF3;;;;;;;;2007-07-20;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;51515.00;1239347.44;170930.00;4123762.94;531994.00;11937945.36;;;CYRE3;;;;;;;;1996-05-27;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;110531.00;1374819.00;367468.00;4528886.54;727687.00;8812289.57;;;CSNA3;;;;;;;;1993-08-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;47885.00;2027039.93;159067.00;6664472.03;303681.00;12791043.72;;;EGIE3;;;;;;;;2016-07-21;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;63760.00;3669504.78;211864.00;12333746.02;763748.00;44236284.16;;;SBSP3;;;;;;;;1997-03-11;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;281435.00;3872011.87;935220.00;12741683.58;3779554.00;50041294.96;;;BBDC3;;;;;;;;1973-12-06;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;151701.00;2224982.46;503897.00;7392488.85;927366.00;13363344.06;;;TIMS3;;;;;;;;2020-10-13;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;295738.00;527043.35;982864.00;1625392.02;1850073.00;2349592.71;;;VIIA3;;;;;;;;2021-08-16;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;178402.00;3158811.47;592537.00;10362881.33;1961161.00;31437410.83;;;LREN3;;;;;;;;1973-07-24;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;11435.00;911098.59;37941.00;3082762.88;56133.00;3966919.11;;;ARZZ3;;;;;;;;2011-02-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;96383.00;2707207.25;320342.00;9089297.68;591866.00;16418362.84;;;TOTS3;;;;;;;;2006-03-09;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;44065.00;1439123.72;146315.00;4727547.82;209829.00;6907570.68;;;RRRP3;;;;;;;;2020-11-12;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;157381.00;7197055.58;522972.00;24176001.84;1692724.00;78576248.08;;;PRIO3;;;;;;;;2015-06-26;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;62990.00;365551.30;209315.00;1174556.73;704721.00;3861871.08;;;PETZ3;;;;;;;;2020-09-11;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;79319.00;3343549.52;263735.00;11083997.90;541887.00;22407027.45;;;VIVT3;;;;;;;;2011-10-06;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;561076.00;19142442.79;1864115.00;65315064.14;5324091.00;183894103.14;;;PETR3;;;;;;;;1973-09-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;187359.00;2432385.84;622306.00;8092285.10;1738320.00;21659467.20;;;CCRO3;;;;;;;;2002-02-01;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;125996.00;3909228.55;418663.00;12807680.38;1619137.00;49189382.06;;;BBSE3;;;;;;;;2013-04-29;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;26885.00;897407.08;89317.00;3113550.44;348039.00;12574649.07;;;SMTO3;;;;;;;;2007-02-12;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;99180.00;1164063.92;329499.00;3689631.02;753216.00;7727996.16;;;CRFB3;;;;;;;;2017-07-20;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;50102.00;1323464.63;166429.00;4395929.96;306277.00;7577292.98;;;MULT3;;;;;;;;2007-07-27;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;137812.00;2573648.62;457814.00;8716102.30;1079236.00;21034309.64;;;EMBR3;;;;;;;;1989-08-28;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;208389.00;863608.07;692242.00;2900834.54;1172586.00;5018668.08;;;CMIN3;;;;;;;;2021-02-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;266535.00;12665849.40;885561.00;42421068.08;2495332.00;117530137.20;;;BBAS3;;;;;;;;1973-05-31;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;205553.00;803066.66;682796.00;2631641.04;2386027.00;8876020.44;;;CIEL3;;;;;;;;2009-12-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;228038.00;5184073.12;757632.00;17562782.14;2679991.00;59897798.85;;;RAIL3;;;;;;;;2017-03-13;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;99934.00;2382010.24;331842.00;8001632.64;839301.00;19110883.77;;;ALSO3;;;;;;;;2019-08-06;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação ordinária;N;Para negociação;204090.00;3802108.99;678008.00;12651971.10;1561083.00;28349267.28;;;UGPA3;;;;;;;;1999-10-13;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;47034.00;1033342.63;156428.00;3461730.30;287907.00;6477907.50;;;BRAP4;;;;;;;;2000-08-10;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;S;Para negociação;946627.00;8997347.31;3295646.00;31497079.18;11244132.00;103895779.68;;;ITSA4;;;;;;;;1973-09-17;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;96604.00;670236.41;320927.00;2220777.20;714904.00;4918539.52;;;USIM5;;;;;;;;1999-02-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;270514.00;3322900.59;898787.00;11018991.83;3139739.00;38712981.87;;;CMIG4;;;;;;;;1973-08-20;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;125088.00;1531888.01;415828.00;4971538.16;1642698.00;19416690.36;;;GOAU4;;;;;;;;1973-08-27;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;S;Para negociação;900752.00;24768141.12;2992753.00;82660587.91;11083296.00;304014809.28;;;ITUB4;;;;;;;;2009-05-20;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;205024.00;5359664.98;681272.00;17460166.02;1709778.00;44197761.30;;;GGBR4;;;;;;;;2001-02-01;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;49785.00;1158207.88;165258.00;3801014.64;642157.00;14281571.68;;;BRKM5;;;;;;;;2002-09-02;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;61528.00;995389.78;204232.00;3306160.30;776633.00;11253412.17;;;AZUL4;;;;;;;;2017-04-11;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;965400.00;14977737.00;3207685.00;49412535.48;12110111.00;181046159.45;;;BBDC4;;;;;;;;1973-12-06;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;856601.00;26642467.00;2846187.00;90796798.80;9643949.00;308027731.06;;;PETR4;;;;;;;;1973-09-18;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;51663.00;2051028.10;171766.00;6918801.02;451484.00;17490490.16;;;ELET6;;;;;;;;1974-11-13;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;293192.00;2551767.68;974344.00;8519480.68;2741661.00;23742784.26;;;CPLE6;;;;;;;;1996-11-14;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;40973.00;340357.18;136015.00;1098647.55;378724.00;2662429.72;;;GOLL4;;;;;;;;2004-06-24;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;37925.00;358770.46;125924.00;1214940.40;357514.00;3006692.74;;;ALPA4;;;;;;;;1973-03-19;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;AÇÕES;Ação preferencial;N;Para negociação;225211.00;844988.44;748274.00;2777162.20;1626220.00;5903178.60;;;RAIZ4;;;;;;;;2021-08-05;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;35.00;480459.12;;;;;2026-03-01;;;;;210100;;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;222.00;3038778.53;;;;;2027-03-01;;;;;210100;;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;45.00;618337.87;;;;;2025-03-01;;;;;210100;;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;150.00;2061275.65;;;;;2024-09-01;;;;;210100;;;;;
FIIM;21.407.758/0001-19;IT NOW IBOVESPA FUNDO DE ÍNDICE;2023-08-31;518916;5370521501.38;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;106.00;1456440.40;;;;;2025-09-01;;;;;210100;;;;;
