TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13585.81;;2024-03-30;SCP;DOL X PRE
FI;38.596.762/0001-75;JUPITER EUROPEAN GROWTH ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;324539.96;;2024-03-30;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4114.79;;2024-03-30;SCP;DOL X PRE
FI;38.597.751/0001-00;BLACKROCK GLOBAL IMPACT ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;66649.54;;2024-03-30;SCP;DOL X PRE
FI;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;419206.39;;;Outros;999 X 999
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2644.90;;2024-03-30;SCP;DOL X PRE
FI;39.723.190/0001-00;NORDEA GLOBAL STARS ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;303380.54;;2024-03-30;SCP;DOL X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1614107.18;;;SDP;DI1 X PRE
FI;39.723.401/0001-05;BNP PARIBAS CAPITAL PROTEGIDO MASTER SUSTENTABILIDADE AGUA FIM;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1928998.50;;;Outros;999 X 999
FI;39.774.017/0001-31;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3010752.44;;;SDP;DI1 X PRE
FI;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.01;;;SFD;IPC X DI1
FI;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1065568.37;;;SDM;DI1 X IGM
FI;40.107.636/0001-51;LLF STM FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2727719.25;;2024-03-30;Outros;999 X 999
FI;40.127.685/0001-56;VINCI RETORNO REAL FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;176419.35;;2024-03-30;Outros;999 X 999
FI;40.886.337/0001-62;NOMURA ASIA HIGH CONVICTION ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;290821.36;;2024-03-30;SCP;DOL X PRE
FI;40.886.337/0001-62;NOMURA ASIA HIGH CONVICTION ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;716404.00;;2024-03-30;SCP;DOL X PRE
FI;40.887.546/0001-20;J ASIA GROWTH ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2463.11;;2024-03-30;SCP;DOL X PRE
FI;40.887.546/0001-20;J ASIA GROWTH ADVISORY FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42611.55;;2024-03-30;SCP;DOL X PRE
FI;40.963.243/0001-40;BOLSA AMERICANA FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;31353479.50;;;SCP;DOL X PRE
FI;41.593.482/0001-18;VINLAND PLUS MASTER FIA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1280.73;;2024-03-30;SDP;DI1 X PRE
FI;41.733.441/0001-80;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO CESTA AGRO MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2935774.37;;;SDP;DI1 X PRE
FI;41.736.872/0001-08;SPS III FEEDER C - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;298.69;;;SCP;DOL X PRE
FI;41.736.872/0001-08;SPS III FEEDER C - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;181815.69;;;SCP;DOL X PRE
FI;41.745.156/0001-89;BRIDGEWATER DIVERSIFIED MACRO PORTFOLIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2375281.32;;;SCP;DOL X PRE
FI;41.745.156/0001-89;BRIDGEWATER DIVERSIFIED MACRO PORTFOLIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;52614548.38;;;SCP;DOL X PRE
FI;41.907.150/0001-60;CITRINO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;42.101.973/0001-67;NEUBERGER BERMAN US MULTICAP OPPORTUNITIES ADVISORY CI DE AÇÕES - IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;404.50;;2024-03-30;SCP;DOL X PRE
FI;42.101.973/0001-67;NEUBERGER BERMAN US MULTICAP OPPORTUNITIES ADVISORY CI DE AÇÕES - IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18296.02;;2024-03-30;SCP;DOL X PRE
FI;42.120.343/0001-30;CAIXA MASTER CAPITAL PROTEGIDO CICLICO II FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;483729.55;;;SDP;DI1 X PRE
FI;42.120.363/0001-00;FUNDO DE INVESTIMENTO CAIXA MASTER HEDGE II MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8139725.57;;;Outros;999 X 999
FI;42.120.363/0001-00;FUNDO DE INVESTIMENTO CAIXA MASTER HEDGE II MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7421201.34;;;Outros;999 X 999
FI;42.228.211/0001-26;Nomura Japan High Conviction Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;428387.12;;2024-03-30;SCP;DOL X PRE
FI;42.228.211/0001-26;Nomura Japan High Conviction Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;364858.35;;2024-03-30;SCP;DOL X PRE
FI;42.279.987/0001-75;Electron Global Advisory Master FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37340.28;;2024-03-30;SCP;DOL X PRE
FI;42.279.987/0001-75;Electron Global Advisory Master FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;396882.62;;2024-03-30;SCP;DOL X PRE
FI;42.404.779/0001-50;SPS III FEEDER B - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;428.68;;;SCP;DOL X PRE
FI;42.404.779/0001-50;SPS III FEEDER B - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;260935.66;;;SCP;DOL X PRE
FI;42.405.550/0001-30;SPS III FEEDER A - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;384.16;;;SCP;DOL X PRE
FI;42.405.550/0001-30;SPS III FEEDER A - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;233842.52;;;SCP;DOL X PRE
FI;42.556.281/0001-03;PCS II BRASIL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;57365.02;;2024-03-30;SDP;DI1 X PRE
FI;42.888.543/0001-37;CARBYNE PORTFÓLIO ADVISORS SECONDARY FUNDS FUNDO DE INVESTIMENTO MULTIMERCADO CP IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;102081.69;;2024-03-30;SCP;DOL X PRE
FI;42.888.543/0001-37;CARBYNE PORTFÓLIO ADVISORS SECONDARY FUNDS FUNDO DE INVESTIMENTO MULTIMERCADO CP IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;536078.20;;2024-03-30;SCP;DOL X PRE
FI;43.105.489/0001-79;Pictet TR Atlas Titan Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;68559.28;;2024-03-30;SCP;DOL X PRE
FI;43.105.489/0001-79;Pictet TR Atlas Titan Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;147427.90;;2024-03-30;SCP;DOL X PRE
FI;43.210.552/0001-37;MIROVA GLOBAL SUSTAINABLE EQUITY ADVISORY CLASSE DE INVEST SUSTENTÁVEL EM AÇÕES IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;40589.12;;2024-03-30;SCP;DOL X PRE
FI;43.210.552/0001-37;MIROVA GLOBAL SUSTAINABLE EQUITY ADVISORY CLASSE DE INVEST SUSTENTÁVEL EM AÇÕES IE - RESP LIMITADA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;832912.42;;2024-03-30;SCP;DOL X PRE
FI;43.216.117/0001-10;American Century Focused Innovation Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;307865.78;;2024-03-30;SCP;DOL X PRE
FI;43.216.117/0001-10;American Century Focused Innovation Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;688045.06;;2024-03-30;SCP;DOL X PRE
FI;43.216.244/0001-19;American Century Global Small Cap Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;278443.23;;2024-03-30;SCP;DOL X PRE
FI;43.216.244/0001-19;American Century Global Small Cap Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;513290.32;;2024-03-30;SCP;DOL X PRE
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6933.86;;2024-03-30;SDP;DI1 X PRE
FI;43.980.182/0001-17;ATLANTIS WP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71535.81;;2024-03-30;Outros;999 X 999
FI;44.273.805/0001-84;BRAM ALOCAÇÃO SISTEMÁTICA FUNDO DE INVESTIMENTO MULTIMERCADO PRÊMIO DE RISCO ALTERNATIVO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;738446.75;;;Outros;999 X 999
FI;44.273.805/0001-84;BRAM ALOCAÇÃO SISTEMÁTICA FUNDO DE INVESTIMENTO MULTIMERCADO PRÊMIO DE RISCO ALTERNATIVO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1276097.59;;;Outros;999 X 999
FI;45.017.343/0001-05;Seilern World Growth Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2969.89;;2024-03-30;SCP;DOL X PRE
FI;45.017.343/0001-05;Seilern World Growth Advisory FIA IE;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;39312.56;;2024-03-30;SCP;DOL X PRE
FI;45.046.154/0001-52;O PANAMBY DIVIDEND & YIELD MASTER FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;378.23;;;Outros;999 X 999
FI;45.046.154/0001-52;O PANAMBY DIVIDEND & YIELD MASTER FUNDO DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23752.62;;;Outros;999 X 999
FI;47.731.566/0001-57;PANAMBY D&Y FUNDO DE INVESTIMENTO MULTIMERCADO ICATU PREVIDENCIÁRIO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;26400.21;;;Outros;999 X 999
FI;48.970.281/0001-31;SUGOI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1203595.61;;2024-03-30;Outros;999 X 999
FI;50.533.505/0001-90;RIO BRAVO ESTRATÉGICO IPCA FUNDO DE INVESTIMENTO RENDA FIXA;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6440017.86;;2024-03-30;SLP;IAP X PRE
FI;50.533.505/0001-90;RIO BRAVO ESTRATÉGICO IPCA FUNDO DE INVESTIMENTO RENDA FIXA;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20506577.04;;2024-03-30;SNP;IND X PRE
FI;50.712.542/0001-65;FUNDO DE INVESTIMENTO CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES VI MULTIMERCADO LONGO PRAZO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;622375.03;;;SDP;DI1 X PRE
FI;50.991.372/0001-03;PANAMBY GLOBAL MACRO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;378.23;;;Outros;999 X 999
FI;50.991.372/0001-03;PANAMBY GLOBAL MACRO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;24882.05;;;Outros;999 X 999
FI;52.042.860/0001-91;KAPITALO KAPPA PREVIDÊNCIA II MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;31.82;;2024-03-30;SCP;DOL X PRE
FI;52.042.860/0001-91;KAPITALO KAPPA PREVIDÊNCIA II MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15249.90;;2024-03-30;SCP;DOL X PRE
FI;53.213.604/0001-82;SOCJOV II FUNDO DE INVESTIMENTO FINANCEIRO;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3826063.46;;;SDP;DI1 X PRE
FI;71.586.432/0001-74;BRAM H FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTI;2023-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9769638.49;;;SDL;DI1 X IAP
FI;71.586.432/0001-74;BRAM H FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MULTI;2023-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3403250.68;;;SDL;DI1 X IAP
