TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;12.004.076/0001-74;TI LEGADO ICATU PREVIDENCIÁRIO QUALIFICADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;94531185.20
FI;12.004.121/0001-90;ELDORADO FIC FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;162904783.05
FI;12.004.203/0001-35;EQUITAS SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-05-31;434261619.23
FI;12.004.245/0001-76;TEMPO CAPITAL 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-05-31;46122774.78
FI;12.013.309/0001-03;BB TOP JUROS E MOEDAS LP FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;17740837516.38
FI;12.023.889/0001-01;FOR TI - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;30474922.53
FI;12.023.897/0001-58;CONSENSO S FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;729708709.31
FI;12.023.900/0001-33;LAVORO FI EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;15216541.31
FI;12.029.811/0001-02;WESTERN ASSET PREV STRUCTURED CREDIT FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2023-05-31;280910924.77
FI;12.029.928/0001-88;FORTALEZA FUNDO DE INVESTIMENTO EM AÇÕES I INVESTIMENTO NO EXTERIOR;2023-05-31;44660600.15
FI;12.029.942/0001-81;NEBRASKA CAPITAL - FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL 1;2023-05-31;129468428.20
FI;12.030.001/0001-68;TI 17 CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2023-05-31;91562242.12
FI;12.030.030/0001-20;FUNDO DE INVESTIMENTO EXCLUSIVO RENDA FIXA MUNICH RE DO BRASIL;2023-05-31;1677353134.46
FI;12.030.285/0001-92;IKOPORAN ENDOWMENT FIF AÇÕES - RESP LIMITADA;2023-05-31;29158787.58
FI;12.047.839/0001-64;ACCESS ENERGY TRANSITION FUNDO DE INVESTIMENTO EM AÇÕES SUSTENTAVEL IS IE;2023-05-31;2504488.76
FI;12.053.727/0001-16;ICATU SEG BRASIL TOTAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;31894416.96
FI;12.053.738/0001-04;RESERVA FICFI MULT CRED PRIV  IE;2023-05-31;91020977.95
FI;12.055.053/0001-99;UPHILL MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO INVESTIMENTO NO EXTERIOR;2023-05-31;32786450.61
FI;12.055.107/0001-16;ALASKA BLACK MASTER FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL  I;2023-05-31;1309946564.80
FI;12.059.831/0001-18;DHF-M Fundo de Investimento Multimercado - Investimento no Exterior Crédito Privado;2023-05-31;153428594.10
FI;12.060.609/0001-35;CSHG TARITUBA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-05-31;172318827.08
FI;12.060.619/0001-70;JUBEMA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV - RESP LIMITADA;2023-05-31;521132960.57
FI;12.061.318/0001-61;PRO DUE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-05-31;45978936.52
FI;12.065.790/0001-72;LIZ FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;115270007.29
FI;12.065.963/0001-52;SANTANDER PB GAGARIN MULT CRÉD PRIV IE FI;2023-05-31;358589990.28
FI;12.066.279/0001-95;HOOPOE FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-05-31;83975654.27
FI;12.078.239/0001-63;R&C PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;5761672.50
FI;12.078.274/0001-82;MAG PREVIDÊNCIA RENDA FIXA FUNDO DE INVESTIMENTO;2023-05-31;221502045.05
FI;12.081.486/0001-19;AMAROK FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-05-31;360158051.55
FI;12.082.009/0001-78;FAMILY RUNNER FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;172985501.20
FI;12.082.452/0001-49;IP PARTICIPAÇÕES IPG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2023-05-31;441915375.15
FI;12.082.982/0001-97;LT801 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;50460481.84
FI;12.083.023/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO BLUE BIRD INVESTIMENTO NO EXTERIOR;2023-05-31;77532666.68
FI;12.083.748/0001-84;KAPITALO MASTER II FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;15060836150.55
FI;12.085.947/0001-21;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MACRO;2023-05-31;151183016.58
FI;12.086.151/0001-93;BRAM H FUNDO DE INVESTIMENTO EM AÇÕES IBOVESPA GESTÃO;2023-05-31;136220790.02
FI;12.088.861/0001-52;BRADESCO FIC FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO IS PERFORMANCE SRI 20;2023-05-31;96850101.94
FI;12.092.501/0001-24;BRADESCO H FICFI RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO NOVO EXECUTIVO;2023-05-31;324967192.53
FI;12.092.694/0001-13;BRADESCO PRIME H FICFI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE 20;2023-05-31;298075513.75
FI;12.092.849/0001-11;BRADESCO H FICFI RENDA FIXA PGBL/VGBL CRÉDITO PRIVADO INFLAÇÃO;2023-05-31;4164071.45
FI;12.092.898/0001-54;BRADESCO H FICFI RENDA FIXA CRÉDITO PRIVADO PGBL/VGBL ATIVO PRIVATE;2023-05-31;7664404.45
FI;12.105.940/0001-24;KAPITALO KAPPA FIN FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;510836420.30
FI;12.105.975/0001-63;THE CONOSCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;16492064.37
FI;12.105.992/0001-09;KAPITALO ZETA FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;2200952846.71
FI;12.107.422/0001-40;ZURICH BNPP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-05-31;166990987.32
FI;12.107.530/0001-12;BNPP MASTER FIFE RENDA FIXA FUNDO DE INVESTIMENTO - PREVIDENCIARIO;2023-05-31;183982042.41
FI;12.107.669/0001-66;BNP PARIBAS MASTER CREDITO FUNDO DE INVEST RENDA FIXA CREDITO PRIVADO LONGO PRAZO SUSTENTAVEL  IS;2023-05-31;1570970126.89
FI;12.107.681/0001-70;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO FM3G;2023-05-31;583904972.00
FI;12.120.451/0001-41;TAGUS ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;11034838.46
FI;12.120.464/0001-10;ALOCC MULTIMERCADO ALTA VOL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;111250809.03
FI;12.120.470/0001-78;ALOCC AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;457097949.44
FI;12.120.475/0001-09;ALOCC RESERVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2023-05-31;72791741.33
FI;12.123.799/0001-92;SKADE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2023-05-31;74814709.13
FI;12.124.044/0001-02;MAPFRE HEDGE FUNDO DE INVESTIMENTO RENDA FIXA PREV;2023-05-31;438607368.67
FI;12.124.089/0001-87;IBIUNA HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;5047427787.90
FI;12.124.098/0001-78;SILICON S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;242743488.25
FI;12.124.223/0001-40;HERMES FIC DE FI MULTIMERCADO;2023-05-31;773065013.56
FI;12.124.230/0001-41;UBS CONSENSO JURO REAL FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-05-31;264764116.10
FI;12.124.252/0001-01;ROMA JURO REAL FI MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;43774459.01
FI;12.124.259/0001-23;SARRET I FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;15936958.25
FI;12.130.614/0001-77;SILICON S FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;242596396.16
FI;12.130.794/0001-97;HB RAMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;45371920.75
FI;12.144.282/0001-80;CAUE II FUNDO DE INVESTIMENTO EM AÇÕES - BDR NIVEL I;2023-05-31;12105854.21
FI;12.144.302/0001-12;GLOBAL X MULTI STRATEGY FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-05-31;96771241.06
FI;12.144.312/0001-58;GLOBAL X MULTI STRATEGY MASTER FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-05-31;96867053.28
FI;12.144.319/0001-70;ROMEO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;66463406.25
FI;12.144.323/0001-38;BNP PARIBAS CAPITAL PROTEGIDO XIV FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;1720192.22
FI;12.154.392/0001-22;ALOCC RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2023-05-31;264955798.38
FI;12.154.412/0001-65;IBIUNA HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;2543100031.77
FI;12.184.246/0001-40;FUNDAMENTA FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;45056847.64
FI;12.219.195/0001-44;WE PML FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;51803664.99
FI;12.219.241/0001-05;BBE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;51144828.30
FI;12.219.255/0001-29;SERENDIPITY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;39159754.72
FI;12.219.271/0001-11;TCA 2 FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;449514004.39
FI;12.219.351/0001-77;TELI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIME;2023-05-31;121011242.51
FI;12.219.403/0001-05;CLARITAS HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2023-05-31;40945010.63
FI;12.219.414/0001-95;CLARITAS LONG SHORT MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;381204411.34
FI;12.219.535/0001-37;CSHG LUCASXX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-05-31;22088190.88
FI;12.219.942/0001-44;CSHG AMBR FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;4841594.62
FI;12.220.446/0001-00;MELISSA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;10681933.91
FI;12.227.795/0001-54;NM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;841355081.92
FI;12.227.848/0001-37;VICENZA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;89984655.48
FI;12.227.865/0001-74;MIRAE ASSET IBOVESPA ATIVO GOLD FUNDO DE INVESTIMENTO EM ACOES;2023-05-31;636191.94
FI;12.227.875/0001-00;FARROUPILHA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;33506757.43
FI;12.227.885/0001-45;NOVA MILANO FUNDO DE INVESTIMENTO DE ACOES INVESTIMENTO NO EXTERIOR;2023-05-31;452168863.39
FI;12.227.908/0001-11;BTG PACTUAL MULTISTRATEGIES ADVANCED PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;25969510.69
FI;12.228.008/0001-99;LEME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;1413398.72
FI;12.228.025/0001-26;G5 RELUX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;35150359.30
FI;12.228.085/0001-49;BTG PACTUAL PRINCIPAL INVESTMENTS FIC FI MULTIMERCADO;2023-05-31;7924255.98
FI;12.239.909/0001-86;BNP PARIBAS MAPFRE MASTER RENDA FIXA FUNDO DE INVESTIMENTO PREVIDENCIÁRIO;2023-05-31;159222874.09
FI;12.239.939/0001-92;BNP PARIBAS ACTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AÇÕES;2023-05-31;183729785.90
FI;12.241.280/0001-09;BNP PARIBAS MASTER DI FI RENDA FIXA REFERENCIADO;2023-05-31;285852823.87
FI;12.241.282/0001-06;BNP PARIBAS ACTION MASTER FUNDO DE INVESTIMENTO AÇÕES;2023-05-31;183804579.93
FI;12.265.822/0001-83;DAYCOVAL FUNDO DE INVESTIMENTO RENDA FIXA IRFM1;2023-05-31;51901452.32
FI;12.282.689/0001-73;CONQUISTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-05-31;95693422.80
FI;12.282.747/0001-69;STK LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2023-05-31;153406547.57
FI;12.282.890/0001-50;PROMON FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;19898091.14
FI;12.282.930/0001-64;SEVEN FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;19429793.84
FI;12.283.444/0001-60;REAG ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;20896845.10
FI;12.284.088/0001-08;REE FUNDO DE INVESTIMENTO DE AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR;2023-05-31;279792778.63
FI;12.284.306/0001-04;SMARTQUANT FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;27152747.44
FI;12.287.624/0001-10;BETARI FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-05-31;14554637.03
FI;12.287.654/0001-27;STRONG FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2023-05-31;83522284.41
FI;12.287.682/0001-44;VINCI SELEÇÃO FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;65022757.19
FI;12.287.913/0001-10;BV ALLIANZGI EUROPE EQUITY GROWTH MULTIMERCADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2023-05-31;90008346.58
FI;12.295.918/0001-94;CREDIT SUISSE BRAZILIAN GOVERNMENT BONDS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;1140339.81
FI;12.295.924/0001-41;CREDIT SUISSE 2689 PORTFOLIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2023-05-31;1461649.20
FI;12.297.830/0001-01;STK LONG BIASED MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;248916982.60
FI;12.321.737/0001-95;FUNDO DE INVESTIMENTO CAIXA CPB RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-05-31;140050480.07
FI;12.321.769/0001-90;FUNDO DE INVESTIMENTO CAIXA VÉRTICE MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2023-05-31;82187062.10
FI;12.322.006/0001-64;FUNDO DE INVESTIMENTO CAIXA IPLEMG RENDA FIXA;2023-05-31;367527919.35
FI;12.322.010/0001-22;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO VINCI INFRAESTRUTURA MULTIMERCADO CRED PRIV;2023-05-31;74380231.76
FI;12.330.846/0001-79;LHOTSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2023-05-31;78409979.19
FI;12.332.239/0001-48;PILOTIS FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2023-05-31;50257398.64
FI;12.344.517/0001-87;LD FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;7751582.45
FI;12.344.524/0001-89;KATONTI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;37083152.83
FI;12.344.535/0001-69;ONYX FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;43585941.12
FI;12.353.758/0001-92;BB FORTE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-05-31;590927349.41
FI;12.402.646/0001-84;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM RENDA FIXA LONGO PRAZO IMAB 1000;2023-05-31;2014675.39
FI;12.412.327/0001-50;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA VETOR IV B IV;2023-05-31;3301842878.49
FI;12.412.496/0001-90;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVESTIMENTO RENDA FIXA CAPITALIZAÇÃO REDE VALTRA;2023-05-31;12466887.81
FI;12.412.610/0001-81;BRADESCO PRIME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-05-31;57904047.98
FI;12.412.803/0001-32;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V30/19;2023-05-31;6420081.28
FI;12.412.818/0001-09;BRAM FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LIVRE;2023-05-31;419966258.10
FI;12.412.826/0001-47;BRADESCO PRIVATE FIC DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RATING 90;2023-05-31;154582171.70
FI;12.412.832/0001-02;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO UPPER;2023-05-31;463726182.82
FI;12.420.078/0001-44;BRADESCO CORPORATE EXCLUSIVO IV FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA PGBL/VGBL;2023-05-31;17127010.52
FI;12.420.095/0001-81;BRADESCO CORPORATE EXCLUSIVO IV FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO PGBL/VGBL RV49;2023-05-31;11888912.40
FI;12.420.129/0001-38;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V49/24;2023-05-31;8057821.69
FI;12.420.146/0001-75;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V49/19;2023-05-31;1790677.65
FI;12.421.357/0001-22;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL/VGBL F19;2023-05-31;294522065.66
FI;12.421.371/0001-26;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PGBL/VGBL F 24;2023-05-31;271720405.65
FI;12.430.199/0001-77;NAVI LONG SHORT FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;257326830.31
FI;12.430.231/0001-14;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO PROTEUS I;2023-05-31;590770861.93
FI;12.435.108/0001-96;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO CMX INVEST - INVESTIMENTO NO EXTERIOR;2023-05-31;73163859.36
FI;12.435.118/0001-21;ALTAS ONDAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2023-05-31;30447449.39
FI;12.440.732/0001-81;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FI MULT CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR HBR;2023-05-31;10076006.01
FI;12.440.748/0001-94;BRADESCO PRIME FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SML PLUS;2023-05-31;3727579.28
FI;12.440.761/0001-43;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO TPRE;2023-05-31;174456696.22
FI;12.440.773/0001-78;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO BRASIL CAPITAL DE CRESCIMENTO;2023-05-31;11540138.97
FI;12.440.825/0001-06;VINCI MULTIESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;309450143.13
FI;12.440.875/0001-93;LJB FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-05-31;17800156.18
FI;12.440.890/0001-31;RJPT FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR - CRÉDITO PRIVADO;2023-05-31;16213370.82
FI;12.440.903/0001-72;APPLECROSS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2023-05-31;63808028.88
FI;12.440.910/0001-74;SANTANDER FUNDO DE INVESTIMENTO PETRO TOP AÇÕES;2023-05-31;92203481.04
FI;12.440.930/0001-45;SANTANDER FUNDO DE INVESTIMENTO VALE TOP AÇÕES;2023-05-31;42128700.36
FI;12.441.709/0001-01;TYTON MISSONI FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;78138566.60
FI;12.441.832/0001-22;MAZAL FUNDO DE INVESTIMENTO EM AÇÕES;2023-05-31;177197547.50
FI;12.441.894/0001-34;CSHG CLOSED FARO FIC FI MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;63248065.49
FI;12.442.008/0001-97;CSHG SENTA PUA AGRESSIVO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-05-31;58043574.48
FI;12.468.325/0001-82;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AGEM PM MULTIMERCADO - CRÉDITO PRIVADO IE;2023-05-31;380076931.59
FI;12.468.337/0001-07;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AGEM ELLIS MULTIMERCADO - CRED PRIV IE;2023-05-31;376940295.12
FI;12.468.764/0001-95;ZAGAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2023-05-31;52763421.99
FI;12.468.835/0001-50;JAPI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;25290153.02
FI;12.468.843/0001-04;GP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;46341223.97
FI;12.468.853/0001-31;WL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-05-31;139711988.69
FI;12.468.998/0001-32;INVESTPORT DRAGRI FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2023-05-31;28024211.13
FI;12.469.017/0001-71;CSHG SETE FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2023-05-31;18942111.05
FI;12.469.130/0001-57;PEDRA BELA FIF CIC MULT CRÉD PRIV RESP LIMITADA;2023-05-31;27299987.44
FI;12.469.463/0001-86;SIRIUS FUNDO DE INVESTIMENTO MULTIMERCADO;2023-05-31;48846066.31
FI;12.474.203/0001-07;BRASILSEG LIQUIDEZ FUNDO DE INVESTIMENTO RENDA FIXA;2023-05-31;5535282377.46
FI;12.474.218/0001-67;STARK FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-05-31;28989567.65
FI;12.474.225/0001-69;MAG RV 45 PRIVATE PREVIDÊNCIA FUNDO DE INVESTIMENTO EM  COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;23348412.84
FI;12.474.304/0001-70;MAG PREVIDÊNCIA AÇÕES FUNDO DE INVESTIMENTO;2023-05-31;17114353.77
FI;12.474.880/0001-17;MAG RV 20 PRIVATE PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2023-05-31;32716553.26
FI;12.474.915/0001-18;MAG RENDA FIXA PRIVATE PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2023-05-31;64727218.58
FI;12.483.791/0001-37;SAFRA PREV MULTI ESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2023-05-31;269018467.76
FI;12.483.827/0001-82;SAFRA PREVMODERADO CORPORATE FIC FI MULTIMERCADO PREVIDENCIÁRIO;2023-05-31;2687404.05
