TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;15.740.377/0001-54;SANTANDER FI DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;86970075.68;;;SDP;DI1 X PRE
FI;16.569.933/0001-34;Vinci Selection Fundo De Investimento Multimercado;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2381.43;;2023-06-29;Outros;999 X 999
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;82305.93;;;Outros;999 X 999
FI;16.916.060/0001-99;FUNDO DE INVESTIMENTO CAIXA INDEXA OURO MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;199707.44;;;Outros;999 X 999
FI;17.136.919/0001-00;SSMM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;635.05;;2023-06-29;Outros;999 X 999
FI;17.136.936/0001-47;EAE FUTURO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2540.20;;2023-06-29;Outros;999 X 999
FI;17.137.519/0001-19;EVA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;155435.99;;;SDL;DI1 X IAP
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3525303.09;;;SDP;DI1 X PRE
FI;17.518.962/0001-30;TOTA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;762.06;;2023-06-29;Outros;999 X 999
FI;17.552.646/0001-84;VINCI ONE FUND FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;254.02;;2023-06-29;Outros;999 X 999
FI;18.033.335/0001-71;SAN GIORGIO 1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;381.03;;2023-06-29;Outros;999 X 999
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;766020.23;;;SDL;DI1 X IAP
FI;18.085.913/0001-13;BRAM FUNDO DE INVESTIMENTO RENDA FIXA IMA-B;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22811625.54;;;SDL;DI1 X IAP
FI;18.932.519/0001-73;FONTE NOVA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127.01;;2023-06-29;Outros;999 X 999
FI;18.936.155/0001-08;MOXUARA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;18.936.227/0001-09;VINCI 112 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;254.02;;2023-06-29;Outros;999 X 999
FI;18.972.424/0001-83;SEVEN GP7 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;271245.40;;2023-06-29;SDL;DI1 X IAP
FI;20.077.432/0001-08;TUCUNA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;20.077.464/0001-03;BEAGLE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;20.077.480/0001-04;JADE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;309469.97;;;SDL;DI1 X IAP
FI;20.147.758/0001-64;FUNDO DE INVESTIMENTO MULTIMERCADO FUNBR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;259222.83;;;SDL;DI1 X IAP
FI;20.622.306/0001-97;DYNAMO GLOBAL MASTER FUNDO DE INVESTIMENTO EM AÇÕES - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1036994.80;;2023-06-29;Outros;999 X 999
FI;21.330.341/0001-03;SANTANDER PB STRATUS MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;354308.74;;;SDL;DI1 X IAP
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULT CRÉD PRIV IE FI;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;176338.35;;2023-06-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULT CRÉD PRIV FI;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;176338.35;;2023-06-29;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2575378.88;;2023-06-29;Outros;999 X 999
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;116875081.32;;2023-06-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;203933920.42;;2023-06-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;96419823.01;;2023-06-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2932370.26;;2023-06-29;SNP;IND X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;161415.83;;2023-06-29;SEP;REU X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;281305489.83;;2023-06-29;SDP;DI1 X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;729505813.69;;2023-06-29;SDL;DI1 X IAP
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;413556.65;;2023-06-29;SDE;DI1 X REU
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;119747630.01;;2023-06-29;SLP;IAP X PRE
FI;22.975.153/0001-97;GLADIUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29820484.80;;2023-06-29;SEP;REU X PRE
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;514282.51;;2023-06-29;SDL;DI1 X IAP
FI;23.720.458/0001-10;FALX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3434390.79;;2023-06-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6337527.52;;2023-06-29;SDL;DI1 X IAP
FI;24.018.842/0001-39;SCORPIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;514255.61;;2023-06-29;SDL;DI1 X IAP
FI;24.413.805/0001-25;XARÁ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;24.413.881/0001-30;GRANADA INVEST FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508.04;;2023-06-29;Outros;999 X 999
FI;25.097.687/0001-56;ZUKUNFT FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127.01;;2023-06-29;Outros;999 X 999
FI;25.423.162/0001-63;VICTORY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;381.03;;2023-06-29;Outros;999 X 999
FI;26.253.887/0001-13;KGD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;381.03;;2023-06-29;Outros;999 X 999
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;52875.77;;2023-06-29;SDP;DI1 X PRE
FI;26.507.065/0001-11;SANTANDER PB MOGADOURO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;258014.58;;2023-06-29;SDP;DI1 X PRE
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;586424.44;;2023-06-29;SDM;DI1 X IGM
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;42505.14;;2023-06-29;Outros;999 X 999
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;277199.31;;2023-06-29;Outros;999 X 999
FI;27.825.196/0001-00;TOTA II FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;635.05;;2023-06-29;Outros;999 X 999
FI;27.883.656/0001-56;DHF FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;213881.74;;2023-06-29;Outros;999 X 999
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24034.95;;2023-06-29;SDP;DI1 X PRE
FI;28.581.136/0001-51;VINLAND LONG BIAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;771.52;;2023-06-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;56345.68;;2023-06-29;SDP;DI1 X PRE
FI;28.581.145/0001-42;VINLAND MACRO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1808.67;;2023-06-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;96194.62;;2023-06-29;SDP;DI1 X PRE
FI;28.692.461/0001-91;VINLAND MACRO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;85110.98;;2023-06-29;SDP;DI1 X PRE
FI;29.011.016/0001-81;VINCI PORTIFOLIO 18B FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1905.15;;2023-06-29;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;10143219.55;;;Outros;999 X 999
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1944322.70;;;SCP;DOL X PRE
FI;29.045.966/0001-27;JIANG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1052298.84;;;Outros;999 X 999
FI;30.102.276/0001-41;SANTANDER HERMES RF FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;61569393.35;;;SDL;DI1 X IAP
FI;30.378.610/0001-94;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO QAA HEDGE;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4100882.88;;;Outros;999 X 999
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;468.54;;2023-06-29;SSC;SEL X DOL
FI;31.556.580/0001-21;BLUE ALPHA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1664856.65;;2023-06-29;SSC;SEL X DOL
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4233.45;;2023-06-29;SDP;DI1 X PRE
FI;31.846.670/0001-57;VINLAND LONG BIAS PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;135.87;;2023-06-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23215.63;;2023-06-29;SDP;DI1 X PRE
FI;31.932.658/0001-65;VINLAND MACRO PREVIDENCIÁRIO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;745.23;;2023-06-29;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;109614226.92;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77499890.15;;;SDC;DI1 X DOL
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;757379.00;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;210241276.74;;;Outros;999 X 999
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9194210.25;;;SDP;DI1 X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;105988753.77;;;SCP;DOL X PRE
FI;33.913.576/0001-07;DB II FIM INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;76799649.93;;;Outros;999 X 999
FI;34.369.940/0001-74;ACESSO CONSIGNADOS I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;153919.88;;;SCP;DOL X PRE
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5056922.34;;;Outros;999 X 999
FI;34.660.200/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER ESTRATÉGIA LIVRE MULTIMERCADO LONGO PRAZO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4730825.34;;;Outros;999 X 999
FI;34.687.399/0001-42;VINLAND RENDA FIXA ATIVO MASTER LONGO PRAZO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4861.62;;2023-06-29;SDP;DI1 X PRE
FI;34.687.399/0001-42;VINLAND RENDA FIXA ATIVO MASTER LONGO PRAZO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;156.05;;2023-06-29;SDP;DI1 X PRE
FI;34.798.972/0001-95;CATOLÉ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127.01;;2023-06-29;Outros;999 X 999
FI;34.799.086/0001-86;PANAMBY INNO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1270.62;;;Outros;999 X 999
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY FIA IE;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1623177.22;;2023-06-29;SCP;DOL X PRE
FI;35.556.444/0001-92;WELLINGTON VENTURA ADVISORY FIA IE;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5476648.43;;2023-06-29;SCP;DOL X PRE
FI;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;591866.60;;;SCO;DOL X OZ1
FI;35.844.942/0001-30;PANAMBY B PREVIDÊNCIA FIFE MÁSTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3811.84;;;Outros;999 X 999
FI;36.620.991/0001-52;ACE CAPITAL B PREVIDÊNCIA FIFE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;96794.54;;2023-06-29;SCP;DOL X PRE
FI;36.671.672/0001-76;PLURAL OURO  FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35600.97;;2023-06-29;Outros;999 X 999
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;387610.85;;;SDP;DI1 X PRE
FI;36.671.885/0001-06;CDGS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12912.26;;;SCP;DOL X PRE
FI;36.771.013/0001-01;TARPON INTERSECTION MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;363836.08;;2023-06-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2305741.02;;2023-06-29;SCP;DOL X PRE
FI;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4100386.28;;2023-06-29;SCP;DOL X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;628.18;;2023-06-29;SDP;DI1 X PRE
FI;37.110.309/0001-44;VINLAND RENDA FIXA ATIVO PREV MASTER LP FI;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20.18;;2023-06-29;SDP;DI1 X PRE
FI;37.235.820/0001-72;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO USD;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;513214.75;;;Outros;999 X 999
FI;37.235.861/0001-69;BRAM FUNDO DE INVESTIMENTO MULTIMERCADO OURO;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1694.80;;;Outros;999 X 999
FI;37.332.430/0001-10;PANAMBY INNO MULTIMERCADO FIFE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO;2023-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2541.23;;;Outros;999 X 999
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;143882653.64;;2023-06-29;SDP;DI1 X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;53288916.03;;2023-06-29;SLP;IAP X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3139478.96;;2023-06-29;SNP;IND X PRE
FI;37.553.253/0001-00;NIMROD FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;118741172.13;;2023-06-29;SDL;DI1 X IAP
