TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIF;22.128.289/0001-61;ATMOS INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES VISAO PREVIDENCIARIO;2025-09-30;Cotas de Fundos;;;60168940;;2026-03-29
CLASSES - FIF;22.128.289/0001-61;ATMOS INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES VISAO PREVIDENCIARIO;2025-09-30;Valores a pagar;;;95504;;2026-03-29
CLASSES - FIF;22.128.289/0001-61;ATMOS INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES VISAO PREVIDENCIARIO;2025-09-30;Valores a receber;;;41050;;2026-03-29
CLASSES - FIF;22.232.927/0001-90;TARPON GT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Cotas de Fundos;;;417765922;;2026-03-29
CLASSES - FIF;22.232.927/0001-90;TARPON GT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a pagar;;;11686015;;2026-03-29
CLASSES - FIF;22.232.927/0001-90;TARPON GT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a receber;;;622653;;2026-03-29
CLASSES - FIF;22.344.837/0001-90;BUTIA FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;2025-09-30;Cotas de Fundos;;;60449297;;2026-03-29
CLASSES - FIF;22.344.837/0001-90;BUTIA FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;2025-09-30;Valores a pagar;;;138836;;2026-03-29
CLASSES - FIF;22.344.837/0001-90;BUTIA FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;2025-09-30;Valores a receber;;;13149;;2026-03-29
CLASSES - FIF;22.662.135/0001-55;HIX CAPITAL INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Cotas de Fundos;;;156442069;;2026-03-29
CLASSES - FIF;22.662.135/0001-55;HIX CAPITAL INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Operações Compromissadas;;;105973;;2026-03-29
CLASSES - FIF;22.662.135/0001-55;HIX CAPITAL INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a pagar;;;495658;;2026-03-29
CLASSES - FIF;22.662.135/0001-55;HIX CAPITAL INSTITUCIONAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a receber;;;160245;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Ações;18528329;22803324;28294079;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;20255632;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Brazilian Depository Receipt - BDR;;;3195072;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;2417826;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Opções - Posições titulares;;;112307;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Operações Compromissadas;;;3524242;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Valores a pagar;;;3100;;2026-03-29
CLASSES - FIF;22.662.147/0001-80;BUTIÁ FUNDAMENTAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES MASTER;2025-09-30;Valores a receber;;;2653238;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Ações;21162993;29812224;76586521;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;8479020;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;1000;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;2566897;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;337681;;2026-03-29
CLASSES - FIF;22.791.114/0001-30;VINHEDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;1788496;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Ações;4205651;4891581;52285074;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;7201872;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Disponibilidades;;;2000;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;1116965;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a pagar;;;78980;;2026-03-29
CLASSES - FIF;22.945.970/0001-00;INDIE PLATINUM FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a receber;;;698636;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;2124335;1444112;22304433;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;6185764;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Disponibilidades;;;257838;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Investimento no Exterior;;;2830095;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Mercado Futuro - Posições vendidas;;;-2337;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Operações Compromissadas;;;13280410;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Títulos Públicos;0;0;226790;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a pagar;;;265777;;2026-03-29
CLASSES - FIF;23.186.344/0001-32;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a receber;;;123539;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;1030535;291936;23006552;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;2037750;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Disponibilidades;;;387224;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Investimento no Exterior;;;2098635;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Operações Compromissadas;;;3478579;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a pagar;;;2186;;2026-03-29
CLASSES - FIF;23.340.044/0001-66;RIO DAS PEDRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a receber;;;368456;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Ações;0;0;143623095;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;30188340;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Disponibilidades;;;1000;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Operações Compromissadas;;;15559371;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Títulos Públicos;0;0;56330178;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a pagar;;;77480;;2026-03-29
CLASSES - FIF;23.352.186/0001-43;TRAVESSIA FI FINANCEIRO - CIA - RESP LIMITADA;2025-09-30;Valores a receber;;;2672633;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações;5711339;7368926;31165188;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;16442723;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;0;0;1049060;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;10000;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Operações Compromissadas;;;1396319;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;91507;;2026-03-29
CLASSES - FIF;23.442.112/0001-06;JUNTO PARTICIPAÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;672264;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Ações;13590060;13983694;27294100;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;57157311;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Brazilian Depository Receipt - BDR;;;12106271;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Mercado Futuro - Posições vendidas;;;5640;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Obrigações por ações e outros TVM recebidos em empréstimo;;;5062543;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Opções - Posições lançadas;;;25974;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Opções - Posições titulares;;;186694;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Operações Compromissadas;;;13351930;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Outras operações passivas e exigibilidades;;;1823487;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Valores a pagar;;;580;;2026-03-29
CLASSES - FIF;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2025-09-30;Valores a receber;;;808863;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Ações;13083403;14363913;35177712;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;3726509;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Cotas de Fundos;;;7910715;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Disponibilidades;;;14;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Investimento no Exterior;;;11938901;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Mercado Futuro - Posições vendidas;;;-6286;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Operações Compromissadas;;;22781847;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Títulos Públicos;517415;0;417490;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Valores a pagar;;;214179;;2026-03-29
CLASSES - FIF;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2025-09-30;Valores a receber;;;3254693;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;446707;426887;1627687;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Obrigações por ações e outros TVM recebidos em empréstimo;;;295974;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Operações Compromissadas;;;178657;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Outras operações passivas e exigibilidades;;;104100;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Títulos Públicos;86297;0;698380;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a pagar;;;2788;;2026-03-29
CLASSES - FIF;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Valores a receber;;;15816;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Ações;11200443;25242191;30851792;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Brazilian Depository Receipt - BDR;;;24281772;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Cotas de Fundos;;;13372100;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Disponibilidades;;;994483;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Investimento no Exterior;;;1030719;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Mercado Futuro - Posições vendidas;;;4512;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Obrigações por ações e outros TVM recebidos em empréstimo;;;3125600;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Títulos Públicos;0;0;20117313;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Valores a pagar;;;44883;;2026-03-29
CLASSES - FIF;23.781.499/0001-17;SANTANDER PB OITO AÇÕES - FUNDO DE INVESTIMENTO FINANCEIRO;2025-09-30;Valores a receber;;;87733;;2026-03-29
CLASSES - FIF;23.907.122/0001-61;AT ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Cotas de Fundos;;;43396775;;2026-03-29
CLASSES - FIF;23.907.122/0001-61;AT ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a pagar;;;50402;;2026-03-29
CLASSES - FIF;23.907.122/0001-61;AT ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a receber;;;36811;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Ações;3826702;5161837;10351709;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Brazilian Depository Receipt - BDR;;;929653;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;516382;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Cotas de Fundos;;;725828;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Operações Compromissadas;;;10596;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a pagar;;;584421;;2026-03-29
CLASSES - FIF;24.119.404/0001-67;REACH PROVENCE EQUITY FUNDO DE INVESTIMENTO EM AÇÕES;2025-09-30;Valores a receber;;;59328;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações;5748402;9193351;67307418;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;244;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Brazilian Depository Receipt - BDR;;;87549;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;5048755;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Disponibilidades;;;1000;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Investimento no Exterior;;;3800275;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Opções - Posições lançadas;;;1933;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Opções - Posições titulares;;;62341;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a pagar;;;1259234;;2026-03-29
CLASSES - FIF;24.325.422/0001-03;LIS VALUE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-09-30;Valores a receber;;;262993;;2026-03-29
CLASSES - FIF;24.371.991/0001-87;WRIGHT EQUITY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2025-09-30;Cotas de Fundos;;;182115986;;2026-03-29
CLASSES - FIF;24.371.991/0001-87;WRIGHT EQUITY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2025-09-30;Disponibilidades;;;10000;;2026-03-29
CLASSES - FIF;24.371.991/0001-87;WRIGHT EQUITY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2025-09-30;Valores a pagar;;;17132;;2026-03-29
CLASSES - FIF;24.371.991/0001-87;WRIGHT EQUITY FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP  LIMITADA;2025-09-30;Valores a receber;;;13007574;;2026-03-29
CLASSES - FIF;24.413.703/0001-00;ACESSO APEX INFINITY LONG BIASED AÇÕES - CIC FIF RESP LIMITADA;2025-09-30;Cotas de Fundos;;;4612067;;2026-03-29
CLASSES - FIF;24.413.703/0001-00;ACESSO APEX INFINITY LONG BIASED AÇÕES - CIC FIF RESP LIMITADA;2025-09-30;Disponibilidades;;;4374;;2026-03-29
CLASSES - FIF;24.413.703/0001-00;ACESSO APEX INFINITY LONG BIASED AÇÕES - CIC FIF RESP LIMITADA;2025-09-30;Valores a pagar;;;113556;;2026-03-29
CLASSES - FIF;24.413.703/0001-00;ACESSO APEX INFINITY LONG BIASED AÇÕES - CIC FIF RESP LIMITADA;2025-09-30;Valores a receber;;;151005;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações;0;0;2416566;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Ações e outros TVM cedidos em empréstimo;;;4532428;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Certificado ou recibo de depósito de valores mobiliários;;;478192;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Opções - Posições lançadas;;;105695;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Opções - Posições titulares;;;10170;;2026-03-29
CLASSES - FIF;24.498.658/0001-33;051 CAJUÍNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-09-30;Operações Compromissadas;;;1046271;;2026-03-29
